variant,country,year,populationnaturalchange
estimates,90,1950,1.891
estimates,90,1951,1.938
estimates,90,1952,2.034
estimates,90,1953,2.135
estimates,90,1954,2.24
estimates,90,1955,2.352
estimates,90,1956,2.466
estimates,90,1957,2.585
estimates,90,1958,2.708
estimates,90,1959,2.832
estimates,90,1960,2.96
estimates,90,1961,3.089
estimates,90,1962,3.222
estimates,90,1963,3.361
estimates,90,1964,3.514
estimates,90,1965,3.693
estimates,90,1966,3.911
estimates,90,1967,4.175
estimates,90,1968,4.485
estimates,90,1969,4.834
estimates,90,1970,5.21
estimates,90,1971,5.594
estimates,90,1972,5.969
estimates,90,1973,6.318
estimates,90,1974,6.63
estimates,90,1975,6.9
estimates,90,1976,7.125
estimates,90,1977,7.319
estimates,90,1978,7.488
estimates,90,1979,7.637
estimates,90,1980,7.768
estimates,90,1981,7.883
estimates,90,1982,7.985
estimates,90,1983,8.079
estimates,90,1984,8.173
estimates,90,1985,8.274
estimates,90,1986,8.391
estimates,90,1987,8.528
estimates,90,1988,8.688
estimates,90,1989,8.872
estimates,90,1990,9.075
estimates,90,1991,9.292
estimates,90,1992,9.517
estimates,90,1993,9.742
estimates,90,1994,9.969
estimates,90,1995,10.2
estimates,90,1996,10.442
estimates,90,1997,10.702
estimates,90,1998,10.981
estimates,90,1999,11.28
estimates,90,2000,11.598
estimates,90,2001,11.935
estimates,90,2002,12.284
estimates,90,2003,12.633
estimates,90,2004,12.975
estimates,90,2005,13.294
estimates,90,2006,13.576
estimates,90,2007,13.816
estimates,90,2008,14.007
estimates,90,2009,14.151
estimates,90,2010,14.249
estimates,90,2011,14.304
estimates,90,2012,14.329
estimates,90,2013,14.339
estimates,90,2014,14.341
estimates,90,2015,14.344
medium_variant,90,2015,14.344
medium_variant,90,2016,14.353
medium_variant,90,2017,14.37
medium_variant,90,2018,14.396
medium_variant,90,2019,14.434
medium_variant,90,2020,14.487
medium_variant,90,2021,14.555
medium_variant,90,2022,14.635
medium_variant,90,2023,14.723
medium_variant,90,2024,14.818
medium_variant,90,2025,14.917
medium_variant,90,2026,15.02
medium_variant,90,2027,15.124
medium_variant,90,2028,15.226
medium_variant,90,2029,15.325
medium_variant,90,2030,15.416
medium_variant,90,2031,15.498
medium_variant,90,2032,15.569
medium_variant,90,2033,15.629
medium_variant,90,2034,15.675
medium_variant,90,2035,15.706
medium_variant,90,2036,15.72
medium_variant,90,2037,15.721
medium_variant,90,2038,15.706
medium_variant,90,2039,15.676
medium_variant,90,2040,15.632
medium_variant,90,2041,15.572
medium_variant,90,2042,15.498
medium_variant,90,2043,15.409
medium_variant,90,2044,15.31
medium_variant,90,2045,15.2
medium_variant,90,2046,15.085
medium_variant,90,2047,14.963
medium_variant,90,2048,14.838
medium_variant,90,2049,14.713
medium_variant,90,2050,14.585
medium_variant,90,2051,14.456
medium_variant,90,2052,14.327
medium_variant,90,2053,14.194
medium_variant,90,2054,14.061
medium_variant,90,2055,13.927
medium_variant,90,2056,13.794
medium_variant,90,2057,13.664
medium_variant,90,2058,13.536
medium_variant,90,2059,13.409
medium_variant,90,2060,13.282
medium_variant,90,2061,13.155
medium_variant,90,2062,13.026
medium_variant,90,2063,12.892
medium_variant,90,2064,12.752
medium_variant,90,2065,12.607
medium_variant,90,2066,12.454
medium_variant,90,2067,12.296
medium_variant,90,2068,12.131
medium_variant,90,2069,11.96
medium_variant,90,2070,11.78
medium_variant,90,2071,11.593
medium_variant,90,2072,11.397
medium_variant,90,2073,11.194
medium_variant,90,2074,10.981
medium_variant,90,2075,10.759
medium_variant,90,2076,10.528
medium_variant,90,2077,10.29
medium_variant,90,2078,10.043
medium_variant,90,2079,9.791
medium_variant,90,2080,9.534
medium_variant,90,2081,9.272
medium_variant,90,2082,9.008
medium_variant,90,2083,8.741
medium_variant,90,2084,8.475
medium_variant,90,2085,8.21
medium_variant,90,2086,7.947
medium_variant,90,2087,7.687
medium_variant,90,2088,7.431
medium_variant,90,2089,7.178
medium_variant,90,2090,6.93
medium_variant,90,2091,6.686
medium_variant,90,2092,6.446
medium_variant,90,2093,6.21
medium_variant,90,2094,5.976
medium_variant,90,2095,5.745
medium_variant,90,2096,5.516
medium_variant,90,2097,5.29
medium_variant,90,2098,5.067
medium_variant,90,2099,4.845
