variant,country,year,populationnaturalchange
estimates,170,1950,377.488
estimates,170,1951,385.278
estimates,170,1952,401.061
estimates,170,1953,417.249
estimates,170,1954,433.843
estimates,170,1955,450.848
estimates,170,1956,468.274
estimates,170,1957,486.074
estimates,170,1958,504.19
estimates,170,1959,522.554
estimates,170,1960,541.025
estimates,170,1961,559.374
estimates,170,1962,577.232
estimates,170,1963,594.068
estimates,170,1964,609.233
estimates,170,1965,621.403
estimates,170,1966,629.147
estimates,170,1967,632.103
estimates,170,1968,630.607
estimates,170,1969,625.487
estimates,170,1970,618.455
estimates,170,1971,611.692
estimates,170,1972,607.223
estimates,170,1973,606.514
estimates,170,1974,610.179
estimates,170,1975,618.339
estimates,170,1976,630.415
estimates,170,1977,644.659
estimates,170,1978,659.374
estimates,170,1979,673.552
estimates,170,1980,686.157
estimates,170,1981,696.411
estimates,170,1982,704.186
estimates,170,1983,709.463
estimates,170,1984,712.137
estimates,170,1985,712.377
estimates,170,1986,710.607
estimates,170,1987,707.504
estimates,170,1988,703.616
estimates,170,1989,699.183
estimates,170,1990,694.149
estimates,170,1991,688.242
estimates,170,1992,681.214
estimates,170,1993,673.044
estimates,170,1994,664.004
estimates,170,1995,654.67
estimates,170,1996,645.741
estimates,170,1997,637.689
estimates,170,1998,630.748
estimates,170,1999,624.876
estimates,170,2000,619.731
estimates,170,2001,614.727
estimates,170,2002,609.139
estimates,170,2003,602.408
estimates,170,2004,594.3
estimates,170,2005,584.729
estimates,170,2006,573.809
estimates,170,2007,561.966
estimates,170,2008,549.589
estimates,170,2009,536.877
estimates,170,2010,524.027
estimates,170,2011,511.184
estimates,170,2012,498.366
estimates,170,2013,485.572
estimates,170,2014,472.816
estimates,170,2015,460.044
medium_variant,170,2015,460.044
medium_variant,170,2016,447.141
medium_variant,170,2017,433.981
medium_variant,170,2018,420.49
medium_variant,170,2019,406.666
medium_variant,170,2020,392.556
medium_variant,170,2021,378.246
medium_variant,170,2022,363.85
medium_variant,170,2023,349.463
medium_variant,170,2024,335.126
medium_variant,170,2025,320.853
medium_variant,170,2026,306.618
medium_variant,170,2027,292.369
medium_variant,170,2028,278.065
medium_variant,170,2029,263.705
medium_variant,170,2030,249.283
medium_variant,170,2031,234.798
medium_variant,170,2032,220.274
medium_variant,170,2033,205.744
medium_variant,170,2034,191.239
medium_variant,170,2035,176.79
medium_variant,170,2036,162.424
medium_variant,170,2037,148.166
medium_variant,170,2038,134.039
medium_variant,170,2039,120.072
medium_variant,170,2040,106.27
medium_variant,170,2041,92.626
medium_variant,170,2042,79.132
medium_variant,170,2043,65.801
medium_variant,170,2044,52.661
medium_variant,170,2045,39.743
medium_variant,170,2046,27.079
medium_variant,170,2047,14.7
medium_variant,170,2048,2.642
medium_variant,170,2049,-9.068
medium_variant,170,2050,-20.398
medium_variant,170,2051,-31.334
medium_variant,170,2052,-41.881
medium_variant,170,2053,-52.05
medium_variant,170,2054,-61.845
medium_variant,170,2055,-71.268
medium_variant,170,2056,-80.325
medium_variant,170,2057,-89.035
medium_variant,170,2058,-97.422
medium_variant,170,2059,-105.508
medium_variant,170,2060,-113.309
medium_variant,170,2061,-120.834
medium_variant,170,2062,-128.093
medium_variant,170,2063,-135.11
medium_variant,170,2064,-141.907
medium_variant,170,2065,-148.516
medium_variant,170,2066,-154.964
medium_variant,170,2067,-161.261
medium_variant,170,2068,-167.418
medium_variant,170,2069,-173.439
medium_variant,170,2070,-179.349
medium_variant,170,2071,-185.166
medium_variant,170,2072,-190.87
medium_variant,170,2073,-196.418
medium_variant,170,2074,-201.762
medium_variant,170,2075,-206.831
medium_variant,170,2076,-211.556
medium_variant,170,2077,-215.879
medium_variant,170,2078,-219.757
medium_variant,170,2079,-223.162
medium_variant,170,2080,-226.078
medium_variant,170,2081,-228.515
medium_variant,170,2082,-230.522
medium_variant,170,2083,-232.151
medium_variant,170,2084,-233.433
medium_variant,170,2085,-234.395
medium_variant,170,2086,-235.053
medium_variant,170,2087,-235.425
medium_variant,170,2088,-235.527
medium_variant,170,2089,-235.383
medium_variant,170,2090,-235.011
medium_variant,170,2091,-234.422
medium_variant,170,2092,-233.622
medium_variant,170,2093,-232.615
medium_variant,170,2094,-231.399
medium_variant,170,2095,-229.977
medium_variant,170,2096,-228.35
medium_variant,170,2097,-226.516
medium_variant,170,2098,-224.475
medium_variant,170,2099,-222.228
