variant,country,year,populationnaturalchange
estimates,196,1950,10.145
estimates,196,1951,10.075
estimates,196,1952,9.956
estimates,196,1953,9.881
estimates,196,1954,9.85
estimates,196,1955,9.861
estimates,196,1956,9.909
estimates,196,1957,9.987
estimates,196,1958,10.082
estimates,196,1959,10.171
estimates,196,1960,10.227
estimates,196,1961,10.223
estimates,196,1962,10.133
estimates,196,1963,9.945
estimates,196,1964,9.658
estimates,196,1965,9.284
estimates,196,1966,8.841
estimates,196,1967,8.37
estimates,196,1968,7.911
estimates,196,1969,7.491
estimates,196,1970,7.142
estimates,196,1971,6.881
estimates,196,1972,6.709
estimates,196,1973,6.628
estimates,196,1974,6.638
estimates,196,1975,6.746
estimates,196,1976,6.954
estimates,196,1977,7.243
estimates,196,1978,7.587
estimates,196,1979,7.962
estimates,196,1980,8.332
estimates,196,1981,8.663
estimates,196,1982,8.937
estimates,196,1983,9.137
estimates,196,1984,9.259
estimates,196,1985,9.313
estimates,196,1986,9.324
estimates,196,1987,9.322
estimates,196,1988,9.321
estimates,196,1989,9.322
estimates,196,1990,9.303
estimates,196,1991,9.234
estimates,196,1992,9.087
estimates,196,1993,8.852
estimates,196,1994,8.531
estimates,196,1995,8.134
estimates,196,1996,7.686
estimates,196,1997,7.219
estimates,196,1998,6.767
estimates,196,1999,6.351
estimates,196,2000,5.996
estimates,196,2001,5.712
estimates,196,2002,5.498
estimates,196,2003,5.344
estimates,196,2004,5.247
estimates,196,2005,5.201
estimates,196,2006,5.197
estimates,196,2007,5.218
estimates,196,2008,5.247
estimates,196,2009,5.27
estimates,196,2010,5.273
estimates,196,2011,5.247
estimates,196,2012,5.19
estimates,196,2013,5.1
estimates,196,2014,4.977
estimates,196,2015,4.816
medium_variant,196,2015,4.816
medium_variant,196,2016,4.619
medium_variant,196,2017,4.392
medium_variant,196,2018,4.146
medium_variant,196,2019,3.885
medium_variant,196,2020,3.621
medium_variant,196,2021,3.36
medium_variant,196,2022,3.106
medium_variant,196,2023,2.868
medium_variant,196,2024,2.645
medium_variant,196,2025,2.442
medium_variant,196,2026,2.257
medium_variant,196,2027,2.086
medium_variant,196,2028,1.923
medium_variant,196,2029,1.769
medium_variant,196,2030,1.62
medium_variant,196,2031,1.477
medium_variant,196,2032,1.339
medium_variant,196,2033,1.205
medium_variant,196,2034,1.073
medium_variant,196,2035,0.938
medium_variant,196,2036,0.8
medium_variant,196,2037,0.655
medium_variant,196,2038,0.503
medium_variant,196,2039,0.342
medium_variant,196,2040,0.17
medium_variant,196,2041,-0.014
medium_variant,196,2042,-0.209
medium_variant,196,2043,-0.413
medium_variant,196,2044,-0.626
medium_variant,196,2045,-0.844
medium_variant,196,2046,-1.071
medium_variant,196,2047,-1.301
medium_variant,196,2048,-1.532
medium_variant,196,2049,-1.763
medium_variant,196,2050,-1.99
medium_variant,196,2051,-2.213
medium_variant,196,2052,-2.429
medium_variant,196,2053,-2.637
medium_variant,196,2054,-2.839
medium_variant,196,2055,-3.029
medium_variant,196,2056,-3.21
medium_variant,196,2057,-3.382
medium_variant,196,2058,-3.545
medium_variant,196,2059,-3.702
medium_variant,196,2060,-3.85
medium_variant,196,2061,-3.993
medium_variant,196,2062,-4.13
medium_variant,196,2063,-4.263
medium_variant,196,2064,-4.392
medium_variant,196,2065,-4.517
medium_variant,196,2066,-4.639
medium_variant,196,2067,-4.758
medium_variant,196,2068,-4.873
medium_variant,196,2069,-4.984
medium_variant,196,2070,-5.092
medium_variant,196,2071,-5.195
medium_variant,196,2072,-5.293
medium_variant,196,2073,-5.387
medium_variant,196,2074,-5.473
medium_variant,196,2075,-5.553
medium_variant,196,2076,-5.624
medium_variant,196,2077,-5.685
medium_variant,196,2078,-5.738
medium_variant,196,2079,-5.78
medium_variant,196,2080,-5.813
medium_variant,196,2081,-5.835
medium_variant,196,2082,-5.85
medium_variant,196,2083,-5.856
medium_variant,196,2084,-5.855
medium_variant,196,2085,-5.845
medium_variant,196,2086,-5.824
medium_variant,196,2087,-5.794
medium_variant,196,2088,-5.753
medium_variant,196,2089,-5.703
medium_variant,196,2090,-5.645
medium_variant,196,2091,-5.579
medium_variant,196,2092,-5.507
medium_variant,196,2093,-5.431
medium_variant,196,2094,-5.35
medium_variant,196,2095,-5.267
medium_variant,196,2096,-5.181
medium_variant,196,2097,-5.091
medium_variant,196,2098,-4.999
medium_variant,196,2099,-4.904
