variant,country,year,populationnaturalchange
estimates,516,1950,9.537
estimates,516,1951,9.756
estimates,516,1952,10.203
estimates,516,1953,10.668
estimates,516,1954,11.15
estimates,516,1955,11.651
estimates,516,1956,12.169
estimates,516,1957,12.704
estimates,516,1958,13.256
estimates,516,1959,13.824
estimates,516,1960,14.406
estimates,516,1961,15.003
estimates,516,1962,15.619
estimates,516,1963,16.259
estimates,516,1964,16.934
estimates,516,1965,17.663
estimates,516,1966,18.469
estimates,516,1967,19.36
estimates,516,1968,20.336
estimates,516,1969,21.389
estimates,516,1970,22.506
estimates,516,1971,23.672
estimates,516,1972,24.858
estimates,516,1973,26.029
estimates,516,1974,27.158
estimates,516,1975,28.203
estimates,516,1976,29.121
estimates,516,1977,29.91
estimates,516,1978,30.583
estimates,516,1979,31.162
estimates,516,1980,31.696
estimates,516,1981,32.246
estimates,516,1982,32.867
estimates,516,1983,33.601
estimates,516,1984,34.462
estimates,516,1985,35.465
estimates,516,1986,36.611
estimates,516,1987,37.847
estimates,516,1988,39.104
estimates,516,1989,40.324
estimates,516,1990,41.425
estimates,516,1991,42.334
estimates,516,1992,43.005
estimates,516,1993,43.407
estimates,516,1994,43.522
estimates,516,1995,43.32
estimates,516,1996,42.789
estimates,516,1997,41.991
estimates,516,1998,41.014
estimates,516,1999,39.945
estimates,516,2000,38.863
estimates,516,2001,37.844
estimates,516,2002,36.963
estimates,516,2003,36.307
estimates,516,2004,35.966
estimates,516,2005,36.076
estimates,516,2006,36.762
estimates,516,2007,38.013
estimates,516,2008,39.76
estimates,516,2009,41.905
estimates,516,2010,44.287
estimates,516,2011,46.706
estimates,516,2012,48.97
estimates,516,2013,50.922
estimates,516,2014,52.473
estimates,516,2015,53.585
medium_variant,516,2015,53.585
medium_variant,516,2016,54.29
medium_variant,516,2017,54.719
medium_variant,516,2018,54.99
medium_variant,516,2019,55.152
medium_variant,516,2020,55.246
medium_variant,516,2021,55.297
medium_variant,516,2022,55.304
medium_variant,516,2023,55.276
medium_variant,516,2024,55.234
medium_variant,516,2025,55.193
medium_variant,516,2026,55.16
medium_variant,516,2027,55.127
medium_variant,516,2028,55.093
medium_variant,516,2029,55.062
medium_variant,516,2030,55.041
medium_variant,516,2031,55.031
medium_variant,516,2032,55.032
medium_variant,516,2033,55.041
medium_variant,516,2034,55.055
medium_variant,516,2035,55.076
medium_variant,516,2036,55.102
medium_variant,516,2037,55.131
medium_variant,516,2038,55.153
medium_variant,516,2039,55.163
medium_variant,516,2040,55.151
medium_variant,516,2041,55.11
medium_variant,516,2042,55.036
medium_variant,516,2043,54.919
medium_variant,516,2044,54.752
medium_variant,516,2045,54.528
medium_variant,516,2046,54.241
medium_variant,516,2047,53.892
medium_variant,516,2048,53.48
medium_variant,516,2049,53.007
medium_variant,516,2050,52.469
medium_variant,516,2051,51.869
medium_variant,516,2052,51.211
medium_variant,516,2053,50.501
medium_variant,516,2054,49.747
medium_variant,516,2055,48.953
medium_variant,516,2056,48.128
medium_variant,516,2057,47.273
medium_variant,516,2058,46.396
medium_variant,516,2059,45.5
medium_variant,516,2060,44.589
medium_variant,516,2061,43.662
medium_variant,516,2062,42.719
medium_variant,516,2063,41.76
medium_variant,516,2064,40.786
medium_variant,516,2065,39.801
medium_variant,516,2066,38.807
medium_variant,516,2067,37.807
medium_variant,516,2068,36.803
medium_variant,516,2069,35.798
medium_variant,516,2070,34.795
medium_variant,516,2071,33.795
medium_variant,516,2072,32.8
medium_variant,516,2073,31.807
medium_variant,516,2074,30.817
medium_variant,516,2075,29.83
medium_variant,516,2076,28.843
medium_variant,516,2077,27.854
medium_variant,516,2078,26.863
medium_variant,516,2079,25.87
medium_variant,516,2080,24.879
medium_variant,516,2081,23.893
medium_variant,516,2082,22.913
medium_variant,516,2083,21.944
medium_variant,516,2084,20.986
medium_variant,516,2085,20.039
medium_variant,516,2086,19.102
medium_variant,516,2087,18.175
medium_variant,516,2088,17.254
medium_variant,516,2089,16.341
medium_variant,516,2090,15.434
medium_variant,516,2091,14.533
medium_variant,516,2092,13.637
medium_variant,516,2093,12.749
medium_variant,516,2094,11.866
medium_variant,516,2095,10.991
medium_variant,516,2096,10.122
medium_variant,516,2097,9.259
medium_variant,516,2098,8.404
medium_variant,516,2099,7.553
