variant,country,year,populationnaturalchange
estimates,598,1950,27.097
estimates,598,1951,27.984
estimates,598,1952,29.731
estimates,598,1953,31.422
estimates,598,1954,33.06
estimates,598,1955,34.643
estimates,598,1956,36.179
estimates,598,1957,37.677
estimates,598,1958,39.154
estimates,598,1959,40.641
estimates,598,1960,42.172
estimates,598,1961,43.785
estimates,598,1962,45.52
estimates,598,1963,47.405
estimates,598,1964,49.453
estimates,598,1965,51.662
estimates,598,1966,54.012
estimates,598,1967,56.467
estimates,598,1968,58.994
estimates,598,1969,61.58
estimates,598,1970,64.23
estimates,598,1971,66.963
estimates,598,1972,69.786
estimates,598,1973,72.691
estimates,598,1974,75.654
estimates,598,1975,78.657
estimates,598,1976,81.682
estimates,598,1977,84.694
estimates,598,1978,87.638
estimates,598,1979,90.46
estimates,598,1980,93.06
estimates,598,1981,95.33
estimates,598,1982,97.249
estimates,598,1983,98.844
estimates,598,1984,100.175
estimates,598,1985,101.344
estimates,598,1986,102.48
estimates,598,1987,103.731
estimates,598,1988,105.231
estimates,598,1989,107.066
estimates,598,1990,109.33
estimates,598,1991,112.082
estimates,598,1992,115.251
estimates,598,1993,118.74
estimates,598,1994,122.462
estimates,598,1995,126.29
estimates,598,1996,130.087
estimates,598,1997,133.735
estimates,598,1998,137.14
estimates,598,1999,140.244
estimates,598,2000,143.044
estimates,598,2001,145.591
estimates,598,2002,147.979
estimates,598,2003,150.271
estimates,598,2004,152.465
estimates,598,2005,154.519
estimates,598,2006,156.363
estimates,598,2007,157.943
estimates,598,2008,159.245
estimates,598,2009,160.289
estimates,598,2010,161.131
estimates,598,2011,161.847
estimates,598,2012,162.524
estimates,598,2013,163.236
estimates,598,2014,164.019
estimates,598,2015,164.898
medium_variant,598,2015,164.898
medium_variant,598,2016,165.866
medium_variant,598,2017,166.874
medium_variant,598,2018,167.88
medium_variant,598,2019,168.864
medium_variant,598,2020,169.812
medium_variant,598,2021,170.71
medium_variant,598,2022,171.553
medium_variant,598,2023,172.331
medium_variant,598,2024,173.032
medium_variant,598,2025,173.647
medium_variant,598,2026,174.173
medium_variant,598,2027,174.612
medium_variant,598,2028,174.961
medium_variant,598,2029,175.213
medium_variant,598,2030,175.359
medium_variant,598,2031,175.389
medium_variant,598,2032,175.3
medium_variant,598,2033,175.093
medium_variant,598,2034,174.771
medium_variant,598,2035,174.337
medium_variant,598,2036,173.799
medium_variant,598,2037,173.169
medium_variant,598,2038,172.454
medium_variant,598,2039,171.661
medium_variant,598,2040,170.787
medium_variant,598,2041,169.828
medium_variant,598,2042,168.78
medium_variant,598,2043,167.643
medium_variant,598,2044,166.427
medium_variant,598,2045,165.143
medium_variant,598,2046,163.808
medium_variant,598,2047,162.43
medium_variant,598,2048,161.019
medium_variant,598,2049,159.58
medium_variant,598,2050,158.108
medium_variant,598,2051,156.597
medium_variant,598,2052,155.036
medium_variant,598,2053,153.414
medium_variant,598,2054,151.727
medium_variant,598,2055,149.973
medium_variant,598,2056,148.149
medium_variant,598,2057,146.261
medium_variant,598,2058,144.311
medium_variant,598,2059,142.304
medium_variant,598,2060,140.244
medium_variant,598,2061,138.136
medium_variant,598,2062,135.984
medium_variant,598,2063,133.788
medium_variant,598,2064,131.545
medium_variant,598,2065,129.251
medium_variant,598,2066,126.895
medium_variant,598,2067,124.47
medium_variant,598,2068,121.978
medium_variant,598,2069,119.42
medium_variant,598,2070,116.802
medium_variant,598,2071,114.131
medium_variant,598,2072,111.418
medium_variant,598,2073,108.679
medium_variant,598,2074,105.926
medium_variant,598,2075,103.171
medium_variant,598,2076,100.424
medium_variant,598,2077,97.685
medium_variant,598,2078,94.959
medium_variant,598,2079,92.249
medium_variant,598,2080,89.553
medium_variant,598,2081,86.865
medium_variant,598,2082,84.179
medium_variant,598,2083,81.495
medium_variant,598,2084,78.816
medium_variant,598,2085,76.152
medium_variant,598,2086,73.51
medium_variant,598,2087,70.899
medium_variant,598,2088,68.326
medium_variant,598,2089,65.796
medium_variant,598,2090,63.304
medium_variant,598,2091,60.849
medium_variant,598,2092,58.425
medium_variant,598,2093,56.027
medium_variant,598,2094,53.651
medium_variant,598,2095,51.292
medium_variant,598,2096,48.951
medium_variant,598,2097,46.626
medium_variant,598,2098,44.316
medium_variant,598,2099,42.022
