variant,country,year,populationnaturalchange
estimates,328,1950,12.939
estimates,328,1951,13.476
estimates,328,1952,14.493
estimates,328,1953,15.399
estimates,328,1954,16.195
estimates,328,1955,16.879
estimates,328,1956,17.455
estimates,328,1957,17.924
estimates,328,1958,18.294
estimates,328,1959,18.573
estimates,328,1960,18.773
estimates,328,1961,18.908
estimates,328,1962,18.994
estimates,328,1963,19.049
estimates,328,1964,19.085
estimates,328,1965,19.116
estimates,328,1966,19.154
estimates,328,1967,19.193
estimates,328,1968,19.226
estimates,328,1969,19.246
estimates,328,1970,19.233
estimates,328,1971,19.156
estimates,328,1972,19.005
estimates,328,1973,18.779
estimates,328,1974,18.492
estimates,328,1975,18.182
estimates,328,1976,17.9
estimates,328,1977,17.686
estimates,328,1978,17.553
estimates,328,1979,17.497
estimates,328,1980,17.478
estimates,328,1981,17.433
estimates,328,1982,17.309
estimates,328,1983,17.074
estimates,328,1984,16.733
estimates,328,1985,16.321
estimates,328,1986,15.896
estimates,328,1987,15.525
estimates,328,1988,15.25
estimates,328,1989,15.083
estimates,328,1990,15.019
estimates,328,1991,15.032
estimates,328,1992,15.07
estimates,328,1993,15.089
estimates,328,1994,15.065
estimates,328,1995,14.974
estimates,328,1996,14.806
estimates,328,1997,14.57
estimates,328,1998,14.276
estimates,328,1999,13.928
estimates,328,2000,13.529
estimates,328,2001,13.083
estimates,328,2002,12.603
estimates,328,2003,12.111
estimates,328,2004,11.625
estimates,328,2005,11.172
estimates,328,2006,10.777
estimates,328,2007,10.451
estimates,328,2008,10.198
estimates,328,2009,10.019
estimates,328,2010,9.905
estimates,328,2011,9.842
estimates,328,2012,9.804
estimates,328,2013,9.768
estimates,328,2014,9.721
estimates,328,2015,9.649
medium_variant,328,2015,9.649
medium_variant,328,2016,9.55
medium_variant,328,2017,9.425
medium_variant,328,2018,9.281
medium_variant,328,2019,9.116
medium_variant,328,2020,8.929
medium_variant,328,2021,8.72
medium_variant,328,2022,8.494
medium_variant,328,2023,8.254
medium_variant,328,2024,8.002
medium_variant,328,2025,7.741
medium_variant,328,2026,7.471
medium_variant,328,2027,7.193
medium_variant,328,2028,6.91
medium_variant,328,2029,6.623
medium_variant,328,2030,6.334
medium_variant,328,2031,6.044
medium_variant,328,2032,5.755
medium_variant,328,2033,5.466
medium_variant,328,2034,5.18
medium_variant,328,2035,4.902
medium_variant,328,2036,4.63
medium_variant,328,2037,4.367
medium_variant,328,2038,4.113
medium_variant,328,2039,3.868
medium_variant,328,2040,3.633
medium_variant,328,2041,3.407
medium_variant,328,2042,3.189
medium_variant,328,2043,2.977
medium_variant,328,2044,2.771
medium_variant,328,2045,2.57
medium_variant,328,2046,2.372
medium_variant,328,2047,2.179
medium_variant,328,2048,1.99
medium_variant,328,2049,1.803
medium_variant,328,2050,1.618
medium_variant,328,2051,1.437
medium_variant,328,2052,1.257
medium_variant,328,2053,1.079
medium_variant,328,2054,0.904
medium_variant,328,2055,0.73
medium_variant,328,2056,0.558
medium_variant,328,2057,0.387
medium_variant,328,2058,0.219
medium_variant,328,2059,0.053
medium_variant,328,2060,-0.112
medium_variant,328,2061,-0.273
medium_variant,328,2062,-0.434
medium_variant,328,2063,-0.593
medium_variant,328,2064,-0.75
medium_variant,328,2065,-0.907
medium_variant,328,2066,-1.066
medium_variant,328,2067,-1.225
medium_variant,328,2068,-1.386
medium_variant,328,2069,-1.547
medium_variant,328,2070,-1.708
medium_variant,328,2071,-1.866
medium_variant,328,2072,-2.022
medium_variant,328,2073,-2.173
medium_variant,328,2074,-2.317
medium_variant,328,2075,-2.453
medium_variant,328,2076,-2.58
medium_variant,328,2077,-2.698
medium_variant,328,2078,-2.807
medium_variant,328,2079,-2.906
medium_variant,328,2080,-2.994
medium_variant,328,2081,-3.071
medium_variant,328,2082,-3.137
medium_variant,328,2083,-3.192
medium_variant,328,2084,-3.237
medium_variant,328,2085,-3.273
medium_variant,328,2086,-3.301
medium_variant,328,2087,-3.32
medium_variant,328,2088,-3.334
medium_variant,328,2089,-3.344
medium_variant,328,2090,-3.351
medium_variant,328,2091,-3.356
medium_variant,328,2092,-3.359
medium_variant,328,2093,-3.363
medium_variant,328,2094,-3.366
medium_variant,328,2095,-3.37
medium_variant,328,2096,-3.375
medium_variant,328,2097,-3.38
medium_variant,328,2098,-3.385
medium_variant,328,2099,-3.391
