variant,country,year,populationnaturalchange
estimates,608,1950,683.126
estimates,608,1951,691.956
estimates,608,1952,709.91
estimates,608,1953,728.453
estimates,608,1954,747.586
estimates,608,1955,767.301
estimates,608,1956,787.572
estimates,608,1957,808.36
estimates,608,1958,829.595
estimates,608,1959,851.151
estimates,608,1960,872.883
estimates,608,1961,894.644
estimates,608,1962,916.287
estimates,608,1963,937.721
estimates,608,1964,958.935
estimates,608,1965,979.931
estimates,608,1966,1000.763
estimates,608,1967,1021.627
estimates,608,1968,1042.745
estimates,608,1969,1064.302
estimates,608,1970,1086.558
estimates,608,1971,1109.758
estimates,608,1972,1133.983
estimates,608,1973,1159.224
estimates,608,1974,1185.428
estimates,608,1975,1212.368
estimates,608,1976,1239.72
estimates,608,1977,1267.204
estimates,608,1978,1294.669
estimates,608,1979,1322.125
estimates,608,1980,1350.008
estimates,608,1981,1378.955
estimates,608,1982,1409.282
estimates,608,1983,1440.921
estimates,608,1984,1473.437
estimates,608,1985,1505.875
estimates,608,1986,1537.031
estimates,608,1987,1565.953
estimates,608,1988,1592.068
estimates,608,1989,1615.285
estimates,608,1990,1635.994
estimates,608,1991,1655.012
estimates,608,1992,1673.47
estimates,608,1993,1692.253
estimates,608,1994,1711.708
estimates,608,1995,1732.463
estimates,608,1996,1755.002
estimates,608,1997,1778.712
estimates,608,1998,1802.505
estimates,608,1999,1825.203
estimates,608,2000,1844.712
estimates,608,2001,1858.706
estimates,608,2002,1865.871
estimates,608,2003,1865.695
estimates,608,2004,1858.409
estimates,608,2005,1844.924
estimates,608,2006,1826.837
estimates,608,2007,1806.655
estimates,608,2008,1786.706
estimates,608,2009,1768.484
estimates,608,2010,1753.377
estimates,608,2011,1742.197
estimates,608,2012,1734.419
estimates,608,2013,1729.35
estimates,608,2014,1726.632
estimates,608,2015,1725.585
medium_variant,608,2015,1725.585
medium_variant,608,2016,1725.309
medium_variant,608,2017,1724.774
medium_variant,608,2018,1723.087
medium_variant,608,2019,1719.703
medium_variant,608,2020,1714.322
medium_variant,608,2021,1706.982
medium_variant,608,2022,1698.178
medium_variant,608,2023,1688.312
medium_variant,608,2024,1677.464
medium_variant,608,2025,1665.699
medium_variant,608,2026,1653.045
medium_variant,608,2027,1639.502
medium_variant,608,2028,1625.076
medium_variant,608,2029,1609.798
medium_variant,608,2030,1593.655
medium_variant,608,2031,1576.613
medium_variant,608,2032,1558.667
medium_variant,608,2033,1539.855
medium_variant,608,2034,1520.253
medium_variant,608,2035,1499.942
medium_variant,608,2036,1479.004
medium_variant,608,2037,1457.531
medium_variant,608,2038,1435.631
medium_variant,608,2039,1413.399
medium_variant,608,2040,1390.909
medium_variant,608,2041,1368.191
medium_variant,608,2042,1345.242
medium_variant,608,2043,1322.071
medium_variant,608,2044,1298.72
medium_variant,608,2045,1275.27
medium_variant,608,2046,1251.806
medium_variant,608,2047,1228.325
medium_variant,608,2048,1204.774
medium_variant,608,2049,1181.077
medium_variant,608,2050,1157.067
medium_variant,608,2051,1132.545
medium_variant,608,2052,1107.376
medium_variant,608,2053,1081.489
medium_variant,608,2054,1054.891
medium_variant,608,2055,1027.662
medium_variant,608,2056,999.944
medium_variant,608,2057,971.944
medium_variant,608,2058,943.836
medium_variant,608,2059,915.716
medium_variant,608,2060,887.619
medium_variant,608,2061,859.522
medium_variant,608,2062,831.35
medium_variant,608,2063,803.067
medium_variant,608,2064,774.7
medium_variant,608,2065,746.284
medium_variant,608,2066,717.859
medium_variant,608,2067,689.476
medium_variant,608,2068,661.188
medium_variant,608,2069,633.038
medium_variant,608,2070,605.034
medium_variant,608,2071,577.158
medium_variant,608,2072,549.407
medium_variant,608,2073,521.808
medium_variant,608,2074,494.422
medium_variant,608,2075,467.308
medium_variant,608,2076,440.52
medium_variant,608,2077,414.124
medium_variant,608,2078,388.198
medium_variant,608,2079,362.824
medium_variant,608,2080,338.096
medium_variant,608,2081,314.096
medium_variant,608,2082,290.826
medium_variant,608,2083,268.268
medium_variant,608,2084,246.397
medium_variant,608,2085,225.168
medium_variant,608,2086,204.518
medium_variant,608,2087,184.35
medium_variant,608,2088,164.568
medium_variant,608,2089,145.102
medium_variant,608,2090,125.903
medium_variant,608,2091,106.943
medium_variant,608,2092,88.217
medium_variant,608,2093,69.719
medium_variant,608,2094,51.458
medium_variant,608,2095,33.434
medium_variant,608,2096,15.645
medium_variant,608,2097,-1.904
medium_variant,608,2098,-19.214
medium_variant,608,2099,-36.282
