variant,country,year,populationnaturalchange
estimates,188,1950,26.75
estimates,188,1951,27.826
estimates,188,1952,29.976
estimates,188,1953,32.12
estimates,188,1954,34.258
estimates,188,1955,36.387
estimates,188,1956,38.498
estimates,188,1957,40.577
estimates,188,1958,42.595
estimates,188,1959,44.508
estimates,188,1960,46.261
estimates,188,1961,47.795
estimates,188,1962,49.054
estimates,188,1963,49.998
estimates,188,1964,50.615
estimates,188,1965,50.869
estimates,188,1966,50.737
estimates,188,1967,50.287
estimates,188,1968,49.628
estimates,188,1969,48.879
estimates,188,1970,48.202
estimates,188,1971,47.768
estimates,188,1972,47.688
estimates,188,1973,48.031
estimates,188,1974,48.834
estimates,188,1975,50.095
estimates,188,1976,51.762
estimates,188,1977,53.69
estimates,188,1978,55.738
estimates,188,1979,57.808
estimates,188,1980,59.824
estimates,188,1981,61.735
estimates,188,1982,63.524
estimates,188,1983,65.164
estimates,188,1984,66.609
estimates,188,1985,67.816
estimates,188,1986,68.76
estimates,188,1987,69.455
estimates,188,1988,69.915
estimates,188,1989,70.145
estimates,188,1990,70.159
estimates,188,1991,69.982
estimates,188,1992,69.639
estimates,188,1993,69.15
estimates,188,1994,68.52
estimates,188,1995,67.713
estimates,188,1996,66.673
estimates,188,1997,65.384
estimates,188,1998,63.871
estimates,188,1999,62.195
estimates,188,2000,60.468
estimates,188,2001,58.824
estimates,188,2002,57.364
estimates,188,2003,56.15
estimates,188,2004,55.198
estimates,188,2005,54.474
estimates,188,2006,53.894
estimates,188,2007,53.338
estimates,188,2008,52.713
estimates,188,2009,51.978
estimates,188,2010,51.131
estimates,188,2011,50.196
estimates,188,2012,49.23
estimates,188,2013,48.272
estimates,188,2014,47.328
estimates,188,2015,46.387
medium_variant,188,2015,46.387
medium_variant,188,2016,45.43
medium_variant,188,2017,44.43
medium_variant,188,2018,43.372
medium_variant,188,2019,42.253
medium_variant,188,2020,41.078
medium_variant,188,2021,39.862
medium_variant,188,2022,38.621
medium_variant,188,2023,37.375
medium_variant,188,2024,36.131
medium_variant,188,2025,34.893
medium_variant,188,2026,33.661
medium_variant,188,2027,32.429
medium_variant,188,2028,31.191
medium_variant,188,2029,29.948
medium_variant,188,2030,28.7
medium_variant,188,2031,27.446
medium_variant,188,2032,26.186
medium_variant,188,2033,24.924
medium_variant,188,2034,23.66
medium_variant,188,2035,22.395
medium_variant,188,2036,21.135
medium_variant,188,2037,19.878
medium_variant,188,2038,18.625
medium_variant,188,2039,17.374
medium_variant,188,2040,16.124
medium_variant,188,2041,14.868
medium_variant,188,2042,13.604
medium_variant,188,2043,12.329
medium_variant,188,2044,11.045
medium_variant,188,2045,9.756
medium_variant,188,2046,8.463
medium_variant,188,2047,7.174
medium_variant,188,2048,5.895
medium_variant,188,2049,4.63
medium_variant,188,2050,3.381
medium_variant,188,2051,2.146
medium_variant,188,2052,0.926
medium_variant,188,2053,-0.277
medium_variant,188,2054,-1.458
medium_variant,188,2055,-2.61
medium_variant,188,2056,-3.726
medium_variant,188,2057,-4.802
medium_variant,188,2058,-5.835
medium_variant,188,2059,-6.825
medium_variant,188,2060,-7.772
medium_variant,188,2061,-8.678
medium_variant,188,2062,-9.552
medium_variant,188,2063,-10.4
medium_variant,188,2064,-11.228
medium_variant,188,2065,-12.043
medium_variant,188,2066,-12.85
medium_variant,188,2067,-13.649
medium_variant,188,2068,-14.443
medium_variant,188,2069,-15.231
medium_variant,188,2070,-16.019
medium_variant,188,2071,-16.806
medium_variant,188,2072,-17.589
medium_variant,188,2073,-18.36
medium_variant,188,2074,-19.113
medium_variant,188,2075,-19.84
medium_variant,188,2076,-20.531
medium_variant,188,2077,-21.182
medium_variant,188,2078,-21.783
medium_variant,188,2079,-22.325
medium_variant,188,2080,-22.803
medium_variant,188,2081,-23.211
medium_variant,188,2082,-23.551
medium_variant,188,2083,-23.827
medium_variant,188,2084,-24.036
medium_variant,188,2085,-24.18
medium_variant,188,2086,-24.258
medium_variant,188,2087,-24.275
medium_variant,188,2088,-24.238
medium_variant,188,2089,-24.153
medium_variant,188,2090,-24.027
medium_variant,188,2091,-23.867
medium_variant,188,2092,-23.677
medium_variant,188,2093,-23.462
medium_variant,188,2094,-23.225
medium_variant,188,2095,-22.969
medium_variant,188,2096,-22.694
medium_variant,188,2097,-22.4
medium_variant,188,2098,-22.088
medium_variant,188,2099,-21.757
