variant,country,year,populationnaturalchange
estimates,670,1950,2.138
estimates,670,1951,2.175
estimates,670,1952,2.251
estimates,670,1953,2.326
estimates,670,1954,2.398
estimates,670,1955,2.467
estimates,670,1956,2.534
estimates,670,1957,2.599
estimates,670,1958,2.661
estimates,670,1959,2.718
estimates,670,1960,2.77
estimates,670,1961,2.815
estimates,670,1962,2.853
estimates,670,1963,2.882
estimates,670,1964,2.902
estimates,670,1965,2.914
estimates,670,1966,2.918
estimates,670,1967,2.916
estimates,670,1968,2.909
estimates,670,1969,2.895
estimates,670,1970,2.874
estimates,670,1971,2.844
estimates,670,1972,2.801
estimates,670,1973,2.746
estimates,670,1974,2.683
estimates,670,1975,2.615
estimates,670,1976,2.547
estimates,670,1977,2.483
estimates,670,1978,2.426
estimates,670,1979,2.378
estimates,670,1980,2.338
estimates,670,1981,2.302
estimates,670,1982,2.267
estimates,670,1983,2.229
estimates,670,1984,2.188
estimates,670,1985,2.145
estimates,670,1986,2.101
estimates,670,1987,2.059
estimates,670,1988,2.021
estimates,670,1989,1.985
estimates,670,1990,1.95
estimates,670,1991,1.913
estimates,670,1992,1.872
estimates,670,1993,1.825
estimates,670,1994,1.773
estimates,670,1995,1.713
estimates,670,1996,1.647
estimates,670,1997,1.575
estimates,670,1998,1.502
estimates,670,1999,1.428
estimates,670,2000,1.359
estimates,670,2001,1.298
estimates,670,2002,1.247
estimates,670,2003,1.207
estimates,670,2004,1.177
estimates,670,2005,1.157
estimates,670,2006,1.143
estimates,670,2007,1.133
estimates,670,2008,1.122
estimates,670,2009,1.108
estimates,670,2010,1.09
estimates,670,2011,1.067
estimates,670,2012,1.042
estimates,670,2013,1.014
estimates,670,2014,0.983
estimates,670,2015,0.95
medium_variant,670,2015,0.95
medium_variant,670,2016,0.914
medium_variant,670,2017,0.878
medium_variant,670,2018,0.842
medium_variant,670,2019,0.806
medium_variant,670,2020,0.769
medium_variant,670,2021,0.733
medium_variant,670,2022,0.696
medium_variant,670,2023,0.659
medium_variant,670,2024,0.621
medium_variant,670,2025,0.585
medium_variant,670,2026,0.548
medium_variant,670,2027,0.511
medium_variant,670,2028,0.476
medium_variant,670,2029,0.439
medium_variant,670,2030,0.405
medium_variant,670,2031,0.37
medium_variant,670,2032,0.336
medium_variant,670,2033,0.303
medium_variant,670,2034,0.269
medium_variant,670,2035,0.237
medium_variant,670,2036,0.204
medium_variant,670,2037,0.173
medium_variant,670,2038,0.141
medium_variant,670,2039,0.111
medium_variant,670,2040,0.08
medium_variant,670,2041,0.05
medium_variant,670,2042,0.021
medium_variant,670,2043,-0.008
medium_variant,670,2044,-0.036
medium_variant,670,2045,-0.065
medium_variant,670,2046,-0.092
medium_variant,670,2047,-0.118
medium_variant,670,2048,-0.143
medium_variant,670,2049,-0.168
medium_variant,670,2050,-0.191
medium_variant,670,2051,-0.214
medium_variant,670,2052,-0.235
medium_variant,670,2053,-0.255
medium_variant,670,2054,-0.274
medium_variant,670,2055,-0.293
medium_variant,670,2056,-0.311
medium_variant,670,2057,-0.328
medium_variant,670,2058,-0.344
medium_variant,670,2059,-0.359
medium_variant,670,2060,-0.374
medium_variant,670,2061,-0.388
medium_variant,670,2062,-0.401
medium_variant,670,2063,-0.415
medium_variant,670,2064,-0.428
medium_variant,670,2065,-0.441
medium_variant,670,2066,-0.455
medium_variant,670,2067,-0.467
medium_variant,670,2068,-0.48
medium_variant,670,2069,-0.491
medium_variant,670,2070,-0.503
medium_variant,670,2071,-0.514
medium_variant,670,2072,-0.524
medium_variant,670,2073,-0.533
medium_variant,670,2074,-0.542
medium_variant,670,2075,-0.551
medium_variant,670,2076,-0.559
medium_variant,670,2077,-0.566
medium_variant,670,2078,-0.573
medium_variant,670,2079,-0.58
medium_variant,670,2080,-0.585
medium_variant,670,2081,-0.592
medium_variant,670,2082,-0.596
medium_variant,670,2083,-0.6
medium_variant,670,2084,-0.604
medium_variant,670,2085,-0.606
medium_variant,670,2086,-0.608
medium_variant,670,2087,-0.61
medium_variant,670,2088,-0.61
medium_variant,670,2089,-0.611
medium_variant,670,2090,-0.611
medium_variant,670,2091,-0.611
medium_variant,670,2092,-0.611
medium_variant,670,2093,-0.609
medium_variant,670,2094,-0.608
medium_variant,670,2095,-0.606
medium_variant,670,2096,-0.604
medium_variant,670,2097,-0.602
medium_variant,670,2098,-0.6
medium_variant,670,2099,-0.596
