variant,country,year,populationnaturalchange
estimates,32,1950,282.974
estimates,32,1951,286.08
estimates,32,1952,291.892
estimates,32,1953,296.909
estimates,32,1954,301.129
estimates,32,1955,304.549
estimates,32,1956,307.162
estimates,32,1957,308.991
estimates,32,1958,310.066
estimates,32,1959,310.415
estimates,32,1960,310.11
estimates,32,1961,309.279
estimates,32,1962,308.129
estimates,32,1963,306.973
estimates,32,1964,306.206
estimates,32,1965,306.249
estimates,32,1966,307.478
estimates,32,1967,310.159
estimates,32,1968,314.548
estimates,32,1969,320.89
estimates,32,1970,329.855
estimates,32,1971,342.131
estimates,32,1972,357.495
estimates,32,1973,375.197
estimates,32,1974,394.215
estimates,32,1975,412.713
estimates,32,1976,428.587
estimates,32,1977,440.421
estimates,32,1978,447.444
estimates,32,1979,449.586
estimates,32,1980,447.58
estimates,32,1981,442.871
estimates,32,1982,437.501
estimates,32,1983,433.131
estimates,32,1984,430.522
estimates,32,1985,430.099
estimates,32,1986,431.774
estimates,32,1987,434.63
estimates,32,1988,437.809
estimates,32,1989,440.925
estimates,32,1990,443.417
estimates,32,1991,444.754
estimates,32,1992,444.782
estimates,32,1993,443.535
estimates,32,1994,441.152
estimates,32,1995,438.081
estimates,32,1996,434.958
estimates,32,1997,432.405
estimates,32,1998,430.849
estimates,32,1999,430.41
estimates,32,2000,430.958
estimates,32,2001,432.132
estimates,32,2002,433.38
estimates,32,2003,434.28
estimates,32,2004,434.691
estimates,32,2005,434.659
estimates,32,2006,434.386
estimates,32,2007,434.136
estimates,32,2008,434.05
estimates,32,2009,434.069
estimates,32,2010,434.012
estimates,32,2011,433.621
estimates,32,2012,432.646
estimates,32,2013,430.914
estimates,32,2014,428.38
estimates,32,2015,425.067
medium_variant,32,2015,425.067
medium_variant,32,2016,421.084
medium_variant,32,2017,416.657
medium_variant,32,2018,411.992
medium_variant,32,2019,407.206
medium_variant,32,2020,402.389
medium_variant,32,2021,397.586
medium_variant,32,2022,392.77
medium_variant,32,2023,387.918
medium_variant,32,2024,383.042
medium_variant,32,2025,378.139
medium_variant,32,2026,373.191
medium_variant,32,2027,368.167
medium_variant,32,2028,363.038
medium_variant,32,2029,357.799
medium_variant,32,2030,352.443
medium_variant,32,2031,346.971
medium_variant,32,2032,341.396
medium_variant,32,2033,335.728
medium_variant,32,2034,329.975
medium_variant,32,2035,324.144
medium_variant,32,2036,318.237
medium_variant,32,2037,312.259
medium_variant,32,2038,306.213
medium_variant,32,2039,300.103
medium_variant,32,2040,293.939
medium_variant,32,2041,287.734
medium_variant,32,2042,281.488
medium_variant,32,2043,275.187
medium_variant,32,2044,268.82
medium_variant,32,2045,262.364
medium_variant,32,2046,255.799
medium_variant,32,2047,249.1
medium_variant,32,2048,242.248
medium_variant,32,2049,235.229
medium_variant,32,2050,228.033
medium_variant,32,2051,220.653
medium_variant,32,2052,213.103
medium_variant,32,2053,205.4
medium_variant,32,2054,197.555
medium_variant,32,2055,189.579
medium_variant,32,2056,181.478
medium_variant,32,2057,173.268
medium_variant,32,2058,164.969
medium_variant,32,2059,156.602
medium_variant,32,2060,148.174
medium_variant,32,2061,139.679
medium_variant,32,2062,131.129
medium_variant,32,2063,122.553
medium_variant,32,2064,113.993
medium_variant,32,2065,105.494
medium_variant,32,2066,97.097
medium_variant,32,2067,88.837
medium_variant,32,2068,80.759
medium_variant,32,2069,72.903
medium_variant,32,2070,65.302
medium_variant,32,2071,57.975
medium_variant,32,2072,50.916
medium_variant,32,2073,44.113
medium_variant,32,2074,37.57
medium_variant,32,2075,31.299
medium_variant,32,2076,25.307
medium_variant,32,2077,19.579
medium_variant,32,2078,14.086
medium_variant,32,2079,8.793
medium_variant,32,2080,3.658
medium_variant,32,2081,-1.364
medium_variant,32,2082,-6.306
medium_variant,32,2083,-11.195
medium_variant,32,2084,-16.049
medium_variant,32,2085,-20.87
medium_variant,32,2086,-25.649
medium_variant,32,2087,-30.356
medium_variant,32,2088,-34.962
medium_variant,32,2089,-39.458
medium_variant,32,2090,-43.838
medium_variant,32,2091,-48.099
medium_variant,32,2092,-52.243
medium_variant,32,2093,-56.27
medium_variant,32,2094,-60.184
medium_variant,32,2095,-63.984
medium_variant,32,2096,-67.672
medium_variant,32,2097,-71.248
medium_variant,32,2098,-74.712
medium_variant,32,2099,-78.066
