variant,country,year,populationnaturalchange
estimates,562,1950,73.415
estimates,562,1951,74.541
estimates,562,1952,76.854
estimates,562,1953,79.293
estimates,562,1954,81.858
estimates,562,1955,84.545
estimates,562,1956,87.349
estimates,562,1957,90.262
estimates,562,1958,93.267
estimates,562,1959,96.336
estimates,562,1960,99.437
estimates,562,1961,102.535
estimates,562,1962,105.596
estimates,562,1963,108.6
estimates,562,1964,111.545
estimates,562,1965,114.412
estimates,562,1966,117.192
estimates,562,1967,119.929
estimates,562,1968,122.694
estimates,562,1969,125.563
estimates,562,1970,128.619
estimates,562,1971,131.934
estimates,562,1972,135.579
estimates,562,1973,139.625
estimates,562,1974,144.142
estimates,562,1975,149.238
estimates,562,1976,155.013
estimates,562,1977,161.439
estimates,562,1978,168.434
estimates,562,1979,175.893
estimates,562,1980,183.581
estimates,562,1981,191.215
estimates,562,1982,198.627
estimates,562,1983,205.762
estimates,562,1984,212.677
estimates,562,1985,219.535
estimates,562,1986,226.581
estimates,562,1987,234.142
estimates,562,1988,242.506
estimates,562,1989,251.838
estimates,562,1990,262.272
estimates,562,1991,273.848
estimates,562,1992,286.44
estimates,562,1993,299.915
estimates,562,1994,314.212
estimates,562,1995,329.219
estimates,562,1996,344.817
estimates,562,1997,360.922
estimates,562,1998,377.488
estimates,562,1999,394.506
estimates,562,2000,411.994
estimates,562,2001,430.003
estimates,562,2002,448.651
estimates,562,2003,468.053
estimates,562,2004,488.293
estimates,562,2005,509.489
estimates,562,2006,531.755
estimates,562,2007,555.095
estimates,562,2008,579.46
estimates,562,2009,604.776
estimates,562,2010,630.88
estimates,562,2011,657.562
estimates,562,2012,684.66
estimates,562,2013,712.083
estimates,562,2014,739.83
estimates,562,2015,767.991
medium_variant,562,2015,767.991
medium_variant,562,2016,796.73
medium_variant,562,2017,826.257
medium_variant,562,2018,856.722
medium_variant,562,2019,888.182
medium_variant,562,2020,920.656
medium_variant,562,2021,954.107
medium_variant,562,2022,988.408
medium_variant,562,2023,1023.426
medium_variant,562,2024,1059.085
medium_variant,562,2025,1095.325
medium_variant,562,2026,1132.113
medium_variant,562,2027,1169.427
medium_variant,562,2028,1207.223
medium_variant,562,2029,1245.432
medium_variant,562,2030,1284.012
medium_variant,562,2031,1322.946
medium_variant,562,2032,1362.209
medium_variant,562,2033,1401.754
medium_variant,562,2034,1441.505
medium_variant,562,2035,1481.414
medium_variant,562,2036,1521.449
medium_variant,562,2037,1561.571
medium_variant,562,2038,1601.711
medium_variant,562,2039,1641.779
medium_variant,562,2040,1681.701
medium_variant,562,2041,1721.431
medium_variant,562,2042,1760.925
medium_variant,562,2043,1800.123
medium_variant,562,2044,1838.944
medium_variant,562,2045,1877.341
medium_variant,562,2046,1915.296
medium_variant,562,2047,1952.793
medium_variant,562,2048,1989.783
medium_variant,562,2049,2026.191
medium_variant,562,2050,2061.953
medium_variant,562,2051,2097.023
medium_variant,562,2052,2131.354
medium_variant,562,2053,2164.883
medium_variant,562,2054,2197.526
medium_variant,562,2055,2229.24
medium_variant,562,2056,2260.009
medium_variant,562,2057,2289.81
medium_variant,562,2058,2318.592
medium_variant,562,2059,2346.263
medium_variant,562,2060,2372.688
medium_variant,562,2061,2397.734
medium_variant,562,2062,2421.346
medium_variant,562,2063,2443.522
medium_variant,562,2064,2464.285
medium_variant,562,2065,2483.788
medium_variant,562,2066,2502.245
medium_variant,562,2067,2519.803
medium_variant,562,2068,2536.509
medium_variant,562,2069,2552.297
medium_variant,562,2070,2566.955
medium_variant,562,2071,2580.193
medium_variant,562,2072,2591.746
medium_variant,562,2073,2601.452
medium_variant,562,2074,2609.282
medium_variant,562,2075,2615.325
medium_variant,562,2076,2619.771
medium_variant,562,2077,2622.893
medium_variant,562,2078,2624.911
medium_variant,562,2079,2625.915
medium_variant,562,2080,2625.937
medium_variant,562,2081,2624.937
medium_variant,562,2082,2622.79
medium_variant,562,2083,2619.392
medium_variant,562,2084,2614.716
medium_variant,562,2085,2608.735
medium_variant,562,2086,2601.439
medium_variant,562,2087,2592.851
medium_variant,562,2088,2583.001
medium_variant,562,2089,2571.908
medium_variant,562,2090,2559.599
medium_variant,562,2091,2546.102
medium_variant,562,2092,2531.44
medium_variant,562,2093,2515.634
medium_variant,562,2094,2498.701
medium_variant,562,2095,2480.651
medium_variant,562,2096,2461.489
medium_variant,562,2097,2441.217
medium_variant,562,2098,2419.838
medium_variant,562,2099,2397.351
