variant,country,year,populationnaturalchange
estimates,826,1950,153.793
estimates,826,1951,157.353
estimates,826,1952,165.745
estimates,826,1953,176.684
estimates,826,1954,190.167
estimates,826,1955,206.142
estimates,826,1956,224.402
estimates,826,1957,244.565
estimates,826,1958,265.951
estimates,826,1959,287.43
estimates,826,1960,307.605
estimates,826,1961,324.92
estimates,826,1962,337.687
estimates,826,1963,344.454
estimates,826,1964,344.281
estimates,826,1965,336.026
estimates,826,1966,318.977
estimates,826,1967,294.26
estimates,826,1968,263.584
estimates,826,1969,228.558
estimates,826,1970,190.998
estimates,826,1971,152.727
estimates,826,1972,115.643
estimates,826,1973,81.684
estimates,826,1974,52.57
estimates,826,1975,30.013
estimates,826,1976,15.118
estimates,826,1977,7.344
estimates,826,1978,5.845
estimates,826,1979,10.052
estimates,826,1980,19.246
estimates,826,1981,32.498
estimates,826,1982,48.312
estimates,826,1983,65.075
estimates,826,1984,81.428
estimates,826,1985,96.034
estimates,826,1986,107.941
estimates,826,1987,117.066
estimates,826,1988,123.426
estimates,826,1989,126.865
estimates,826,1990,127.466
estimates,826,1991,125.597
estimates,826,1992,122.063
estimates,826,1993,117.62
estimates,826,1994,112.717
estimates,826,1995,107.244
estimates,826,1996,100.778
estimates,826,1997,93.307
estimates,826,1998,85.361
estimates,826,1999,77.958
estimates,826,2000,73.163
estimates,826,2001,73.328
estimates,826,2002,79.603
estimates,826,2003,92.178
estimates,826,2004,110.402
estimates,826,2005,132.545
estimates,826,2006,156.122
estimates,826,2007,178.306
estimates,826,2008,196.837
estimates,826,2009,210.589
estimates,826,2010,219.13
estimates,826,2011,222.937
estimates,826,2012,223.677
estimates,826,2013,222.781
estimates,826,2014,220.784
estimates,826,2015,218.089
medium_variant,826,2015,218.089
medium_variant,826,2016,214.871
medium_variant,826,2017,211.004
medium_variant,826,2018,206.41
medium_variant,826,2019,201.199
medium_variant,826,2020,195.346
medium_variant,826,2021,188.736
medium_variant,826,2022,181.298
medium_variant,826,2023,173.073
medium_variant,826,2024,164.228
medium_variant,826,2025,154.955
medium_variant,826,2026,145.456
medium_variant,826,2027,135.98
medium_variant,826,2028,126.785
medium_variant,826,2029,118.1
medium_variant,826,2030,110.14
medium_variant,826,2031,103.045
medium_variant,826,2032,96.78
medium_variant,826,2033,91.292
medium_variant,826,2034,86.569
medium_variant,826,2035,82.605
medium_variant,826,2036,79.369
medium_variant,826,2037,76.714
medium_variant,826,2038,74.455
medium_variant,826,2039,72.419
medium_variant,826,2040,70.431
medium_variant,826,2041,68.349
medium_variant,826,2042,66.074
medium_variant,826,2043,63.501
medium_variant,826,2044,60.519
medium_variant,826,2045,57.021
medium_variant,826,2046,52.947
medium_variant,826,2047,48.353
medium_variant,826,2048,43.321
medium_variant,826,2049,37.899
medium_variant,826,2050,32.092
medium_variant,826,2051,25.897
medium_variant,826,2052,19.413
medium_variant,826,2053,12.812
medium_variant,826,2054,6.295
medium_variant,826,2055,0.098
medium_variant,826,2056,-5.554
medium_variant,826,2057,-10.505
medium_variant,826,2058,-14.624
medium_variant,826,2059,-17.8
medium_variant,826,2060,-19.925
medium_variant,826,2061,-20.95
medium_variant,826,2062,-21.017
medium_variant,826,2063,-20.32
medium_variant,826,2064,-19.017
medium_variant,826,2065,-17.278
medium_variant,826,2066,-15.268
medium_variant,826,2067,-13.15
medium_variant,826,2068,-11.104
medium_variant,826,2069,-9.299
medium_variant,826,2070,-7.886
medium_variant,826,2071,-6.958
medium_variant,826,2072,-6.48
medium_variant,826,2073,-6.406
medium_variant,826,2074,-6.727
medium_variant,826,2075,-7.429
medium_variant,826,2076,-8.483
medium_variant,826,2077,-9.794
medium_variant,826,2078,-11.243
medium_variant,826,2079,-12.733
medium_variant,826,2080,-14.154
medium_variant,826,2081,-15.413
medium_variant,826,2082,-16.47
medium_variant,826,2083,-17.288
medium_variant,826,2084,-17.836
medium_variant,826,2085,-18.08
medium_variant,826,2086,-18.007
medium_variant,826,2087,-17.686
medium_variant,826,2088,-17.205
medium_variant,826,2089,-16.637
medium_variant,826,2090,-16.07
medium_variant,826,2091,-15.586
medium_variant,826,2092,-15.254
medium_variant,826,2093,-15.131
medium_variant,826,2094,-15.261
medium_variant,826,2095,-15.67
medium_variant,826,2096,-16.376
medium_variant,826,2097,-17.385
medium_variant,826,2098,-18.697
medium_variant,826,2099,-20.314
