variant,country,year,populationnaturalchange
estimates,688,1950,105.871
estimates,688,1951,102.349
estimates,688,1952,95.733
estimates,688,1953,89.969
estimates,688,1954,85.059
estimates,688,1955,80.998
estimates,688,1956,77.771
estimates,688,1957,75.345
estimates,688,1958,73.67
estimates,688,1959,72.652
estimates,688,1960,72.182
estimates,688,1961,72.131
estimates,688,1962,72.357
estimates,688,1963,72.732
estimates,688,1964,73.161
estimates,688,1965,73.613
estimates,688,1966,74.113
estimates,688,1967,74.732
estimates,688,1968,75.496
estimates,688,1969,76.367
estimates,688,1970,77.313
estimates,688,1971,78.305
estimates,688,1972,79.281
estimates,688,1973,80.155
estimates,688,1974,80.843
estimates,688,1975,81.236
estimates,688,1976,81.238
estimates,688,1977,80.813
estimates,688,1978,79.954
estimates,688,1979,78.663
estimates,688,1980,76.991
estimates,688,1981,75.026
estimates,688,1982,72.863
estimates,688,1983,70.572
estimates,688,1984,68.167
estimates,688,1985,65.602
estimates,688,1986,62.789
estimates,688,1987,59.655
estimates,688,1988,56.177
estimates,688,1989,52.392
estimates,688,1990,48.388
estimates,688,1991,44.28
estimates,688,1992,40.185
estimates,688,1993,36.197
estimates,688,1994,32.351
estimates,688,1995,28.638
estimates,688,1996,24.993
estimates,688,1997,21.335
estimates,688,1998,17.61
estimates,688,1999,13.833
estimates,688,2000,10.008
estimates,688,2001,6.156
estimates,688,2002,2.35
estimates,688,2003,-1.316
estimates,688,2004,-4.753
estimates,688,2005,-7.829
estimates,688,2006,-10.406
estimates,688,2007,-12.443
estimates,688,2008,-13.946
estimates,688,2009,-14.957
estimates,688,2010,-15.574
estimates,688,2011,-15.935
estimates,688,2012,-16.206
estimates,688,2013,-16.519
estimates,688,2014,-16.95
estimates,688,2015,-17.525
medium_variant,688,2015,-17.525
medium_variant,688,2016,-18.215
medium_variant,688,2017,-18.935
medium_variant,688,2018,-19.625
medium_variant,688,2019,-20.285
medium_variant,688,2020,-20.925
medium_variant,688,2021,-21.571
medium_variant,688,2022,-22.255
medium_variant,688,2023,-22.999
medium_variant,688,2024,-23.811
medium_variant,688,2025,-24.697
medium_variant,688,2026,-25.653
medium_variant,688,2027,-26.662
medium_variant,688,2028,-27.698
medium_variant,688,2029,-28.745
medium_variant,688,2030,-29.791
medium_variant,688,2031,-30.827
medium_variant,688,2032,-31.843
medium_variant,688,2033,-32.822
medium_variant,688,2034,-33.743
medium_variant,688,2035,-34.583
medium_variant,688,2036,-35.325
medium_variant,688,2037,-35.961
medium_variant,688,2038,-36.483
medium_variant,688,2039,-36.885
medium_variant,688,2040,-37.155
medium_variant,688,2041,-37.288
medium_variant,688,2042,-37.296
medium_variant,688,2043,-37.199
medium_variant,688,2044,-37.014
medium_variant,688,2045,-36.76
medium_variant,688,2046,-36.454
medium_variant,688,2047,-36.117
medium_variant,688,2048,-35.772
medium_variant,688,2049,-35.445
medium_variant,688,2050,-35.158
medium_variant,688,2051,-34.926
medium_variant,688,2052,-34.752
medium_variant,688,2053,-34.635
medium_variant,688,2054,-34.58
medium_variant,688,2055,-34.591
medium_variant,688,2056,-34.667
medium_variant,688,2057,-34.794
medium_variant,688,2058,-34.959
medium_variant,688,2059,-35.149
medium_variant,688,2060,-35.351
medium_variant,688,2061,-35.556
medium_variant,688,2062,-35.754
medium_variant,688,2063,-35.935
medium_variant,688,2064,-36.087
medium_variant,688,2065,-36.199
medium_variant,688,2066,-36.264
medium_variant,688,2067,-36.284
medium_variant,688,2068,-36.26
medium_variant,688,2069,-36.187
medium_variant,688,2070,-36.065
medium_variant,688,2071,-35.895
medium_variant,688,2072,-35.682
medium_variant,688,2073,-35.429
medium_variant,688,2074,-35.14
medium_variant,688,2075,-34.816
medium_variant,688,2076,-34.455
medium_variant,688,2077,-34.059
medium_variant,688,2078,-33.633
medium_variant,688,2079,-33.183
medium_variant,688,2080,-32.715
medium_variant,688,2081,-32.235
medium_variant,688,2082,-31.746
medium_variant,688,2083,-31.258
medium_variant,688,2084,-30.774
medium_variant,688,2085,-30.301
medium_variant,688,2086,-29.84
medium_variant,688,2087,-29.391
medium_variant,688,2088,-28.953
medium_variant,688,2089,-28.527
medium_variant,688,2090,-28.112
medium_variant,688,2091,-27.708
medium_variant,688,2092,-27.312
medium_variant,688,2093,-26.923
medium_variant,688,2094,-26.539
medium_variant,688,2095,-26.161
medium_variant,688,2096,-25.788
medium_variant,688,2097,-25.419
medium_variant,688,2098,-25.054
medium_variant,688,2099,-24.694
