variant,country,year,populationnaturalchange
estimates,100,1950,86.729
estimates,100,1951,85.515
estimates,100,1952,83.183
estimates,100,1953,81.046
estimates,100,1954,79.105
estimates,100,1955,77.354
estimates,100,1956,75.781
estimates,100,1957,74.367
estimates,100,1958,73.078
estimates,100,1959,71.854
estimates,100,1960,70.626
estimates,100,1961,69.326
estimates,100,1962,67.895
estimates,100,1963,66.306
estimates,100,1964,64.579
estimates,100,1965,62.801
estimates,100,1966,61.1
estimates,100,1967,59.587
estimates,100,1968,58.323
estimates,100,1969,57.302
estimates,100,1970,56.511
estimates,100,1971,55.906
estimates,100,1972,55.352
estimates,100,1973,54.69
estimates,100,1974,53.786
estimates,100,1975,52.43
estimates,100,1976,50.411
estimates,100,1977,47.679
estimates,100,1978,44.271
estimates,100,1979,40.274
estimates,100,1980,35.939
estimates,100,1981,31.606
estimates,100,1982,27.54
estimates,100,1983,23.881
estimates,100,1984,20.618
estimates,100,1985,17.556
estimates,100,1986,14.371
estimates,100,1987,10.72
estimates,100,1988,6.373
estimates,100,1989,1.289
estimates,100,1990,-4.562
estimates,100,1991,-11.128
estimates,100,1992,-18.105
estimates,100,1993,-25.129
estimates,100,1994,-31.888
estimates,100,1995,-37.968
estimates,100,1996,-42.976
estimates,100,1997,-46.741
estimates,100,1998,-49.197
estimates,100,1999,-50.344
estimates,100,2000,-50.278
estimates,100,2001,-49.211
estimates,100,2002,-47.534
estimates,100,2003,-45.625
estimates,100,2004,-43.737
estimates,100,2005,-42.093
estimates,100,2006,-40.832
estimates,100,2007,-39.925
estimates,100,2008,-39.335
estimates,100,2009,-39.087
estimates,100,2010,-39.161
estimates,100,2011,-39.495
estimates,100,2012,-39.975
estimates,100,2013,-40.5
estimates,100,2014,-41.02
estimates,100,2015,-41.495
medium_variant,100,2015,-41.495
medium_variant,100,2016,-41.91
medium_variant,100,2017,-42.29
medium_variant,100,2018,-42.661
medium_variant,100,2019,-43.028
medium_variant,100,2020,-43.413
medium_variant,100,2021,-43.841
medium_variant,100,2022,-44.331
medium_variant,100,2023,-44.886
medium_variant,100,2024,-45.502
medium_variant,100,2025,-46.168
medium_variant,100,2026,-46.871
medium_variant,100,2027,-47.579
medium_variant,100,2028,-48.251
medium_variant,100,2029,-48.85
medium_variant,100,2030,-49.337
medium_variant,100,2031,-49.674
medium_variant,100,2032,-49.849
medium_variant,100,2033,-49.856
medium_variant,100,2034,-49.691
medium_variant,100,2035,-49.35
medium_variant,100,2036,-48.838
medium_variant,100,2037,-48.186
medium_variant,100,2038,-47.437
medium_variant,100,2039,-46.625
medium_variant,100,2040,-45.781
medium_variant,100,2041,-44.936
medium_variant,100,2042,-44.112
medium_variant,100,2043,-43.33
medium_variant,100,2044,-42.613
medium_variant,100,2045,-41.984
medium_variant,100,2046,-41.45
medium_variant,100,2047,-41.004
medium_variant,100,2048,-40.634
medium_variant,100,2049,-40.339
medium_variant,100,2050,-40.117
medium_variant,100,2051,-39.967
medium_variant,100,2052,-39.878
medium_variant,100,2053,-39.834
medium_variant,100,2054,-39.818
medium_variant,100,2055,-39.82
medium_variant,100,2056,-39.83
medium_variant,100,2057,-39.838
medium_variant,100,2058,-39.828
medium_variant,100,2059,-39.779
medium_variant,100,2060,-39.668
medium_variant,100,2061,-39.481
medium_variant,100,2062,-39.208
medium_variant,100,2063,-38.843
medium_variant,100,2064,-38.376
medium_variant,100,2065,-37.799
medium_variant,100,2066,-37.108
medium_variant,100,2067,-36.314
medium_variant,100,2068,-35.429
medium_variant,100,2069,-34.469
medium_variant,100,2070,-33.442
medium_variant,100,2071,-32.36
medium_variant,100,2072,-31.235
medium_variant,100,2073,-30.085
medium_variant,100,2074,-28.927
medium_variant,100,2075,-27.774
medium_variant,100,2076,-26.632
medium_variant,100,2077,-25.506
medium_variant,100,2078,-24.406
medium_variant,100,2079,-23.343
medium_variant,100,2080,-22.328
medium_variant,100,2081,-21.371
medium_variant,100,2082,-20.474
medium_variant,100,2083,-19.644
medium_variant,100,2084,-18.889
medium_variant,100,2085,-18.223
medium_variant,100,2086,-17.654
medium_variant,100,2087,-17.181
medium_variant,100,2088,-16.803
medium_variant,100,2089,-16.516
medium_variant,100,2090,-16.31
medium_variant,100,2091,-16.177
medium_variant,100,2092,-16.106
medium_variant,100,2093,-16.087
medium_variant,100,2094,-16.114
medium_variant,100,2095,-16.182
medium_variant,100,2096,-16.287
medium_variant,100,2097,-16.43
medium_variant,100,2098,-16.609
medium_variant,100,2099,-16.824
