variant,country,year,populationnaturalchange
estimates,531,1950,2.489
estimates,531,1951,2.589
estimates,531,1952,2.774
estimates,531,1953,2.923
estimates,531,1954,3.039
estimates,531,1955,3.121
estimates,531,1956,3.169
estimates,531,1957,3.188
estimates,531,1958,3.18
estimates,531,1959,3.15
estimates,531,1960,3.108
estimates,531,1961,3.06
estimates,531,1962,3.014
estimates,531,1963,2.975
estimates,531,1964,2.945
estimates,531,1965,2.919
estimates,531,1966,2.887
estimates,531,1967,2.84
estimates,531,1968,2.774
estimates,531,1969,2.69
estimates,531,1970,2.593
estimates,531,1971,2.494
estimates,531,1972,2.401
estimates,531,1973,2.324
estimates,531,1974,2.264
estimates,531,1975,2.224
estimates,531,1976,2.201
estimates,531,1977,2.188
estimates,531,1978,2.181
estimates,531,1979,2.176
estimates,531,1980,2.174
estimates,531,1981,2.175
estimates,531,1982,2.18
estimates,531,1983,2.188
estimates,531,1984,2.197
estimates,531,1985,2.2
estimates,531,1986,2.194
estimates,531,1987,2.173
estimates,531,1988,2.138
estimates,531,1989,2.084
estimates,531,1990,2.01
estimates,531,1991,1.914
estimates,531,1992,1.8
estimates,531,1993,1.673
estimates,531,1994,1.538
estimates,531,1995,1.399
estimates,531,1996,1.263
estimates,531,1997,1.134
estimates,531,1998,1.015
estimates,531,1999,0.91
estimates,531,2000,0.821
estimates,531,2001,0.749
estimates,531,2002,0.689
estimates,531,2003,0.642
estimates,531,2004,0.605
estimates,531,2005,0.581
estimates,531,2006,0.571
estimates,531,2007,0.575
estimates,531,2008,0.591
estimates,531,2009,0.616
estimates,531,2010,0.644
estimates,531,2011,0.669
estimates,531,2012,0.688
estimates,531,2013,0.695
estimates,531,2014,0.69
estimates,531,2015,0.673
medium_variant,531,2015,0.673
medium_variant,531,2016,0.645
medium_variant,531,2017,0.612
medium_variant,531,2018,0.578
medium_variant,531,2019,0.544
medium_variant,531,2020,0.511
medium_variant,531,2021,0.48
medium_variant,531,2022,0.449
medium_variant,531,2023,0.417
medium_variant,531,2024,0.386
medium_variant,531,2025,0.353
medium_variant,531,2026,0.321
medium_variant,531,2027,0.288
medium_variant,531,2028,0.255
medium_variant,531,2029,0.222
medium_variant,531,2030,0.188
medium_variant,531,2031,0.155
medium_variant,531,2032,0.123
medium_variant,531,2033,0.09
medium_variant,531,2034,0.059
medium_variant,531,2035,0.03
medium_variant,531,2036,0.003
medium_variant,531,2037,-0.023
medium_variant,531,2038,-0.047
medium_variant,531,2039,-0.069
medium_variant,531,2040,-0.089
medium_variant,531,2041,-0.106
medium_variant,531,2042,-0.122
medium_variant,531,2043,-0.136
medium_variant,531,2044,-0.148
medium_variant,531,2045,-0.159
medium_variant,531,2046,-0.168
medium_variant,531,2047,-0.176
medium_variant,531,2048,-0.183
medium_variant,531,2049,-0.189
medium_variant,531,2050,-0.194
medium_variant,531,2051,-0.198
medium_variant,531,2052,-0.201
medium_variant,531,2053,-0.203
medium_variant,531,2054,-0.204
medium_variant,531,2055,-0.204
medium_variant,531,2056,-0.203
medium_variant,531,2057,-0.202
medium_variant,531,2058,-0.199
medium_variant,531,2059,-0.195
medium_variant,531,2060,-0.191
medium_variant,531,2061,-0.185
medium_variant,531,2062,-0.179
medium_variant,531,2063,-0.172
medium_variant,531,2064,-0.165
medium_variant,531,2065,-0.157
medium_variant,531,2066,-0.152
medium_variant,531,2067,-0.146
medium_variant,531,2068,-0.142
medium_variant,531,2069,-0.139
medium_variant,531,2070,-0.138
medium_variant,531,2071,-0.139
medium_variant,531,2072,-0.142
medium_variant,531,2073,-0.145
medium_variant,531,2074,-0.149
medium_variant,531,2075,-0.155
medium_variant,531,2076,-0.162
medium_variant,531,2077,-0.171
medium_variant,531,2078,-0.181
medium_variant,531,2079,-0.193
medium_variant,531,2080,-0.206
medium_variant,531,2081,-0.219
medium_variant,531,2082,-0.233
medium_variant,531,2083,-0.247
medium_variant,531,2084,-0.26
medium_variant,531,2085,-0.273
medium_variant,531,2086,-0.286
medium_variant,531,2087,-0.299
medium_variant,531,2088,-0.311
medium_variant,531,2089,-0.322
medium_variant,531,2090,-0.332
medium_variant,531,2091,-0.341
medium_variant,531,2092,-0.351
medium_variant,531,2093,-0.358
medium_variant,531,2094,-0.365
medium_variant,531,2095,-0.369
medium_variant,531,2096,-0.374
medium_variant,531,2097,-0.376
medium_variant,531,2098,-0.378
medium_variant,531,2099,-0.378
