variant,country,year,populationnaturalchange
estimates,776,1950,1.827
estimates,776,1951,1.855
estimates,776,1952,1.914
estimates,776,1953,1.972
estimates,776,1954,2.032
estimates,776,1955,2.093
estimates,776,1956,2.155
estimates,776,1957,2.217
estimates,776,1958,2.279
estimates,776,1959,2.342
estimates,776,1960,2.402
estimates,776,1961,2.461
estimates,776,1962,2.515
estimates,776,1963,2.563
estimates,776,1964,2.602
estimates,776,1965,2.626
estimates,776,1966,2.63
estimates,776,1967,2.613
estimates,776,1968,2.578
estimates,776,1969,2.527
estimates,776,1970,2.47
estimates,776,1971,2.418
estimates,776,1972,2.378
estimates,776,1973,2.357
estimates,776,1974,2.358
estimates,776,1975,2.381
estimates,776,1976,2.424
estimates,776,1977,2.479
estimates,776,1978,2.537
estimates,776,1979,2.593
estimates,776,1980,2.637
estimates,776,1981,2.662
estimates,776,1982,2.668
estimates,776,1983,2.653
estimates,776,1984,2.621
estimates,776,1985,2.576
estimates,776,1986,2.526
estimates,776,1987,2.481
estimates,776,1988,2.447
estimates,776,1989,2.425
estimates,776,1990,2.41
estimates,776,1991,2.396
estimates,776,1992,2.376
estimates,776,1993,2.347
estimates,776,1994,2.308
estimates,776,1995,2.263
estimates,776,1996,2.22
estimates,776,1997,2.183
estimates,776,1998,2.161
estimates,776,1999,2.153
estimates,776,2000,2.158
estimates,776,2001,2.176
estimates,776,2002,2.2
estimates,776,2003,2.224
estimates,776,2004,2.244
estimates,776,2005,2.258
estimates,776,2006,2.26
estimates,776,2007,2.253
estimates,776,2008,2.236
estimates,776,2009,2.21
estimates,776,2010,2.174
estimates,776,2011,2.134
estimates,776,2012,2.088
estimates,776,2013,2.043
estimates,776,2014,2.001
estimates,776,2015,1.964
medium_variant,776,2015,1.964
medium_variant,776,2016,1.935
medium_variant,776,2017,1.913
medium_variant,776,2018,1.899
medium_variant,776,2019,1.892
medium_variant,776,2020,1.894
medium_variant,776,2021,1.902
medium_variant,776,2022,1.918
medium_variant,776,2023,1.935
medium_variant,776,2024,1.955
medium_variant,776,2025,1.976
medium_variant,776,2026,1.997
medium_variant,776,2027,2.018
medium_variant,776,2028,2.036
medium_variant,776,2029,2.053
medium_variant,776,2030,2.067
medium_variant,776,2031,2.076
medium_variant,776,2032,2.082
medium_variant,776,2033,2.085
medium_variant,776,2034,2.082
medium_variant,776,2035,2.075
medium_variant,776,2036,2.062
medium_variant,776,2037,2.045
medium_variant,776,2038,2.022
medium_variant,776,2039,1.995
medium_variant,776,2040,1.964
medium_variant,776,2041,1.929
medium_variant,776,2042,1.892
medium_variant,776,2043,1.853
medium_variant,776,2044,1.813
medium_variant,776,2045,1.773
medium_variant,776,2046,1.735
medium_variant,776,2047,1.698
medium_variant,776,2048,1.664
medium_variant,776,2049,1.633
medium_variant,776,2050,1.605
medium_variant,776,2051,1.582
medium_variant,776,2052,1.562
medium_variant,776,2053,1.546
medium_variant,776,2054,1.534
medium_variant,776,2055,1.524
medium_variant,776,2056,1.517
medium_variant,776,2057,1.512
medium_variant,776,2058,1.507
medium_variant,776,2059,1.501
medium_variant,776,2060,1.496
medium_variant,776,2061,1.487
medium_variant,776,2062,1.479
medium_variant,776,2063,1.467
medium_variant,776,2064,1.454
medium_variant,776,2065,1.436
medium_variant,776,2066,1.416
medium_variant,776,2067,1.392
medium_variant,776,2068,1.366
medium_variant,776,2069,1.337
medium_variant,776,2070,1.305
medium_variant,776,2071,1.271
medium_variant,776,2072,1.233
medium_variant,776,2073,1.194
medium_variant,776,2074,1.154
medium_variant,776,2075,1.114
medium_variant,776,2076,1.073
medium_variant,776,2077,1.031
medium_variant,776,2078,0.991
medium_variant,776,2079,0.951
medium_variant,776,2080,0.913
medium_variant,776,2081,0.876
medium_variant,776,2082,0.841
medium_variant,776,2083,0.808
medium_variant,776,2084,0.777
medium_variant,776,2085,0.748
medium_variant,776,2086,0.721
medium_variant,776,2087,0.696
medium_variant,776,2088,0.672
medium_variant,776,2089,0.649
medium_variant,776,2090,0.628
medium_variant,776,2091,0.608
medium_variant,776,2092,0.588
medium_variant,776,2093,0.569
medium_variant,776,2094,0.55
medium_variant,776,2095,0.532
medium_variant,776,2096,0.513
medium_variant,776,2097,0.494
medium_variant,776,2098,0.475
medium_variant,776,2099,0.457
