variant,country,year,gender,childdependencyratio2569
estimates,434,1950,male,147.651
estimates,434,1951,male,149.98
estimates,434,1952,male,152.556
estimates,434,1953,male,154.706
estimates,434,1954,male,156.333
estimates,434,1955,male,157.671
estimates,434,1956,male,159.624
estimates,434,1957,male,160.505
estimates,434,1958,male,160.763
estimates,434,1959,male,160.756
estimates,434,1960,male,160.667
estimates,434,1961,male,162.174
estimates,434,1962,male,163.575
estimates,434,1963,male,164.832
estimates,434,1964,male,165.856
estimates,434,1965,male,166.691
estimates,434,1966,male,169.096
estimates,434,1967,male,171.211
estimates,434,1968,male,173.154
estimates,434,1969,male,175.051
estimates,434,1970,male,176.985
estimates,434,1971,male,180.088
estimates,434,1972,male,182.634
estimates,434,1973,male,184.667
estimates,434,1974,male,186.208
estimates,434,1975,male,187.254
estimates,434,1976,male,189.589
estimates,434,1977,male,190.934
estimates,434,1978,male,191.363
estimates,434,1979,male,191.03
estimates,434,1980,male,190.105
estimates,434,1981,male,190.129
estimates,434,1982,male,188.654
estimates,434,1983,male,185.827
estimates,434,1984,male,181.999
estimates,434,1985,male,177.549
estimates,434,1986,male,176.225
estimates,434,1987,male,175.103
estimates,434,1988,male,173.882
estimates,434,1989,male,172.169
estimates,434,1990,male,169.775
estimates,434,1991,male,167.575
estimates,434,1992,male,164.574
estimates,434,1993,male,160.981
estimates,434,1994,male,157.079
estimates,434,1995,male,153.004
estimates,434,1996,male,150.464
estimates,434,1997,male,147.54
estimates,434,1998,male,144.229
estimates,434,1999,male,140.502
estimates,434,2000,male,136.436
estimates,434,2001,male,132.83
estimates,434,2002,male,128.872
estimates,434,2003,male,124.683
estimates,434,2004,male,120.464
estimates,434,2005,male,116.36
estimates,434,2006,male,113.091
estimates,434,2007,male,110.135
estimates,434,2008,male,107.422
estimates,434,2009,male,104.813
estimates,434,2010,male,102.215
estimates,434,2011,male,99.823
estimates,434,2012,male,97.743
estimates,434,2013,male,96
estimates,434,2014,male,94.648
estimates,434,2015,male,93.712
medium_variant,434,2015,male,93.712
medium_variant,434,2016,male,91.975
medium_variant,434,2017,male,90.268
medium_variant,434,2018,male,88.637
medium_variant,434,2019,male,87.119
medium_variant,434,2020,male,85.706
medium_variant,434,2021,male,84.227
medium_variant,434,2022,male,82.921
medium_variant,434,2023,male,81.702
medium_variant,434,2024,male,80.464
medium_variant,434,2025,male,79.171
medium_variant,434,2026,male,78.046
medium_variant,434,2027,male,76.839
medium_variant,434,2028,male,75.585
medium_variant,434,2029,male,74.344
medium_variant,434,2030,male,73.145
medium_variant,434,2031,male,72.05
medium_variant,434,2032,male,70.973
medium_variant,434,2033,male,69.903
medium_variant,434,2034,male,68.813
medium_variant,434,2035,male,67.695
medium_variant,434,2036,male,66.667
medium_variant,434,2037,male,65.604
medium_variant,434,2038,male,64.553
medium_variant,434,2039,male,63.582
medium_variant,434,2040,male,62.73
medium_variant,434,2041,male,62.085
medium_variant,434,2042,male,61.534
medium_variant,434,2043,male,61.063
medium_variant,434,2044,male,60.64
medium_variant,434,2045,male,60.242
medium_variant,434,2046,male,59.949
medium_variant,434,2047,male,59.667
medium_variant,434,2048,male,59.406
medium_variant,434,2049,male,59.181
medium_variant,434,2050,male,58.993
medium_variant,434,2051,male,58.887
medium_variant,434,2052,male,58.801
medium_variant,434,2053,male,58.722
medium_variant,434,2054,male,58.631
medium_variant,434,2055,male,58.516
medium_variant,434,2056,male,58.427
medium_variant,434,2057,male,58.309
medium_variant,434,2058,male,58.159
medium_variant,434,2059,male,57.978
medium_variant,434,2060,male,57.767
medium_variant,434,2061,male,57.583
medium_variant,434,2062,male,57.365
medium_variant,434,2063,male,57.117
medium_variant,434,2064,male,56.844
medium_variant,434,2065,male,56.552
medium_variant,434,2066,male,56.312
medium_variant,434,2067,male,56.044
medium_variant,434,2068,male,55.766
medium_variant,434,2069,male,55.492
medium_variant,434,2070,male,55.236
medium_variant,434,2071,male,55.058
medium_variant,434,2072,male,54.884
medium_variant,434,2073,male,54.729
