variant,country,year,gender,childdependencyratio2569
estimates,426,1950,male,173.825
estimates,426,1951,male,173.903
estimates,426,1952,male,174.26
estimates,426,1953,male,175.349
estimates,426,1954,male,177.231
estimates,426,1955,male,179.859
estimates,426,1956,male,183.206
estimates,426,1957,male,187.181
estimates,426,1958,male,191.671
estimates,426,1959,male,196.502
estimates,426,1960,male,201.657
estimates,426,1961,male,204.612
estimates,426,1962,male,207.499
estimates,426,1963,male,210.682
estimates,426,1964,male,214.527
estimates,426,1965,male,219.301
estimates,426,1966,male,221.437
estimates,426,1967,male,224.28
estimates,426,1968,male,227.841
estimates,426,1969,male,231.767
estimates,426,1970,male,235.708
estimates,426,1971,male,238.139
estimates,426,1972,male,240.306
estimates,426,1973,male,242.548
estimates,426,1974,male,245.181
estimates,426,1975,male,248.346
estimates,426,1976,male,247.86
estimates,426,1977,male,247.09
estimates,426,1978,male,246.159
estimates,426,1979,male,245.087
estimates,426,1980,male,243.854
estimates,426,1981,male,239.425
estimates,426,1982,male,235.927
estimates,426,1983,male,233.533
estimates,426,1984,male,232.223
estimates,426,1985,male,231.842
estimates,426,1986,male,233.305
estimates,426,1987,male,234.254
estimates,426,1988,male,234.766
estimates,426,1989,male,234.798
estimates,426,1990,male,234.226
estimates,426,1991,male,231.856
estimates,426,1992,male,229.245
estimates,426,1993,male,226.515
estimates,426,1994,male,223.7
estimates,426,1995,male,220.735
estimates,426,1996,male,219.109
estimates,426,1997,male,218.207
estimates,426,1998,male,217.944
estimates,426,1999,male,218.044
estimates,426,2000,male,218.169
estimates,426,2001,male,216.15
estimates,426,2002,male,213.639
estimates,426,2003,male,210.838
estimates,426,2004,male,207.965
estimates,426,2005,male,205.073
estimates,426,2006,male,199.706
estimates,426,2007,male,194.738
estimates,426,2008,male,190.206
estimates,426,2009,male,186.093
estimates,426,2010,male,182.36
estimates,426,2011,male,178.79
estimates,426,2012,male,175.283
estimates,426,2013,male,171.831
estimates,426,2014,male,168.425
estimates,426,2015,male,165.067
medium_variant,426,2015,male,165.067
medium_variant,426,2016,male,161.943
medium_variant,426,2017,male,158.709
medium_variant,426,2018,male,155.459
medium_variant,426,2019,male,152.264
medium_variant,426,2020,male,149.126
medium_variant,426,2021,male,145.764
medium_variant,426,2022,male,142.549
medium_variant,426,2023,male,139.514
medium_variant,426,2024,male,136.685
medium_variant,426,2025,male,134.083
medium_variant,426,2026,male,131.599
medium_variant,426,2027,male,129.35
medium_variant,426,2028,male,127.281
medium_variant,426,2029,male,125.341
medium_variant,426,2030,male,123.49
medium_variant,426,2031,male,121.608
medium_variant,426,2032,male,119.838
medium_variant,426,2033,male,118.108
medium_variant,426,2034,male,116.321
medium_variant,426,2035,male,114.421
medium_variant,426,2036,male,112.38
medium_variant,426,2037,male,110.241
medium_variant,426,2038,male,108.068
medium_variant,426,2039,male,105.946
medium_variant,426,2040,male,103.92
medium_variant,426,2041,male,101.926
medium_variant,426,2042,male,100.006
medium_variant,426,2043,male,98.18
medium_variant,426,2044,male,96.46
medium_variant,426,2045,male,94.851
medium_variant,426,2046,male,93.333
medium_variant,426,2047,male,91.906
medium_variant,426,2048,male,90.571
medium_variant,426,2049,male,89.327
medium_variant,426,2050,male,88.166
medium_variant,426,2051,male,87.09
medium_variant,426,2052,male,86.089
medium_variant,426,2053,male,85.143
medium_variant,426,2054,male,84.229
medium_variant,426,2055,male,83.331
medium_variant,426,2056,male,82.497
medium_variant,426,2057,male,81.665
medium_variant,426,2058,male,80.839
medium_variant,426,2059,male,80.026
medium_variant,426,2060,male,79.225
medium_variant,426,2061,male,78.482
medium_variant,426,2062,male,77.735
medium_variant,426,2063,male,76.98
medium_variant,426,2064,male,76.209
medium_variant,426,2065,male,75.419
medium_variant,426,2066,male,74.655
medium_variant,426,2067,male,73.874
medium_variant,426,2068,male,73.086
medium_variant,426,2069,male,72.302
medium_variant,426,2070,male,71.53
medium_variant,426,2071,male,70.826
medium_variant,426,2072,male,70.12
medium_variant,426,2073,male,69.431
medium_variant,426,2074,male,68.776
medium_variant,426,2075,male,68.164
medium_variant,426,2076,male,67.641
medium_variant,426,2077,male,67.144
medium_variant,426,2078,male,66.673
medium_variant,426,2079,male,66.221
medium_variant,426,2080,male,65.782
medium_variant,426,2081,male,65.404
medium_variant,426,2082,male,65.031
medium_variant,426,2083,male,64.666
medium_variant,426,2084,male,64.306
medium_variant,426,2085,male,63.951
medium_variant,426,2086,male,63.649
medium_variant,426,2087,male,63.341
medium_variant,426,2088,male,63.03
medium_variant,426,2089,male,62.716
medium_variant,426,2090,male,62.399
medium_variant,426,2091,male,62.122
medium_variant,426,2092,male,61.834
medium_variant,426,2093,male,61.541
medium_variant,426,2094,male,61.247
medium_variant,426,2095,male,60.956
medium_variant,426,2096,male,60.712
medium_variant,426,2097,male,60.461
medium_variant,426,2098,male,60.208
medium_variant,426,2099,male,59.958
medium_variant,426,2100,male,59.717
estimates,426,1950,female,148.843
estimates,426,1951,female,150.878
estimates,426,1952,female,152.478
estimates,426,1953,female,154.092
estimates,426,1954,female,155.828
estimates,426,1955,female,157.613
estimates,426,1956,female,159.255
estimates,426,1957,female,160.987
estimates,426,1958,female,162.641
estimates,426,1959,female,164.091
estimates,426,1960,female,165.324
estimates,426,1961,female,165.846
estimates,426,1962,female,166.107
estimates,426,1963,female,166.275
estimates,426,1964,female,166.486
estimates,426,1965,female,166.778
estimates,426,1966,female,167.813
estimates,426,1967,female,168.755
estimates,426,1968,female,169.621
estimates,426,1969,female,170.337
estimates,426,1970,female,170.86
estimates,426,1971,female,171.299
estimates,426,1972,female,171.399
estimates,426,1973,female,171.313
estimates,426,1974,female,171.247
estimates,426,1975,female,171.316
estimates,426,1976,female,172.144
estimates,426,1977,female,172.935
estimates,426,1978,female,173.684
estimates,426,1979,female,174.323
estimates,426,1980,female,174.786
estimates,426,1981,female,177.045
estimates,426,1982,female,179.047
estimates,426,1983,female,180.808
estimates,426,1984,female,182.288
estimates,426,1985,female,183.414
estimates,426,1986,female,181.781
estimates,426,1987,female,180.631
estimates,426,1988,female,180.096
estimates,426,1989,female,180.192
estimates,426,1990,female,180.792
estimates,426,1991,female,179.636
estimates,426,1992,female,178.224
estimates,426,1993,female,176.587
estimates,426,1994,female,174.847
estimates,426,1995,female,173.128
estimates,426,1996,female,172.412
estimates,426,1997,female,172.095
estimates,426,1998,female,171.993
estimates,426,1999,female,171.812
estimates,426,2000,female,171.315
estimates,426,2001,female,171.579
estimates,426,2002,female,171.406
estimates,426,2003,female,170.84
estimates,426,2004,female,169.975
estimates,426,2005,female,168.845
estimates,426,2006,female,165.732
estimates,426,2007,female,162.687
estimates,426,2008,female,159.754
estimates,426,2009,female,156.991
estimates,426,2010,female,154.451
estimates,426,2011,female,152.102
estimates,426,2012,female,149.831
estimates,426,2013,female,147.623
estimates,426,2014,female,145.464
estimates,426,2015,female,143.335
medium_variant,426,2015,female,143.335
medium_variant,426,2016,female,141.595
medium_variant,426,2017,female,139.747
medium_variant,426,2018,female,137.865
medium_variant,426,2019,female,135.993
medium_variant,426,2020,female,134.124
medium_variant,426,2021,female,132.07
medium_variant,426,2022,female,130.08
medium_variant,426,2023,female,128.178
medium_variant,426,2024,female,126.391
medium_variant,426,2025,female,124.743
medium_variant,426,2026,female,123.152
medium_variant,426,2027,female,121.709
medium_variant,426,2028,female,120.362
medium_variant,426,2029,female,119.066
medium_variant,426,2030,female,117.779
medium_variant,426,2031,female,116.378
medium_variant,426,2032,female,115.029
medium_variant,426,2033,female,113.659
medium_variant,426,2034,female,112.169
medium_variant,426,2035,female,110.513
medium_variant,426,2036,female,108.632
medium_variant,426,2037,female,106.616
medium_variant,426,2038,female,104.543
medium_variant,426,2039,female,102.508
medium_variant,426,2040,female,100.564
medium_variant,426,2041,female,98.608
medium_variant,426,2042,female,96.728
medium_variant,426,2043,female,94.944
medium_variant,426,2044,female,93.273
medium_variant,426,2045,female,91.722
medium_variant,426,2046,female,90.229
medium_variant,426,2047,female,88.842
