variant,country,year,gender,childdependencyratio2569
estimates,52,1950,male,129.261
estimates,52,1951,male,128.988
estimates,52,1952,male,128.934
estimates,52,1953,male,129.655
estimates,52,1954,male,130.842
estimates,52,1955,male,132.167
estimates,52,1956,male,133.289
estimates,52,1957,male,135.448
estimates,52,1958,male,138.419
estimates,52,1959,male,142.296
estimates,52,1960,male,147.256
estimates,52,1961,male,150.617
estimates,52,1962,male,153.871
estimates,52,1963,male,157.238
estimates,52,1964,male,161.023
estimates,52,1965,male,165.434
estimates,52,1966,male,169.242
estimates,52,1967,male,172.727
estimates,52,1968,male,175.737
estimates,52,1969,male,178.044
estimates,52,1970,male,179.459
estimates,52,1971,male,173.315
estimates,52,1972,male,167.986
estimates,52,1973,male,163.174
estimates,52,1974,male,158.227
estimates,52,1975,male,152.885
estimates,52,1976,male,152.664
estimates,52,1977,male,150.741
estimates,52,1978,male,148.612
estimates,52,1979,male,147.402
estimates,52,1980,male,146.886
estimates,52,1981,male,141.575
estimates,52,1982,male,136.717
estimates,52,1983,male,131.996
estimates,52,1984,male,126.967
estimates,52,1985,male,121.611
estimates,52,1986,male,116.929
estimates,52,1987,male,111.905
estimates,52,1988,male,106.935
estimates,52,1989,male,102.446
estimates,52,1990,male,98.611
estimates,52,1991,male,94.364
estimates,52,1992,male,90.882
estimates,52,1993,male,87.95
estimates,52,1994,male,85.28
estimates,52,1995,male,82.747
estimates,52,1996,male,80.545
estimates,52,1997,male,78.513
estimates,52,1998,male,76.784
estimates,52,1999,male,75.53
estimates,52,2000,male,74.749
estimates,52,2001,male,73.237
estimates,52,2002,male,72.046
estimates,52,2003,male,71.047
estimates,52,2004,male,70.055
estimates,52,2005,male,68.986
estimates,52,2006,male,68.016
estimates,52,2007,male,67.014
estimates,52,2008,male,66.103
estimates,52,2009,male,65.429
estimates,52,2010,male,65.05
estimates,52,2011,male,64.428
estimates,52,2012,male,64.105
estimates,52,2013,male,64.017
estimates,52,2014,male,64.04
estimates,52,2015,male,64.106
medium_variant,52,2015,male,64.106
medium_variant,52,2016,male,63.924
medium_variant,52,2017,male,63.787
medium_variant,52,2018,male,63.727
medium_variant,52,2019,male,63.799
medium_variant,52,2020,male,64.022
medium_variant,52,2021,male,64.047
medium_variant,52,2022,male,64.193
medium_variant,52,2023,male,64.46
medium_variant,52,2024,male,64.795
medium_variant,52,2025,male,65.146
medium_variant,52,2026,male,65.188
medium_variant,52,2027,male,65.255
medium_variant,52,2028,male,65.343
medium_variant,52,2029,male,65.492
medium_variant,52,2030,male,65.696
medium_variant,52,2031,male,65.608
