variant,country,year,gender,childdependencyratio2569
estimates,428,1950,male,112.812
estimates,428,1951,male,111.717
estimates,428,1952,male,109.98
estimates,428,1953,male,107.735
estimates,428,1954,male,105.241
estimates,428,1955,male,102.71
estimates,428,1956,male,99.687
estimates,428,1957,male,96.629
estimates,428,1958,male,93.672
estimates,428,1959,male,90.878
estimates,428,1960,male,88.271
estimates,428,1961,male,87.222
estimates,428,1962,male,86.052
estimates,428,1963,male,84.769
estimates,428,1964,male,83.421
estimates,428,1965,male,82.079
estimates,428,1966,male,81.076
estimates,428,1967,male,80.008
estimates,428,1968,male,78.976
estimates,428,1969,male,78.106
estimates,428,1970,male,77.433
estimates,428,1971,male,77.643
estimates,428,1972,male,78.305
estimates,428,1973,male,79.139
estimates,428,1974,male,79.695
estimates,428,1975,male,79.7
estimates,428,1976,male,80.07
estimates,428,1977,male,79.801
estimates,428,1978,male,79.13
estimates,428,1979,male,78.41
estimates,428,1980,male,77.761
estimates,428,1981,male,76.609
estimates,428,1982,male,75.803
estimates,428,1983,male,75.224
estimates,428,1984,male,74.687
estimates,428,1985,male,74.146
estimates,428,1986,male,73.918
estimates,428,1987,male,73.53
estimates,428,1988,male,73.06
estimates,428,1989,male,72.582
estimates,428,1990,male,72.033
estimates,428,1991,male,72.166
estimates,428,1992,male,72.241
estimates,428,1993,male,72.165
estimates,428,1994,male,71.917
estimates,428,1995,male,71.545
estimates,428,1996,male,70.203
estimates,428,1997,male,68.98
estimates,428,1998,male,67.863
estimates,428,1999,male,66.85
estimates,428,2000,male,65.945
estimates,428,2001,male,65.032
estimates,428,2002,male,64.408
estimates,428,2003,male,63.871
estimates,428,2004,male,63.188
estimates,428,2005,male,62.249
estimates,428,2006,male,61.357
estimates,428,2007,male,60.163
estimates,428,2008,male,58.824
estimates,428,2009,male,57.495
estimates,428,2010,male,56.217
estimates,428,2011,male,54.757
estimates,428,2012,male,53.293
estimates,428,2013,male,51.952
estimates,428,2014,male,50.855
estimates,428,2015,male,50.062
medium_variant,428,2015,male,50.062
medium_variant,428,2016,male,48.904
medium_variant,428,2017,male,48.073
medium_variant,428,2018,male,47.549
medium_variant,428,2019,male,47.319
medium_variant,428,2020,male,47.395
medium_variant,428,2021,male,47.919
medium_variant,428,2022,male,48.702
medium_variant,428,2023,male,49.654
medium_variant,428,2024,male,50.645
medium_variant,428,2025,male,51.56
medium_variant,428,2026,male,52.473
medium_variant,428,2027,male,53.206
medium_variant,428,2028,male,53.742
medium_variant,428,2029,male,54.065
medium_variant,428,2030,male,54.168
medium_variant,428,2031,male,54.06
medium_variant,428,2032,male,53.716
medium_variant,428,2033,male,53.215
medium_variant,428,2034,male,52.686
medium_variant,428,2035,male,52.226
medium_variant,428,2036,male,51.92
medium_variant,428,2037,male,51.699
medium_variant,428,2038,male,51.543
medium_variant,428,2039,male,51.398
medium_variant,428,2040,male,51.24
medium_variant,428,2041,male,51.204
medium_variant,428,2042,male,51.152
medium_variant,428,2043,male,51.119
medium_variant,428,2044,male,51.145
medium_variant,428,2045,male,51.243
medium_variant,428,2046,male,51.443
medium_variant,428,2047,male,51.682
medium_variant,428,2048,male,51.984
medium_variant,428,2049,male,52.374
medium_variant,428,2050,male,52.864
medium_variant,428,2051,male,53.45
medium_variant,428,2052,male,54.135
medium_variant,428,2053,male,54.875
medium_variant,428,2054,male,55.608
medium_variant,428,2055,male,56.29
medium_variant,428,2056,male,56.948
medium_variant,428,2057,male,57.556
medium_variant,428,2058,male,58.062
medium_variant,428,2059,male,58.391
medium_variant,428,2060,male,58.499
medium_variant,428,2061,male,58.43
medium_variant,428,2062,male,58.14
medium_variant,428,2063,male,57.696
medium_variant,428,2064,male,57.202
medium_variant,428,2065,male,56.722
medium_variant,428,2066,male,56.287
medium_variant,428,2067,male,55.851
medium_variant,428,2068,male,55.439
medium_variant,428,2069,male,55.081
medium_variant,428,2070,male,54.799
medium_variant,428,2071,male,54.642
medium_variant,428,2072,male,54.56
medium_variant,428,2073,male,54.538
medium_variant,428,2074,male,54.549
medium_variant,428,2075,male,54.577
medium_variant,428,2076,male,54.658
medium_variant,428,2077,male,54.748
medium_variant,428,2078,male,54.853
medium_variant,428,2079,male,54.984
medium_variant,428,2080,male,55.146
medium_variant,428,2081,male,55.348
medium_variant,428,2082,male,55.562
medium_variant,428,2083,male,55.783
medium_variant,428,2084,male,56.009
medium_variant,428,2085,male,56.237
medium_variant,428,2086,male,56.468
medium_variant,428,2087,male,56.696
medium_variant,428,2088,male,56.897
medium_variant,428,2089,male,57.061
medium_variant,428,2090,male,57.178
medium_variant,428,2091,male,57.259
medium_variant,428,2092,male,57.289
medium_variant,428,2093,male,57.268
medium_variant,428,2094,male,57.199
medium_variant,428,2095,male,57.084
medium_variant,428,2096,male,56.955
medium_variant,428,2097,male,56.779
medium_variant,428,2098,male,56.568
medium_variant,428,2099,male,56.347
medium_variant,428,2100,male,56.14
estimates,428,1950,female,78.102
estimates,428,1951,female,76.542
estimates,428,1952,female,74.816
estimates,428,1953,female,73.041
estimates,428,1954,female,71.365
estimates,428,1955,female,69.879
estimates,428,1956,female,68.277
estimates,428,1957,female,66.814
estimates,428,1958,female,65.483
estimates,428,1959,female,64.198
estimates,428,1960,female,62.915
estimates,428,1961,female,62.576
estimates,428,1962,female,62.131
estimates,428,1963,female,61.62
estimates,428,1964,female,61.114
estimates,428,1965,female,60.666
estimates,428,1966,female,60.334
estimates,428,1967,female,60.012
estimates,428,1968,female,59.745
estimates,428,1969,female,59.608
estimates,428,1970,female,59.64
estimates,428,1971,female,60.093
estimates,428,1972,female,60.865
estimates,428,1973,female,61.765
estimates,428,1974,female,62.505
estimates,428,1975,female,62.897
estimates,428,1976,female,63.673
estimates,428,1977,female,63.943
estimates,428,1978,female,63.818
estimates,428,1979,female,63.507
estimates,428,1980,female,63.112
estimates,428,1981,female,62.334
estimates,428,1982,female,61.723
estimates,428,1983,female,61.257
estimates,428,1984,female,60.862
estimates,428,1985,female,60.524
estimates,428,1986,female,60.733
estimates,428,1987,female,60.907
estimates,428,1988,female,61.071
estimates,428,1989,female,61.243
estimates,428,1990,female,61.348
estimates,428,1991,female,61.448
estimates,428,1992,female,61.496
estimates,428,1993,female,61.438
estimates,428,1994,female,61.22
estimates,428,1995,female,60.829
estimates,428,1996,female,59.769
estimates,428,1997,female,58.676
estimates,428,1998,female,57.615
estimates,428,1999,female,56.662
estimates,428,2000,female,55.854
estimates,428,2001,female,55.086
estimates,428,2002,female,54.63
estimates,428,2003,female,54.297
estimates,428,2004,female,53.855
estimates,428,2005,female,53.192
estimates,428,2006,female,52.585
estimates,428,2007,female,51.697
estimates,428,2008,female,50.693
estimates,428,2009,female,49.726
estimates,428,2010,female,48.824
estimates,428,2011,female,47.654
estimates,428,2012,female,46.473
estimates,428,2013,female,45.389
estimates,428,2014,female,44.517
estimates,428,2015,female,43.925
medium_variant,428,2015,female,43.925
medium_variant,428,2016,female,42.948
medium_variant,428,2017,female,42.28
medium_variant,428,2018,female,41.895
medium_variant,428,2019,female,41.778
medium_variant,428,2020,female,41.938
medium_variant,428,2021,female,42.533
medium_variant,428,2022,female,43.354
medium_variant,428,2023,female,44.338
medium_variant,428,2024,female,45.376
medium_variant,428,2025,female,46.375
medium_variant,428,2026,female,47.36
medium_variant,428,2027,female,48.201
medium_variant,428,2028,female,48.875
medium_variant,428,2029,female,49.356
medium_variant,428,2030,female,49.629
medium_variant,428,2031,female,49.656
medium_variant,428,2032,female,49.445
medium_variant,428,2033,female,49.079
medium_variant,428,2034,female,48.696
medium_variant,428,2035,female,48.401
medium_variant,428,2036,female,48.228
medium_variant,428,2037,female,48.16
medium_variant,428,2038,female,48.174
medium_variant,428,2039,female,48.201
medium_variant,428,2040,female,48.213
medium_variant,428,2041,female,48.294
medium_variant,428,2042,female,48.356
medium_variant,428,2043,female,48.427
medium_variant,428,2044,female,48.548
medium_variant,428,2045,female,48.738
medium_variant,428,2046,female,48.985
medium_variant,428,2047,female,49.269
medium_variant,428,2048,female,49.613
medium_variant,428,2049,female,50.048
medium_variant,428,2050,female,50.595
medium_variant,428,2051,female,51.209
medium_variant,428,2052,female,51.934
medium_variant,428,2053,female,52.728
medium_variant,428,2054,female,53.528
medium_variant,428,2055,female,54.29
medium_variant,428,2056,female,55.003
medium_variant,428,2057,female,55.676
medium_variant,428,2058,female,56.248
medium_variant,428,2059,female,56.643
medium_variant,428,2060,female,56.81
medium_variant,428,2061,female,56.76
medium_variant,428,2062,female,56.472
medium_variant,428,2063,female,56.022
medium_variant,428,2064,female,55.527
medium_variant,428,2065,female,55.061
medium_variant,428,2066,female,54.624
medium_variant,428,2067,female,54.205
medium_variant,428,2068,female,53.83
medium_variant,428,2069,female,53.52
medium_variant,428,2070,female,53.294
medium_variant,428,2071,female,53.178
medium_variant,428,2072,female,53.152
medium_variant,428,2073,female,53.199
medium_variant,428,2074,female,53.283
medium_variant,428,2075,female,53.378
medium_variant,428,2076,female,53.496
medium_variant,428,2077,female,53.616
medium_variant,428,2078,female,53.749
medium_variant,428,2079,female,53.911
medium_variant,428,2080,female,54.111
medium_variant,428,2081,female,54.331
medium_variant,428,2082,female,54.568
medium_variant,428,2083,female,54.82
medium_variant,428,2084,female,55.081
medium_variant,428,2085,female,55.346
medium_variant,428,2086,female,55.592
medium_variant,428,2087,female,55.839
medium_variant,428,2088,female,56.067
medium_variant,428,2089,female,56.26
medium_variant,428,2090,female,56.411
medium_variant,428,2091,female,56.502
