continent,year,variant,age5yearinterval,population
903,1970,estimates,65_69,5232.441
903,1970,estimates,70_74,3396.416
903,1970,estimates,75_79,1790.104
903,1970,estimates,80plus,983.548
903,1975,estimates,"Region, subregion, country or area *",AFRICA
903,1975,estimates,0_4,75017.425
903,1975,estimates,5_9,60101.289
903,1975,estimates,10_14,51029.386
903,1975,estimates,15_19,43041.627
903,1975,estimates,20_24,35635.624
903,1975,estimates,25_29,29003.597
903,1975,estimates,30_34,24326.422
903,1975,estimates,35_39,21104.221
903,1975,estimates,40_44,18423.557
903,1975,estimates,45_49,15701.832
903,1975,estimates,50_54,12904.567
903,1975,estimates,55_59,10421.072
903,1975,estimates,60_64,8059.888
903,1975,estimates,65_69,5953.594
903,1975,estimates,70_74,3857.718
903,1975,estimates,75_79,2122.921
903,1975,estimates,80plus,1193.334
903,1980,estimates,"Region, subregion, country or area *",AFRICA
903,1980,estimates,0_4,86666.671
903,1980,estimates,5_9,69525.313
903,1980,estimates,10_14,58351.293
903,1980,estimates,15_19,49528.029
903,1980,estimates,20_24,41413.348
903,1980,estimates,25_29,34321.696
903,1980,estimates,30_34,28091.626
903,1980,estimates,35_39,23478.945
903,1980,estimates,40_44,20207.891
903,1980,estimates,45_49,17551.067
903,1980,estimates,50_54,14690.083
903,1980,estimates,55_59,11857.706
903,1980,estimates,60_64,9193.32
903,1980,estimates,65_69,6709.549
903,1980,estimates,70_74,4463.765
903,1980,estimates,75_79,2490.145
903,1980,estimates,80plus,1471.762
903,1985,estimates,"Region, subregion, country or area *",AFRICA
903,1985,estimates,0_4,98999.03
903,1985,estimates,5_9,81061.074
903,1985,estimates,10_14,67964.882
903,1985,estimates,15_19,57126.938
903,1985,estimates,20_24,47901.087
903,1985,estimates,25_29,39826.17
903,1985,estimates,30_34,33100.008
903,1985,estimates,35_39,27094.937
903,1985,estimates,40_44,22497.912
903,1985,estimates,45_49,19219.901
903,1985,estimates,50_54,16486.165
903,1985,estimates,55_59,13523.774
903,1985,estimates,60_64,10542.914
903,1985,estimates,65_69,7694.118
903,1985,estimates,70_74,5093.538
903,1985,estimates,75_79,2897.138
903,1985,estimates,80plus,1766.642
903,1990,estimates,"Region, subregion, country or area *",AFRICA
903,1990,estimates,0_4,110362.739
903,1990,estimates,5_9,93249.737
903,1990,estimates,10_14,79380.287
903,1990,estimates,15_19,66445.046
903,1990,estimates,20_24,55210.381
903,1990,estimates,25_29,46220.863
903,1990,estimates,30_34,38578.346
903,1990,estimates,35_39,31949.209
903,1990,estimates,40_44,26022.807
903,1990,estimates,45_49,21435.428
903,1990,estimates,50_54,18066.775
903,1990,estimates,55_59,15217.904
903,1990,estimates,60_64,12080.381
903,1990,estimates,65_69,8910.577
903,1990,estimates,70_74,5927.88
903,1990,estimates,75_79,3379.769
903,1990,estimates,80_84,1530.236
903,1990,estimates,85_89,483.959
903,1990,estimates,90_94,101.262
903,1990,estimates,95_99,12.509
903,1990,estimates,100plus,0.949
903,1995,estimates,"Region, subregion, country or area *",AFRICA
903,1995,estimates,0_4,119693.032
903,1995,estimates,5_9,104181.116
903,1995,estimates,10_14,91487.266
903,1995,estimates,15_19,77643.741
903,1995,estimates,20_24,64330.562
903,1995,estimates,25_29,53306.333
903,1995,estimates,30_34,44738.315
903,1995,estimates,35_39,37382.594
903,1995,estimates,40_44,30754.616
903,1995,estimates,45_49,24878.162
903,1995,estimates,50_54,20247.595
903,1995,estimates,55_59,16760.79
903,1995,estimates,60_64,13744.007
903,1995,estimates,65_69,10277.346
903,1995,estimates,70_74,6936.523
903,1995,estimates,75_79,4001.754
903,1995,estimates,80_84,1821.292
903,1995,estimates,85_89,593.716
903,1995,estimates,90_94,125.399
903,1995,estimates,95_99,16.557
903,1995,estimates,100plus,1.245
903,2000,estimates,"Region, subregion, country or area *",AFRICA
903,2000,estimates,0_4,132250.006
903,2000,estimates,5_9,113793.055
903,2000,estimates,10_14,102219.987
903,2000,estimates,15_19,89741.53
903,2000,estimates,20_24,75338.723
903,2000,estimates,25_29,61911.122
903,2000,estimates,30_34,50997.351
903,2000,estimates,35_39,42677.772
903,2000,estimates,40_44,35436.711
903,2000,estimates,45_49,29003.198
903,2000,estimates,50_54,23190.038
903,2000,estimates,55_59,18608.538
903,2000,estimates,60_64,14975.289
903,2000,estimates,65_69,11680.99
903,2000,estimates,70_74,7969.472
903,2000,estimates,75_79,4703.001
903,2000,estimates,80_84,2169.682
903,2000,estimates,85_89,718.056
903,2000,estimates,90_94,158.454
903,2000,estimates,95_99,21.299
903,2000,estimates,100plus,1.73
903,2005,estimates,"Region, subregion, country or area *",AFRICA
903,2005,estimates,0_4,148387.955
903,2005,estimates,5_9,126616.288
903,2005,estimates,10_14,111800.29
903,2005,estimates,15_19,100256.474
903,2005,estimates,20_24,87190.806
903,2005,estimates,25_29,72653.587
903,2005,estimates,30_34,59260.837
903,2005,estimates,35_39,48489.215
903,2005,estimates,40_44,40338.299
903,2005,estimates,45_49,33432.328
903,2005,estimates,50_54,27106.574
903,2005,estimates,55_59,21393.05
903,2005,estimates,60_64,16717.156
903,2005,estimates,65_69,12789.752
903,2005,estimates,70_74,9166.736
903,2005,estimates,75_79,5440.484
903,2005,estimates,80_84,2604.556
903,2005,estimates,85_89,884.543
903,2005,estimates,90_94,198.293
903,2005,estimates,95_99,28.177
903,2005,estimates,100plus,2.308
903,2010,estimates,"Region, subregion, country or area *",AFRICA
903,2010,estimates,0_4,166886.632
903,2010,estimates,5_9,143206.928
903,2010,estimates,10_14,124668.616
903,2010,estimates,15_19,110058.813
903,2010,estimates,20_24,97532.843
903,2010,estimates,25_29,84272.922
903,2010,estimates,30_34,69786.92
903,2010,estimates,35_39,56680.237
903,2010,estimates,40_44,46228.743
903,2010,estimates,45_49,38361.668
903,2010,estimates,50_54,31526.438
903,2010,estimates,55_59,25210.04
903,2010,estimates,60_64,19389.62
903,2010,estimates,65_69,14408.122
903,2010,estimates,70_74,10205.449
903,2010,estimates,75_79,6446.662
903,2010,estimates,80_84,3178.714
903,2010,estimates,85_89,1102.975
903,2010,estimates,90_94,254.165
903,2010,estimates,95_99,36.653
903,2010,estimates,100plus,3.184
903,2015,constant_fertility,"Region, subregion, country or area *",AFRICA
903,2015,constant_mortality,"Region, subregion, country or area *",AFRICA
903,2015,estimates,"Region, subregion, country or area *",AFRICA
903,2015,high_variant,"Region, subregion, country or area *",AFRICA
903,2015,instant_replacement,"Region, subregion, country or area *",AFRICA
903,2015,low_variant,"Region, subregion, country or area *",AFRICA
903,2015,medium_variant,"Region, subregion, country or area *",AFRICA
903,2015,momentum,"Region, subregion, country or area *",AFRICA
903,2015,no_change,"Region, subregion, country or area *",AFRICA
903,2015,zero_migration,"Region, subregion, country or area *",AFRICA
903,2015,constant_fertility,0_4,186990.405
903,2015,constant_mortality,0_4,186990.405
903,2015,estimates,0_4,186990.405
903,2015,high_variant,0_4,186990.405
903,2015,instant_replacement,0_4,186990.405
903,2015,low_variant,0_4,186990.405
903,2015,medium_variant,0_4,186990.405
903,2015,momentum,0_4,186990.405
903,2015,no_change,0_4,186990.405
903,2015,zero_migration,0_4,186990.405
903,2015,constant_fertility,5_9,162114.825
903,2015,constant_mortality,5_9,162114.825
903,2015,estimates,5_9,162114.825
903,2015,high_variant,5_9,162114.825
903,2015,instant_replacement,5_9,162114.825
903,2015,low_variant,5_9,162114.825
903,2015,medium_variant,5_9,162114.825
903,2015,momentum,5_9,162114.825
903,2015,no_change,5_9,162114.825
903,2015,zero_migration,5_9,162114.825
903,2015,constant_fertility,10_14,141159.318
903,2015,constant_mortality,10_14,141159.318
903,2015,estimates,10_14,141159.318
903,2015,high_variant,10_14,141159.318
903,2015,instant_replacement,10_14,141159.318
903,2015,low_variant,10_14,141159.318
903,2015,medium_variant,10_14,141159.318
903,2015,momentum,10_14,141159.318
903,2015,no_change,10_14,141159.318
903,2015,zero_migration,10_14,141159.318
903,2015,constant_fertility,15_19,122871.877
903,2015,constant_mortality,15_19,122871.877
903,2015,estimates,15_19,122871.877
903,2015,high_variant,15_19,122871.877
903,2015,instant_replacement,15_19,122871.877
903,2015,low_variant,15_19,122871.877
903,2015,medium_variant,15_19,122871.877
903,2015,momentum,15_19,122871.877
903,2015,no_change,15_19,122871.877
903,2015,zero_migration,15_19,122871.877
903,2015,constant_fertility,20_24,107638.694
903,2015,constant_mortality,20_24,107638.694
903,2015,estimates,20_24,107638.694
903,2015,high_variant,20_24,107638.694
903,2015,instant_replacement,20_24,107638.694
903,2015,low_variant,20_24,107638.694
903,2015,medium_variant,20_24,107638.694
903,2015,momentum,20_24,107638.694
903,2015,no_change,20_24,107638.694
903,2015,zero_migration,20_24,107638.694
903,2015,constant_fertility,25_29,94836.787
903,2015,constant_mortality,25_29,94836.787
903,2015,estimates,25_29,94836.787
903,2015,high_variant,25_29,94836.787
903,2015,instant_replacement,25_29,94836.787
903,2015,low_variant,25_29,94836.787
903,2015,medium_variant,25_29,94836.787
903,2015,momentum,25_29,94836.787
903,2015,no_change,25_29,94836.787
903,2015,zero_migration,25_29,94836.787
903,2015,constant_fertility,30_34,81751.681
903,2015,constant_mortality,30_34,81751.681
903,2015,estimates,30_34,81751.681
903,2015,high_variant,30_34,81751.681
903,2015,instant_replacement,30_34,81751.681
903,2015,low_variant,30_34,81751.681
903,2015,medium_variant,30_34,81751.681
903,2015,momentum,30_34,81751.681
903,2015,no_change,30_34,81751.681
903,2015,zero_migration,30_34,81751.681
903,2015,constant_fertility,35_39,67494.787
903,2015,constant_mortality,35_39,67494.787
903,2015,estimates,35_39,67494.787
903,2015,high_variant,35_39,67494.787
903,2015,instant_replacement,35_39,67494.787
903,2015,low_variant,35_39,67494.787
903,2015,medium_variant,35_39,67494.787
903,2015,momentum,35_39,67494.787
903,2015,no_change,35_39,67494.787
903,2015,zero_migration,35_39,67494.787
903,2015,constant_fertility,40_44,54631.052
903,2015,constant_mortality,40_44,54631.052
903,2015,estimates,40_44,54631.052
903,2015,high_variant,40_44,54631.052
903,2015,instant_replacement,40_44,54631.052
903,2015,low_variant,40_44,54631.052
903,2015,medium_variant,40_44,54631.052
903,2015,momentum,40_44,54631.052
903,2015,no_change,40_44,54631.052
903,2015,zero_migration,40_44,54631.052
903,2015,constant_fertility,45_49,44438.785
903,2015,constant_mortality,45_49,44438.785
903,2015,estimates,45_49,44438.785
903,2015,high_variant,45_49,44438.785
903,2015,instant_replacement,45_49,44438.785
903,2015,low_variant,45_49,44438.785
903,2015,medium_variant,45_49,44438.785
903,2015,momentum,45_49,44438.785
903,2015,no_change,45_49,44438.785
903,2015,zero_migration,45_49,44438.785
903,2015,constant_fertility,50_54,36522.941
903,2015,constant_mortality,50_54,36522.941
903,2015,estimates,50_54,36522.941
903,2015,high_variant,50_54,36522.941
903,2015,instant_replacement,50_54,36522.941
903,2015,low_variant,50_54,36522.941
903,2015,medium_variant,50_54,36522.941
903,2015,momentum,50_54,36522.941
903,2015,no_change,50_54,36522.941
903,2015,zero_migration,50_54,36522.941
903,2015,constant_fertility,55_59,29574.172
903,2015,constant_mortality,55_59,29574.172
903,2015,estimates,55_59,29574.172
903,2015,high_variant,55_59,29574.172
903,2015,instant_replacement,55_59,29574.172
903,2015,low_variant,55_59,29574.172
903,2015,medium_variant,55_59,29574.172
903,2015,momentum,55_59,29574.172
903,2015,no_change,55_59,29574.172
903,2015,zero_migration,55_59,29574.172
903,2015,constant_fertility,60_64,23070.882
903,2015,constant_mortality,60_64,23070.882
903,2015,estimates,60_64,23070.882
903,2015,high_variant,60_64,23070.882
903,2015,instant_replacement,60_64,23070.882
903,2015,low_variant,60_64,23070.882
903,2015,medium_variant,60_64,23070.882
903,2015,momentum,60_64,23070.882
903,2015,no_change,60_64,23070.882
903,2015,zero_migration,60_64,23070.882
903,2015,constant_fertility,65_69,16902.068
903,2015,constant_mortality,65_69,16902.068
903,2015,estimates,65_69,16902.068
903,2015,high_variant,65_69,16902.068
903,2015,instant_replacement,65_69,16902.068
903,2015,low_variant,65_69,16902.068
903,2015,medium_variant,65_69,16902.068
903,2015,momentum,65_69,16902.068
903,2015,no_change,65_69,16902.068
903,2015,zero_migration,65_69,16902.068
903,2015,constant_fertility,70_74,11602.494
903,2015,constant_mortality,70_74,11602.494
903,2015,estimates,70_74,11602.494
903,2015,high_variant,70_74,11602.494
903,2015,instant_replacement,70_74,11602.494
903,2015,low_variant,70_74,11602.494
903,2015,medium_variant,70_74,11602.494
903,2015,momentum,70_74,11602.494
903,2015,no_change,70_74,11602.494
903,2015,zero_migration,70_74,11602.494
903,2015,constant_fertility,75_79,7247.698
903,2015,constant_mortality,75_79,7247.698
903,2015,estimates,75_79,7247.698
903,2015,high_variant,75_79,7247.698
903,2015,instant_replacement,75_79,7247.698
903,2015,low_variant,75_79,7247.698
903,2015,medium_variant,75_79,7247.698
903,2015,momentum,75_79,7247.698
903,2015,no_change,75_79,7247.698
903,2015,zero_migration,75_79,7247.698
903,2015,constant_fertility,80_84,3762.603
903,2015,constant_mortality,80_84,3762.603
903,2015,estimates,80_84,3762.603
903,2015,high_variant,80_84,3762.603
903,2015,instant_replacement,80_84,3762.603
903,2015,low_variant,80_84,3762.603
903,2015,medium_variant,80_84,3762.603
903,2015,momentum,80_84,3762.603
903,2015,no_change,80_84,3762.603
903,2015,zero_migration,80_84,3762.603
903,2015,constant_fertility,85_89,1378.624
903,2015,constant_mortality,85_89,1378.624
903,2015,estimates,85_89,1378.624
903,2015,high_variant,85_89,1378.624
903,2015,instant_replacement,85_89,1378.624
903,2015,low_variant,85_89,1378.624
903,2015,medium_variant,85_89,1378.624
903,2015,momentum,85_89,1378.624
903,2015,no_change,85_89,1378.624
903,2015,zero_migration,85_89,1378.624
903,2015,constant_fertility,90_94,326.917
903,2015,constant_mortality,90_94,326.917
903,2015,estimates,90_94,326.917
903,2015,high_variant,90_94,326.917
903,2015,instant_replacement,90_94,326.917
903,2015,low_variant,90_94,326.917
903,2015,medium_variant,90_94,326.917
903,2015,momentum,90_94,326.917
903,2015,no_change,90_94,326.917
903,2015,zero_migration,90_94,326.917
903,2015,constant_fertility,95_99,48.958
903,2015,constant_mortality,95_99,48.958
903,2015,estimates,95_99,48.958
903,2015,high_variant,95_99,48.958
903,2015,instant_replacement,95_99,48.958
903,2015,low_variant,95_99,48.958
903,2015,medium_variant,95_99,48.958
903,2015,momentum,95_99,48.958
903,2015,no_change,95_99,48.958
903,2015,zero_migration,95_99,48.958
903,2015,constant_fertility,100plus,4.34
903,2015,constant_mortality,100plus,4.34
903,2015,estimates,100plus,4.34
903,2015,high_variant,100plus,4.34
903,2015,instant_replacement,100plus,4.34
903,2015,low_variant,100plus,4.34
903,2015,medium_variant,100plus,4.34
903,2015,momentum,100plus,4.34
903,2015,no_change,100plus,4.34
903,2015,zero_migration,100plus,4.34
903,2020,constant_fertility,"Region, subregion, country or area *",AFRICA
903,2020,constant_mortality,"Region, subregion, country or area *",AFRICA
903,2020,high_variant,"Region, subregion, country or area *",AFRICA
903,2020,instant_replacement,"Region, subregion, country or area *",AFRICA
903,2020,low_variant,"Region, subregion, country or area *",AFRICA
903,2020,medium_variant,"Region, subregion, country or area *",AFRICA
903,2020,momentum,"Region, subregion, country or area *",AFRICA
903,2020,no_change,"Region, subregion, country or area *",AFRICA
903,2020,zero_migration,"Region, subregion, country or area *",AFRICA
903,2020,constant_fertility,0_4,216270.9
903,2020,constant_mortality,0_4,198565.357
903,2020,high_variant,0_4,212422.181
903,2020,instant_replacement,0_4,106082.24
903,2020,low_variant,0_4,189599.171
903,2020,medium_variant,0_4,201010.66
903,2020,momentum,0_4,107656.837
903,2020,no_change,0_4,213642.687
903,2020,zero_migration,0_4,201434.36
903,2020,constant_fertility,5_9,182596.888
903,2020,constant_mortality,5_9,181765.775
903,2020,high_variant,5_9,182596.887
903,2020,instant_replacement,5_9,182565.961
903,2020,low_variant,5_9,182596.882
903,2020,medium_variant,5_9,182596.883
903,2020,momentum,5_9,181893.164
903,2020,no_change,5_9,181765.714
903,2020,zero_migration,5_9,182743.777
903,2020,constant_fertility,10_14,160175.241
903,2020,constant_mortality,10_14,159851.868
903,2020,high_variant,10_14,160175.244
903,2020,instant_replacement,10_14,160149.377
903,2020,low_variant,10_14,160175.252
903,2020,medium_variant,10_14,160175.249
903,2020,momentum,10_14,159942.071
903,2020,no_change,10_14,159851.921
903,2020,zero_migration,10_14,160281.521
903,2020,constant_fertility,15_19,139484.986
903,2020,constant_mortality,15_19,139274.311
903,2020,high_variant,15_19,139484.986
903,2020,instant_replacement,15_19,139463.91
903,2020,low_variant,15_19,139484.986
903,2020,medium_variant,15_19,139484.986
903,2020,momentum,15_19,139477.423
903,2020,no_change,15_19,139274.345
903,2020,zero_migration,15_19,139701.167
903,2020,constant_fertility,20_24,120668.64
903,2020,constant_mortality,20_24,120449.783
903,2020,high_variant,20_24,120668.64
903,2020,instant_replacement,20_24,120652.036
903,2020,low_variant,20_24,120668.64
903,2020,medium_variant,20_24,120668.64
903,2020,momentum,20_24,120882.59
903,2020,no_change,20_24,120449.809
903,2020,zero_migration,20_24,121111.734
903,2020,constant_fertility,25_29,105216.357
903,2020,constant_mortality,25_29,104948.156
903,2020,high_variant,25_29,105216.357
903,2020,instant_replacement,25_29,105203.473
903,2020,low_variant,25_29,105216.357
903,2020,medium_variant,25_29,105216.357
903,2020,momentum,25_29,105509.774
903,2020,no_change,25_29,104948.177
903,2020,zero_migration,25_29,105785.834
903,2020,constant_fertility,30_34,92584.844
903,2020,constant_mortality,30_34,92238.59
903,2020,high_variant,30_34,92584.844
903,2020,instant_replacement,30_34,92574.35
903,2020,low_variant,30_34,92584.844
903,2020,medium_variant,30_34,92584.844
903,2020,momentum,30_34,92622.909
903,2020,no_change,30_34,92238.607
903,2020,zero_migration,30_34,92975.517
903,2020,constant_fertility,35_39,79674.717
903,2020,constant_mortality,35_39,79247.805
903,2020,high_variant,35_39,79674.717
903,2020,instant_replacement,35_39,79665.885
903,2020,low_variant,35_39,79674.717
903,2020,medium_variant,35_39,79674.717
903,2020,momentum,35_39,79395.86
903,2020,no_change,35_39,79247.825
903,2020,zero_migration,35_39,79828.194
903,2020,constant_fertility,40_44,65532.279
903,2020,constant_mortality,40_44,65129.051
903,2020,high_variant,40_44,65532.279
903,2020,instant_replacement,40_44,65524.926
903,2020,low_variant,40_44,65532.279
903,2020,medium_variant,40_44,65532.279
903,2020,momentum,40_44,65148.428
903,2020,no_change,40_44,65129.062
903,2020,zero_migration,40_44,65556.222
903,2020,constant_fertility,45_49,52772.36
903,2020,constant_mortality,45_49,52474.148
903,2020,high_variant,45_49,52772.36
903,2020,instant_replacement,45_49,52766.424
903,2020,low_variant,45_49,52772.36
903,2020,medium_variant,45_49,52772.36
903,2020,momentum,45_49,52448.671
903,2020,no_change,45_49,52474.157
903,2020,zero_migration,45_49,52750.563
903,2020,constant_fertility,50_54,42494.495
903,2020,constant_mortality,50_54,42268.461
903,2020,high_variant,50_54,42494.495
903,2020,instant_replacement,50_54,42489.656
903,2020,low_variant,50_54,42494.495
903,2020,medium_variant,50_54,42494.495
903,2020,momentum,50_54,42277.18
903,2020,no_change,50_54,42268.466
903,2020,zero_migration,50_54,42506.121
903,2020,constant_fertility,55_59,34385.107
903,2020,constant_mortality,55_59,34209.742
903,2020,high_variant,55_59,34385.107
903,2020,instant_replacement,55_59,34380.894
903,2020,low_variant,55_59,34385.107
903,2020,medium_variant,55_59,34385.107
903,2020,momentum,55_59,34257.657
903,2020,no_change,55_59,34209.735
903,2020,zero_migration,55_59,34435.742
903,2020,constant_fertility,60_64,27165.23
903,2020,constant_mortality,60_64,27008.474
903,2020,high_variant,60_64,27165.23
903,2020,instant_replacement,60_64,27162.035
903,2020,low_variant,60_64,27165.23
903,2020,medium_variant,60_64,27165.23
903,2020,momentum,60_64,27040.606
903,2020,no_change,60_64,27008.473
903,2020,zero_migration,60_64,27199.398
903,2020,constant_fertility,65_69,20268.397
903,2020,constant_mortality,65_69,20115.69
903,2020,high_variant,65_69,20268.397
903,2020,instant_replacement,65_69,20266.134
903,2020,low_variant,65_69,20268.397
903,2020,medium_variant,65_69,20268.397
903,2020,momentum,65_69,20137.842
903,2020,no_change,65_69,20115.689
903,2020,zero_migration,65_69,20291.951
903,2020,constant_fertility,70_74,13752.359
903,2020,constant_mortality,70_74,13609.834
903,2020,high_variant,70_74,13752.359
903,2020,instant_replacement,70_74,13750.797
903,2020,low_variant,70_74,13752.359
903,2020,medium_variant,70_74,13752.359
903,2020,momentum,70_74,13624.885
903,2020,no_change,70_74,13609.83
903,2020,zero_migration,70_74,13768.381
903,2020,constant_fertility,75_79,8346.711
903,2020,constant_mortality,75_79,8226.467
903,2020,high_variant,75_79,8346.711
903,2020,instant_replacement,75_79,8345.817
903,2020,low_variant,75_79,8346.711
903,2020,medium_variant,75_79,8346.711
903,2020,momentum,75_79,8235.005
903,2020,no_change,75_79,8226.465
903,2020,zero_migration,75_79,8355.806
903,2020,constant_fertility,80_84,4310.925
903,2020,constant_mortality,80_84,4226.708
903,2020,high_variant,80_84,4310.925
903,2020,instant_replacement,80_84,4310.535
903,2020,low_variant,80_84,4310.925
903,2020,medium_variant,80_84,4310.925
903,2020,momentum,80_84,4230.358
903,2020,no_change,80_84,4226.712
903,2020,zero_migration,80_84,4314.812
903,2020,constant_fertility,85_89,1687.035
903,2020,constant_mortality,85_89,1643.147
903,2020,high_variant,85_89,1687.035
903,2020,instant_replacement,85_89,1686.916
903,2020,low_variant,85_89,1687.035
903,2020,medium_variant,85_89,1687.035
903,2020,momentum,85_89,1643.493
903,2020,no_change,85_89,1643.149
903,2020,zero_migration,85_89,1687.433
903,2020,constant_fertility,90_94,423.823
903,2020,constant_mortality,90_94,410.46
903,2020,high_variant,90_94,423.823
903,2020,instant_replacement,90_94,423.799
903,2020,low_variant,90_94,423.823
903,2020,medium_variant,90_94,423.823
903,2020,momentum,90_94,410.477
903,2020,no_change,90_94,410.46
903,2020,zero_migration,90_94,423.851
903,2020,constant_fertility,95_99,65.062
903,2020,constant_mortality,95_99,62.934
903,2020,high_variant,95_99,65.062
903,2020,instant_replacement,95_99,65.06
903,2020,low_variant,95_99,65.062
903,2020,medium_variant,95_99,65.062
903,2020,momentum,95_99,62.932
903,2020,no_change,95_99,62.934
903,2020,zero_migration,95_99,65.068
903,2020,constant_fertility,100plus,6.07
903,2020,constant_mortality,100plus,5.885
903,2020,high_variant,100plus,6.07
903,2020,instant_replacement,100plus,6.07
903,2020,low_variant,100plus,6.07
903,2020,medium_variant,100plus,6.07
903,2020,momentum,100plus,5.886
903,2020,no_change,100plus,5.885
903,2020,zero_migration,100plus,6.07
903,2025,constant_fertility,"Region, subregion, country or area *",AFRICA
903,2025,constant_mortality,"Region, subregion, country or area *",AFRICA
903,2025,high_variant,"Region, subregion, country or area *",AFRICA
903,2025,instant_replacement,"Region, subregion, country or area *",AFRICA
903,2025,low_variant,"Region, subregion, country or area *",AFRICA
903,2025,medium_variant,"Region, subregion, country or area *",AFRICA
903,2025,momentum,"Region, subregion, country or area *",AFRICA
903,2025,no_change,"Region, subregion, country or area *",AFRICA
903,2025,zero_migration,"Region, subregion, country or area *",AFRICA
903,2025,constant_fertility,0_4,249192.508
903,2025,constant_mortality,0_4,209805.879
903,2025,high_variant,0_4,235825.1
903,2025,instant_replacement,0_4,118443.837
903,2025,low_variant,0_4,194277.449
903,2025,medium_variant,0_4,215051.273
903,2025,momentum,0_4,121502.494
903,2025,no_change,0_4,243109.527
903,2025,zero_migration,0_4,216005.914
903,2025,constant_fertility,5_9,211906.304
903,2025,constant_mortality,5_9,192929.014
903,2025,high_variant,5_9,208143.047
903,2025,instant_replacement,5_9,103890.98
903,2025,low_variant,5_9,185709.78
903,2025,medium_variant,5_9,196926.403
903,2025,momentum,5_9,104831.299
903,2025,no_change,5_9,207610.157
903,2025,zero_migration,5_9,197500.497
903,2025,constant_fertility,10_14,180742.174
903,2025,constant_mortality,10_14,179235.058
903,2025,high_variant,10_14,180742.181
903,2025,instant_replacement,10_14,180742.917
903,2025,low_variant,10_14,180742.18
903,2025,medium_variant,10_14,180742.18
903,2025,momentum,10_14,179499.259
903,2025,no_change,10_14,179235.125
903,2025,zero_migration,10_14,181007.318
903,2025,constant_fertility,15_19,158538.377
903,2025,constant_mortality,15_19,157744.798
903,2025,high_variant,15_19,158538.38
903,2025,instant_replacement,15_19,158534.512
903,2025,low_variant,15_19,158538.375
903,2025,medium_variant,15_19,158538.379
903,2025,momentum,15_19,158057.262
903,2025,no_change,15_19,157745.532
