continent,year,variant,age5yearinterval,population
909,2015,instant_replacement,65_69,1572.608
909,2015,low_variant,65_69,1572.608
909,2015,medium_variant,65_69,1572.608
909,2015,momentum,65_69,1572.608
909,2015,no_change,65_69,1572.608
909,2015,zero_migration,65_69,1572.608
909,2015,constant_fertility,70_74,1139.776
909,2015,constant_mortality,70_74,1139.776
909,2015,estimates,70_74,1139.776
909,2015,high_variant,70_74,1139.776
909,2015,instant_replacement,70_74,1139.776
909,2015,low_variant,70_74,1139.776
909,2015,medium_variant,70_74,1139.776
909,2015,momentum,70_74,1139.776
909,2015,no_change,70_74,1139.776
909,2015,zero_migration,70_74,1139.776
909,2015,constant_fertility,75_79,828.446
909,2015,constant_mortality,75_79,828.446
909,2015,estimates,75_79,828.446
909,2015,high_variant,75_79,828.446
909,2015,instant_replacement,75_79,828.446
909,2015,low_variant,75_79,828.446
909,2015,medium_variant,75_79,828.446
909,2015,momentum,75_79,828.446
909,2015,no_change,75_79,828.446
909,2015,zero_migration,75_79,828.446
909,2015,constant_fertility,80_84,591.749
909,2015,constant_mortality,80_84,591.749
909,2015,estimates,80_84,591.749
909,2015,high_variant,80_84,591.749
909,2015,instant_replacement,80_84,591.749
909,2015,low_variant,80_84,591.749
909,2015,medium_variant,80_84,591.749
909,2015,momentum,80_84,591.749
909,2015,no_change,80_84,591.749
909,2015,zero_migration,80_84,591.749
909,2015,constant_fertility,85_89,377.291
909,2015,constant_mortality,85_89,377.291
909,2015,estimates,85_89,377.291
909,2015,high_variant,85_89,377.291
909,2015,instant_replacement,85_89,377.291
909,2015,low_variant,85_89,377.291
909,2015,medium_variant,85_89,377.291
909,2015,momentum,85_89,377.291
909,2015,no_change,85_89,377.291
909,2015,zero_migration,85_89,377.291
909,2015,constant_fertility,90_94,162.876
909,2015,constant_mortality,90_94,162.876
909,2015,estimates,90_94,162.876
909,2015,high_variant,90_94,162.876
909,2015,instant_replacement,90_94,162.876
909,2015,low_variant,90_94,162.876
909,2015,medium_variant,90_94,162.876
909,2015,momentum,90_94,162.876
909,2015,no_change,90_94,162.876
909,2015,zero_migration,90_94,162.876
909,2015,constant_fertility,95_99,35.492
909,2015,constant_mortality,95_99,35.492
909,2015,estimates,95_99,35.492
909,2015,high_variant,95_99,35.492
909,2015,instant_replacement,95_99,35.492
909,2015,low_variant,95_99,35.492
909,2015,medium_variant,95_99,35.492
909,2015,momentum,95_99,35.492
909,2015,no_change,95_99,35.492
909,2015,zero_migration,95_99,35.492
909,2015,constant_fertility,100plus,4.588
909,2015,constant_mortality,100plus,4.588
909,2015,estimates,100plus,4.588
909,2015,high_variant,100plus,4.588
909,2015,instant_replacement,100plus,4.588
909,2015,low_variant,100plus,4.588
909,2015,medium_variant,100plus,4.588
909,2015,momentum,100plus,4.588
909,2015,no_change,100plus,4.588
909,2015,zero_migration,100plus,4.588
909,2020,constant_fertility,0_4,3539.729
909,2020,constant_mortality,0_4,3380.195
909,2020,high_variant,0_4,3746.309
909,2020,instant_replacement,0_4,3124.697
909,2020,low_variant,0_4,3030.726
909,2020,medium_variant,0_4,3388.52
909,2020,momentum,0_4,2981.246
909,2020,no_change,0_4,3530.891
909,2020,zero_migration,0_4,3250.448
909,2020,constant_fertility,5_9,3294.907
909,2020,constant_mortality,5_9,3293.093
909,2020,high_variant,5_9,3294.91
909,2020,instant_replacement,5_9,3294.907
909,2020,low_variant,5_9,3294.914
909,2020,medium_variant,5_9,3294.911
909,2020,momentum,5_9,3209.894
909,2020,no_change,5_9,3293.092
909,2020,zero_migration,5_9,3211.713
909,2020,constant_fertility,10_14,3234.513
909,2020,constant_mortality,10_14,3234.219
909,2020,high_variant,10_14,3234.516
909,2020,instant_replacement,10_14,3234.519
909,2020,low_variant,10_14,3234.513
909,2020,medium_variant,10_14,3234.514
909,2020,momentum,10_14,3143.721
909,2020,no_change,10_14,3234.218
909,2020,zero_migration,10_14,3144.02
909,2020,constant_fertility,15_19,3034.545
909,2020,constant_mortality,15_19,3033.77
909,2020,high_variant,15_19,3034.545
909,2020,instant_replacement,15_19,3034.545
909,2020,low_variant,15_19,3034.545
909,2020,medium_variant,15_19,3034.545
909,2020,momentum,15_19,2931.242
909,2020,no_change,15_19,3033.771
909,2020,zero_migration,15_19,2932.016
909,2020,constant_fertility,20_24,3028.702
909,2020,constant_mortality,20_24,3027.76
909,2020,high_variant,20_24,3028.702
909,2020,instant_replacement,20_24,3028.702
909,2020,low_variant,20_24,3028.702
909,2020,medium_variant,20_24,3028.702
909,2020,momentum,20_24,2916.454
909,2020,no_change,20_24,3027.76
909,2020,zero_migration,20_24,2917.4
909,2020,constant_fertility,25_29,3085.118
909,2020,constant_mortality,25_29,3084.309
909,2020,high_variant,25_29,3085.118
909,2020,instant_replacement,25_29,3085.118
909,2020,low_variant,25_29,3085.118
909,2020,medium_variant,25_29,3085.118
909,2020,momentum,25_29,2977.685
909,2020,no_change,25_29,3084.309
909,2020,zero_migration,25_29,2978.501
909,2020,constant_fertility,30_34,3036.094
909,2020,constant_mortality,30_34,3034.791
909,2020,high_variant,30_34,3036.094
909,2020,instant_replacement,30_34,3036.094
909,2020,low_variant,30_34,3036.094
909,2020,medium_variant,30_34,3036.094
909,2020,momentum,30_34,2938.559
909,2020,no_change,30_34,3034.791
909,2020,zero_migration,30_34,2939.862
909,2020,constant_fertility,35_39,2904.591
909,2020,constant_mortality,35_39,2902.518
909,2020,high_variant,35_39,2904.591
909,2020,instant_replacement,35_39,2904.591
909,2020,low_variant,35_39,2904.591
909,2020,medium_variant,35_39,2904.591
909,2020,momentum,35_39,2825.129
909,2020,no_change,35_39,2902.518
909,2020,zero_migration,35_39,2827.204
909,2020,constant_fertility,40_44,2589.228
909,2020,constant_mortality,40_44,2586.537
909,2020,high_variant,40_44,2589.228
909,2020,instant_replacement,40_44,2589.228
909,2020,low_variant,40_44,2589.228
909,2020,medium_variant,40_44,2589.228
909,2020,momentum,40_44,2536.352
909,2020,no_change,40_44,2586.537
909,2020,zero_migration,40_44,2539.036
909,2020,constant_fertility,45_49,2585.9
909,2020,constant_mortality,45_49,2582.192
909,2020,high_variant,45_49,2585.9
909,2020,instant_replacement,45_49,2585.9
909,2020,low_variant,45_49,2585.9
909,2020,medium_variant,45_49,2585.9
909,2020,momentum,45_49,2555.537
909,2020,no_change,45_49,2582.192
909,2020,zero_migration,45_49,2559.242
909,2020,constant_fertility,50_54,2374.827
909,2020,constant_mortality,50_54,2369.975
909,2020,high_variant,50_54,2374.827
909,2020,instant_replacement,50_54,2374.827
909,2020,low_variant,50_54,2374.827
909,2020,medium_variant,50_54,2374.827
909,2020,momentum,50_54,2362.047
909,2020,no_change,50_54,2369.975
909,2020,zero_migration,50_54,2366.902
909,2020,constant_fertility,55_59,2292.443
909,2020,constant_mortality,55_59,2286.704
909,2020,high_variant,55_59,2292.443
909,2020,instant_replacement,55_59,2292.443
909,2020,low_variant,55_59,2292.443
909,2020,medium_variant,55_59,2292.443
909,2020,momentum,55_59,2281.862
909,2020,no_change,55_59,2286.704
909,2020,zero_migration,55_59,2287.6
909,2020,constant_fertility,60_64,2034.417
909,2020,constant_mortality,60_64,2028.604
909,2020,high_variant,60_64,2034.417
909,2020,instant_replacement,60_64,2034.417
909,2020,low_variant,60_64,2034.417
909,2020,medium_variant,60_64,2034.417
909,2020,momentum,60_64,2026.283
909,2020,no_change,60_64,2028.604
909,2020,zero_migration,60_64,2032.1
909,2020,constant_fertility,65_69,1719.14
909,2020,constant_mortality,65_69,1713.016
909,2020,high_variant,65_69,1719.14
909,2020,instant_replacement,65_69,1719.14
909,2020,low_variant,65_69,1719.14
909,2020,medium_variant,65_69,1719.14
909,2020,momentum,65_69,1710.625
909,2020,no_change,65_69,1713.016
909,2020,zero_migration,65_69,1716.749
909,2020,constant_fertility,70_74,1456.296
909,2020,constant_mortality,70_74,1448.309
909,2020,high_variant,70_74,1456.296
909,2020,instant_replacement,70_74,1456.296
909,2020,low_variant,70_74,1456.296
909,2020,medium_variant,70_74,1456.296
909,2020,momentum,70_74,1447.053
909,2020,no_change,70_74,1448.309
909,2020,zero_migration,70_74,1455.031
909,2020,constant_fertility,75_79,1005.384
909,2020,constant_mortality,75_79,997.06
909,2020,high_variant,75_79,1005.384
909,2020,instant_replacement,75_79,1005.384
909,2020,low_variant,75_79,1005.384
909,2020,medium_variant,75_79,1005.384
909,2020,momentum,75_79,996.321
909,2020,no_change,75_79,997.06
909,2020,zero_migration,75_79,1004.643
909,2020,constant_fertility,80_84,667.809
909,2020,constant_mortality,80_84,660.901
909,2020,high_variant,80_84,667.809
909,2020,instant_replacement,80_84,667.809
909,2020,low_variant,80_84,667.809
909,2020,medium_variant,80_84,667.809
909,2020,momentum,80_84,660.241
909,2020,no_change,80_84,660.901
909,2020,zero_migration,80_84,667.145
909,2020,constant_fertility,85_89,402.937
909,2020,constant_mortality,85_89,395.942
909,2020,high_variant,85_89,402.937
909,2020,instant_replacement,85_89,402.937
909,2020,low_variant,85_89,402.937
909,2020,medium_variant,85_89,402.937
909,2020,momentum,85_89,395.978
909,2020,no_change,85_89,395.942
909,2020,zero_migration,85_89,402.983
909,2020,constant_fertility,90_94,191.022
909,2020,constant_mortality,90_94,185.577
909,2020,high_variant,90_94,191.022
909,2020,instant_replacement,90_94,191.022
909,2020,low_variant,90_94,191.022
909,2020,medium_variant,90_94,191.022
909,2020,momentum,90_94,185.581
909,2020,no_change,90_94,185.577
909,2020,zero_migration,90_94,191.024
909,2020,constant_fertility,95_99,51.358
909,2020,constant_mortality,95_99,49.723
909,2020,high_variant,95_99,51.358
909,2020,instant_replacement,95_99,51.358
909,2020,low_variant,95_99,51.358
909,2020,medium_variant,95_99,51.358
909,2020,momentum,95_99,49.723
909,2020,no_change,95_99,49.723
909,2020,zero_migration,95_99,51.358
909,2020,constant_fertility,100plus,6.033
909,2020,constant_mortality,100plus,5.761
909,2020,high_variant,100plus,6.033
909,2020,instant_replacement,100plus,6.033
909,2020,low_variant,100plus,6.033
909,2020,medium_variant,100plus,6.033
909,2020,momentum,100plus,5.761
909,2020,no_change,100plus,5.761
909,2020,zero_migration,100plus,6.033
909,2025,constant_fertility,0_4,3736.091
909,2025,constant_mortality,0_4,3434.216
909,2025,high_variant,0_4,4052.092
909,2025,instant_replacement,0_4,3258.06
909,2025,low_variant,0_4,2850.517
909,2025,medium_variant,0_4,3451.304
909,2025,momentum,0_4,3025.183
909,2025,no_change,0_4,3716.903
909,2025,zero_migration,0_4,3239.53
909,2025,constant_fertility,5_9,3599.055
909,2025,constant_mortality,5_9,3437.134
909,2025,high_variant,5_9,3805.521
909,2025,instant_replacement,5_9,3188.955
909,2025,low_variant,5_9,3091.851
909,2025,medium_variant,5_9,3448.688
909,2025,momentum,5_9,2970.532
909,2025,no_change,5_9,3586.791
909,2025,zero_migration,5_9,3237.871
909,2025,constant_fertility,10_14,3368.862
909,2025,constant_mortality,10_14,3366.177
909,2025,high_variant,10_14,3368.862
909,2025,instant_replacement,10_14,3368.861
909,2025,low_variant,10_14,3368.858
909,2025,medium_variant,10_14,3368.86
909,2025,momentum,10_14,3203.7
909,2025,no_change,10_14,3366.181
909,2025,zero_migration,10_14,3206.367
909,2025,constant_fertility,15_19,3317.055
909,2025,constant_mortality,15_19,3315.266
909,2025,high_variant,15_19,3317.049
909,2025,instant_replacement,15_19,3317.049
909,2025,low_variant,15_19,3317.048
909,2025,medium_variant,15_19,3317.06
909,2025,momentum,15_19,3135.692
909,2025,no_change,15_19,3315.272
909,2025,zero_migration,15_19,3137.467
909,2025,constant_fertility,20_24,3121.161
909,2025,constant_mortality,20_24,3118.456
909,2025,high_variant,20_24,3121.161
909,2025,instant_replacement,20_24,3121.161
909,2025,low_variant,20_24,3121.161
909,2025,medium_variant,20_24,3121.161
909,2025,momentum,20_24,2919.694
909,2025,no_change,20_24,3118.459
909,2025,zero_migration,20_24,2922.383
909,2025,constant_fertility,25_29,3108.703
909,2025,constant_mortality,25_29,3105.736
909,2025,high_variant,25_29,3108.703
909,2025,instant_replacement,25_29,3108.703
909,2025,low_variant,25_29,3108.703
909,2025,medium_variant,25_29,3108.703
909,2025,momentum,25_29,2902.596
909,2025,no_change,25_29,3105.736
909,2025,zero_migration,25_29,2905.565
909,2025,constant_fertility,30_34,3154.512
909,2025,constant_mortality,30_34,3151.062
909,2025,high_variant,30_34,3154.512
909,2025,instant_replacement,30_34,3154.512
909,2025,low_variant,30_34,3154.512
909,2025,medium_variant,30_34,3154.512
909,2025,momentum,30_34,2961.527
909,2025,no_change,30_34,3151.062
909,2025,zero_migration,30_34,2964.95
909,2025,constant_fertility,35_39,3087.007
909,2025,constant_mortality,35_39,3082.082
909,2025,high_variant,35_39,3087.007
909,2025,instant_replacement,35_39,3087.007
909,2025,low_variant,35_39,3087.007
909,2025,medium_variant,35_39,3087.007
909,2025,momentum,35_39,2919.146
909,2025,no_change,35_39,3082.082
909,2025,zero_migration,35_39,2924.001
909,2025,constant_fertility,40_44,2927.021
909,2025,constant_mortality,40_44,2920.135
909,2025,high_variant,40_44,2927.021
909,2025,instant_replacement,40_44,2927.021
909,2025,low_variant,40_44,2927.021
909,2025,medium_variant,40_44,2927.021
909,2025,momentum,40_44,2799.756
909,2025,no_change,40_44,2920.135
909,2025,zero_migration,40_44,2806.545
909,2025,constant_fertility,45_49,2585.043
909,2025,constant_mortality,45_49,2576.485
909,2025,high_variant,45_49,2585.043
909,2025,instant_replacement,45_49,2585.043
909,2025,low_variant,45_49,2585.043
909,2025,medium_variant,45_49,2585.043
909,2025,momentum,45_49,2503.609
909,2025,no_change,45_49,2576.485
909,2025,zero_migration,45_49,2512.078
909,2025,constant_fertility,50_54,2554.025
909,2025,constant_mortality,50_54,2542.146
909,2025,high_variant,50_54,2554.025
909,2025,instant_replacement,50_54,2554.025
909,2025,low_variant,50_54,2554.025
909,2025,medium_variant,50_54,2554.025
909,2025,momentum,50_54,2509.151
909,2025,no_change,50_54,2542.146
909,2025,zero_migration,50_54,2520.963
909,2025,constant_fertility,55_59,2327.016
909,2025,constant_mortality,55_59,2312.488
909,2025,high_variant,55_59,2327.016
