country,variant,gender,freq,year,mortality15to50per1000aliveat15
548,estimates,female,5yearly,1950,296.155912553147
548,estimates,male,5yearly,1950,330.165261086335
548,estimates,female,5yearly,1955,267.333239324878
548,estimates,male,5yearly,1955,299.823473563936
548,estimates,female,5yearly,1960,240.411768083541
548,estimates,male,5yearly,1960,271.071068797059
548,estimates,female,5yearly,1965,217.03746235294
548,estimates,male,5yearly,1965,243.552174158679
548,estimates,female,5yearly,1970,190.085530795522
548,estimates,male,5yearly,1970,216.900027290846
548,estimates,female,5yearly,1975,164.020261412357
548,estimates,male,5yearly,1975,190.613779735975
548,estimates,female,5yearly,1980,138.788033661242
548,estimates,male,5yearly,1980,164.656535696148
548,estimates,female,5yearly,1985,124.85556114737
548,estimates,male,5yearly,1985,143.579205988253
548,estimates,female,5yearly,1990,107.398881723031
548,estimates,male,5yearly,1990,124.357845933186
548,estimates,female,5yearly,1995,89.1691245092902
548,estimates,male,5yearly,1995,107.298142275037
548,estimates,female,5yearly,2000,73.2810114496983
548,estimates,male,5yearly,2000,92.8092791444271
548,estimates,female,5yearly,2005,60.9193193883388
548,estimates,male,5yearly,2005,80.870461303003
548,estimates,female,5yearly,2010,51.5397015129896
548,estimates,male,5yearly,2010,71.5555280964695
548,medium_variant,female,5yearly,2015,45.294769651994
548,medium_variant,male,5yearly,2015,64.4463954995767
548,medium_variant,female,5yearly,2020,40.540584449522
548,medium_variant,male,5yearly,2020,58.2233445694346
548,medium_variant,female,5yearly,2025,36.5598721154422
548,medium_variant,male,5yearly,2025,52.3140707131222
548,medium_variant,female,5yearly,2030,33.1710478403935
548,medium_variant,male,5yearly,2030,46.9332192371208
548,medium_variant,female,5yearly,2035,30.464467611409
548,medium_variant,male,5yearly,2035,42.3019700755568
548,medium_variant,female,5yearly,2040,28.0573881336078
548,medium_variant,male,5yearly,2040,37.9117156929646
548,medium_variant,female,5yearly,2045,25.8327285066039
548,medium_variant,male,5yearly,2045,33.9435768297991
548,medium_variant,female,5yearly,2050,23.8236061162763
548,medium_variant,male,5yearly,2050,30.5100350974999
548,medium_variant,female,5yearly,2055,22.0195279265641
548,medium_variant,male,5yearly,2055,27.1613364511877
548,medium_variant,female,5yearly,2060,20.3062427594164
548,medium_variant,male,5yearly,2060,24.4611780790521
548,medium_variant,female,5yearly,2065,18.7384212071874
548,medium_variant,male,5yearly,2065,22.013391519573
548,medium_variant,female,5yearly,2070,17.318176594487
548,medium_variant,male,5yearly,2070,19.732575510119
548,medium_variant,female,5yearly,2075,15.974997952574
548,medium_variant,male,5yearly,2075,17.6439627620474
548,medium_variant,female,5yearly,2080,14.7513381383093
548,medium_variant,male,5yearly,2080,15.7595134564253
548,medium_variant,female,5yearly,2085,13.6149236763362
548,medium_variant,male,5yearly,2085,14.14544768132
548,medium_variant,female,5yearly,2090,12.5511592387192
548,medium_variant,male,5yearly,2090,12.7627851075374
548,medium_variant,female,5yearly,2095,11.5729444984425
548,medium_variant,male,5yearly,2095,11.6239155293425
