country,variant,gender,freq,year,mortality15to50per1000aliveat15
388,estimates,female,5yearly,1950,144.714205240727
388,estimates,male,5yearly,1950,168.58151697642
388,estimates,female,5yearly,1955,110.800632622732
388,estimates,male,5yearly,1955,136.372524534166
388,estimates,female,5yearly,1960,93.5266826598438
388,estimates,male,5yearly,1960,121.043411723685
388,estimates,female,5yearly,1965,83.156665819808
388,estimates,male,5yearly,1965,109.922513512823
388,estimates,female,5yearly,1970,74.5906859626496
388,estimates,male,5yearly,1970,100.606160203585
388,estimates,female,5yearly,1975,66.9717721565983
388,estimates,male,5yearly,1975,94.0224687355121
388,estimates,female,5yearly,1980,63.4219639982309
388,estimates,male,5yearly,1980,95.014392504552
388,estimates,female,5yearly,1985,66.1575603343146
388,estimates,male,5yearly,1985,113.462243503531
388,estimates,female,5yearly,1990,73.3280379225982
388,estimates,male,5yearly,1990,140.499787342988
388,estimates,female,5yearly,1995,77.2770782995226
388,estimates,male,5yearly,1995,151.089316199094
388,estimates,female,5yearly,2000,75.3989983642193
388,estimates,male,5yearly,2000,142.252057099187
388,estimates,female,5yearly,2005,64.6365468972904
388,estimates,male,5yearly,2005,116.389626972904
388,estimates,female,5yearly,2010,60.2319429202233
388,estimates,male,5yearly,2010,107.300415899559
388,medium_variant,female,5yearly,2015,57.5127094528952
388,medium_variant,male,5yearly,2015,103.354433312419
388,medium_variant,female,5yearly,2020,53.6945058197915
388,medium_variant,male,5yearly,2020,96.5515949018706
388,medium_variant,female,5yearly,2025,50.1833823243322
388,medium_variant,male,5yearly,2025,88.7068033126699
388,medium_variant,female,5yearly,2030,46.7400058065668
388,medium_variant,male,5yearly,2030,81.020088018756
388,medium_variant,female,5yearly,2035,43.5169836607007
388,medium_variant,male,5yearly,2035,73.379690210215
388,medium_variant,female,5yearly,2040,40.428692652287
388,medium_variant,male,5yearly,2040,65.9887120166902
388,medium_variant,female,5yearly,2045,37.5362082109892
388,medium_variant,male,5yearly,2045,59.0433546641267
388,medium_variant,female,5yearly,2050,34.7983017862334
388,medium_variant,male,5yearly,2050,52.5425096652951
388,medium_variant,female,5yearly,2055,32.1142675076641
388,medium_variant,male,5yearly,2055,46.607097770515
388,medium_variant,female,5yearly,2060,29.6577010726674
388,medium_variant,male,5yearly,2060,41.2506207293516
388,medium_variant,female,5yearly,2065,27.3182903790261
388,medium_variant,male,5yearly,2065,36.2723633918015
388,medium_variant,female,5yearly,2070,25.2240541144593
388,medium_variant,male,5yearly,2070,31.9273881535965
388,medium_variant,female,5yearly,2075,23.2086354829781
388,medium_variant,male,5yearly,2075,28.1828668374439
388,medium_variant,female,5yearly,2080,21.3078868212355
388,medium_variant,male,5yearly,2080,25.0888844505015
388,medium_variant,female,5yearly,2085,19.4710497214879
388,medium_variant,male,5yearly,2085,22.4262695783293
388,medium_variant,female,5yearly,2090,17.7733629533934
388,medium_variant,male,5yearly,2090,20.1418287466547
388,medium_variant,female,5yearly,2095,16.1696517080924
388,medium_variant,male,5yearly,2095,18.1071450191754
