country,variant,gender,freq,year,mortality15to50per1000aliveat15
4,estimates,female,5yearly,1950,444.598559659467
4,estimates,male,5yearly,1950,475.7477218288
4,estimates,female,5yearly,1955,415.352627287402
4,estimates,male,5yearly,1955,445.115736694589
4,estimates,female,5yearly,1960,389.987787488646
4,estimates,male,5yearly,1960,418.418949811188
4,estimates,female,5yearly,1965,366.664315078857
4,estimates,male,5yearly,1965,393.327711661366
4,estimates,female,5yearly,1970,343.200087519851
4,estimates,male,5yearly,1970,368.369975667912
4,estimates,female,5yearly,1975,317.321683667478
4,estimates,male,5yearly,1975,340.847068675134
4,estimates,female,5yearly,1980,286.609122148276
4,estimates,male,5yearly,1980,307.919973780642
4,estimates,female,5yearly,1985,247.47268105517
4,estimates,male,5yearly,1985,269.120315045215
4,estimates,female,5yearly,1990,214.120219727177
4,estimates,male,5yearly,1990,232.536447132636
4,estimates,female,5yearly,1995,192.398936430164
4,estimates,male,5yearly,1995,210.800198083996
4,estimates,female,5yearly,2000,169.003684604588
4,estimates,male,5yearly,2000,186.206233606251
4,estimates,female,5yearly,2005,143.084631403212
4,estimates,male,5yearly,2005,158.648261979651
4,estimates,female,5yearly,2010,125.15790614729
4,estimates,male,5yearly,2010,139.723420383197
4,medium_variant,female,5yearly,2015,109.084898852985
4,medium_variant,male,5yearly,2015,124.047306691774
4,medium_variant,female,5yearly,2020,95.8160205896921
4,medium_variant,male,5yearly,2020,111.543161875686
4,medium_variant,female,5yearly,2025,84.5708909044194
4,medium_variant,male,5yearly,2025,101.315569865278
4,medium_variant,female,5yearly,2030,75.1487686911589
4,medium_variant,male,5yearly,2030,93.1809374263349
4,medium_variant,female,5yearly,2035,67.2724573465942
4,medium_variant,male,5yearly,2035,86.170043110344
4,medium_variant,female,5yearly,2040,60.3140663711015
4,medium_variant,male,5yearly,2040,80.0823382455497
4,medium_variant,female,5yearly,2045,54.6987588159751
4,medium_variant,male,5yearly,2045,74.7101069701654
4,medium_variant,female,5yearly,2050,50.000402356475
4,medium_variant,male,5yearly,2050,69.8227102018951
4,medium_variant,female,5yearly,2055,45.4244786160455
4,medium_variant,male,5yearly,2055,65.2810985088569
4,medium_variant,female,5yearly,2060,41.899906550832
4,medium_variant,male,5yearly,2060,60.9867560729834
4,medium_variant,female,5yearly,2065,38.8528595661767
4,medium_variant,male,5yearly,2065,56.7652665414783
4,medium_variant,female,5yearly,2070,36.004747158373
4,medium_variant,male,5yearly,2070,52.4344468937555
4,medium_variant,female,5yearly,2075,33.4922015946045
4,medium_variant,male,5yearly,2075,48.424583129979
4,medium_variant,female,5yearly,2080,31.3039561983717
4,medium_variant,male,5yearly,2080,44.6768131448045
4,medium_variant,female,5yearly,2085,29.3080210804934
4,medium_variant,male,5yearly,2085,41.0429463429974
4,medium_variant,female,5yearly,2090,27.4311929081915
4,medium_variant,male,5yearly,2090,37.3726780713131
4,medium_variant,female,5yearly,2095,25.6288196470466
4,medium_variant,male,5yearly,2095,33.9345923776794
