country,variant,gender,freq,year,mortality15to50per1000aliveat15
499,estimates,female,5yearly,1950,95.9731249571804
499,estimates,male,5yearly,1950,114.287705118502
499,estimates,female,5yearly,1955,91.3684423169547
499,estimates,male,5yearly,1955,104.120945566885
499,estimates,female,5yearly,1960,83.2101743410283
499,estimates,male,5yearly,1960,94.8271270006272
499,estimates,female,5yearly,1965,66.065826280328
499,estimates,male,5yearly,1965,89.8926424003759
499,estimates,female,5yearly,1970,45.836891805076
499,estimates,male,5yearly,1970,85.454283174103
499,estimates,female,5yearly,1975,39.8787064969023
499,estimates,male,5yearly,1975,82.9543027697259
499,estimates,female,5yearly,1980,38.7516849806605
499,estimates,male,5yearly,1980,72.4602563133634
499,estimates,female,5yearly,1985,36.9334400292787
499,estimates,male,5yearly,1985,70.7542816238473
499,estimates,female,5yearly,1990,35.1992703868529
499,estimates,male,5yearly,1990,69.0966238366668
499,estimates,female,5yearly,1995,38.8771531765366
499,estimates,male,5yearly,1995,75.0282032164338
499,estimates,female,5yearly,2000,38.8771531765366
499,estimates,male,5yearly,2000,75.0282032164338
499,estimates,female,5yearly,2005,36.8825769740878
499,estimates,male,5yearly,2005,59.3290620349164
499,estimates,female,5yearly,2010,27.6192191279433
499,estimates,male,5yearly,2010,50.4242865434329
499,medium_variant,female,5yearly,2015,25.2953269062974
499,medium_variant,male,5yearly,2015,46.9326176561959
499,medium_variant,female,5yearly,2020,23.4247641448937
499,medium_variant,male,5yearly,2020,42.0395269393843
499,medium_variant,female,5yearly,2025,21.7534693177222
499,medium_variant,male,5yearly,2025,37.4009773913597
499,medium_variant,female,5yearly,2030,20.2331149720698
499,medium_variant,male,5yearly,2030,33.1473186671315
499,medium_variant,female,5yearly,2035,18.8331316307528
499,medium_variant,male,5yearly,2035,29.3028100039922
499,medium_variant,female,5yearly,2040,17.5364757063934
499,medium_variant,male,5yearly,2040,25.7553427935712
499,medium_variant,female,5yearly,2045,16.3107357294879
499,medium_variant,male,5yearly,2045,22.6666053391462
499,medium_variant,female,5yearly,2050,15.1464465043326
499,medium_variant,male,5yearly,2050,19.8742288786997
499,medium_variant,female,5yearly,2055,14.1209508850457
499,medium_variant,male,5yearly,2055,17.4351781806475
499,medium_variant,female,5yearly,2060,13.1521494285324
499,medium_variant,male,5yearly,2060,15.4374082182723
499,medium_variant,female,5yearly,2065,12.2415828064709
499,medium_variant,male,5yearly,2065,13.8712447152158
499,medium_variant,female,5yearly,2070,11.3162597381606
499,medium_variant,male,5yearly,2070,12.5197532363009
499,medium_variant,female,5yearly,2075,10.4533468353591
499,medium_variant,male,5yearly,2075,11.485333569644
499,medium_variant,female,5yearly,2080,9.62727808692387
499,medium_variant,male,5yearly,2080,10.5594051230904
499,medium_variant,female,5yearly,2085,8.85177488235345
499,medium_variant,male,5yearly,2085,9.68402472308305
499,medium_variant,female,5yearly,2090,8.09882045783306
499,medium_variant,male,5yearly,2090,8.85714097665047
499,medium_variant,female,5yearly,2095,7.28784775161384
499,medium_variant,male,5yearly,2095,7.95590752830644
499,estimates,female,5yearly,Regi,Montenegro
499,estimates,male,5yearly,Regi,Montenegro
499,medium_variant,female,5yearly,Regi,Montenegro
499,medium_variant,male,5yearly,Regi,Montenegro
