country,variant,gender,freq,year,mortality15to50per1000aliveat15
112,estimates,female,5yearly,1950,85.4106248122349
112,estimates,male,5yearly,1950,139.457991320657
112,estimates,female,5yearly,1955,65.570622634951
112,estimates,male,5yearly,1955,113.568494953149
112,estimates,female,5yearly,1960,55.4118299210035
112,estimates,male,5yearly,1960,105.749252316567
112,estimates,female,5yearly,1965,49.9217177512742
112,estimates,male,5yearly,1965,108.301367191963
112,estimates,female,5yearly,1970,46.3850797802364
112,estimates,male,5yearly,1970,124.382018450896
112,estimates,female,5yearly,1975,46.5832379861086
112,estimates,male,5yearly,1975,142.492567813957
112,estimates,female,5yearly,1980,49.1890541607561
112,estimates,male,5yearly,1980,153.607104431154
112,estimates,female,5yearly,1985,44.2827290240815
112,estimates,male,5yearly,1985,128.421288945054
112,estimates,female,5yearly,1990,51.2464709388018
112,estimates,male,5yearly,1990,163.566458660317
112,estimates,female,5yearly,1995,56.1661917787719
112,estimates,male,5yearly,1995,189.346642488526
112,estimates,female,5yearly,2000,55.3870891798913
112,estimates,male,5yearly,2000,191.344354115696
112,estimates,female,5yearly,2005,51.3430436176058
112,estimates,male,5yearly,2005,178.061242452114
112,estimates,female,5yearly,2010,44.2440728197785
112,estimates,male,5yearly,2010,142.947494666792
112,medium_variant,female,5yearly,2015,41.239101515723
112,medium_variant,male,5yearly,2015,128.341479253579
112,medium_variant,female,5yearly,2020,38.4615597005412
112,medium_variant,male,5yearly,2020,114.421197144178
112,medium_variant,female,5yearly,2025,35.9763524845782
112,medium_variant,male,5yearly,2025,101.243653892274
112,medium_variant,female,5yearly,2030,33.8020948592551
112,medium_variant,male,5yearly,2030,94.6434277881831
112,medium_variant,female,5yearly,2035,31.8248472228163
112,medium_variant,male,5yearly,2035,88.3074417293075
112,medium_variant,female,5yearly,2040,30.0089963212853
112,medium_variant,male,5yearly,2040,82.3230717928274
112,medium_variant,female,5yearly,2045,28.3085514104927
112,medium_variant,male,5yearly,2045,76.6747039592657
112,medium_variant,female,5yearly,2050,26.7002221985891
112,medium_variant,male,5yearly,2050,71.1719647127194
112,medium_variant,female,5yearly,2055,25.1871968456141
112,medium_variant,male,5yearly,2055,64.6977606314548
112,medium_variant,female,5yearly,2060,23.795398842094
112,medium_variant,male,5yearly,2060,58.6738970412347
112,medium_variant,female,5yearly,2065,22.4872005163266
112,medium_variant,male,5yearly,2065,53.3191200961886
112,medium_variant,female,5yearly,2070,21.3728906139983
112,medium_variant,male,5yearly,2070,48.8365975793063
112,medium_variant,female,5yearly,2075,20.299549394706
112,medium_variant,male,5yearly,2075,45.0384004936856
112,medium_variant,female,5yearly,2080,19.2442069349302
112,medium_variant,male,5yearly,2080,42.040757720563
112,medium_variant,female,5yearly,2085,18.2842232624654
112,medium_variant,male,5yearly,2085,39.4425512758303
112,medium_variant,female,5yearly,2090,17.330951341906
112,medium_variant,male,5yearly,2090,37.1391486892954
112,medium_variant,female,5yearly,2095,16.4115250054822
112,medium_variant,male,5yearly,2095,35.0208639699394
112,estimates,female,5yearly,Regi,Belarus
112,estimates,male,5yearly,Regi,Belarus
112,medium_variant,female,5yearly,Regi,Belarus
112,medium_variant,male,5yearly,Regi,Belarus
