country,variant,gender,freq,year,mortality15to50per1000aliveat15
250,estimates,female,5yearly,1950,73.4031071526592
250,estimates,male,5yearly,1950,114.574396697217
250,estimates,female,5yearly,1955,58.3718133794134
250,estimates,male,5yearly,1955,103.193315716547
250,estimates,female,5yearly,1960,51.2487806031241
250,estimates,male,5yearly,1960,96.368657319574
250,estimates,female,5yearly,1965,49.1665926616927
250,estimates,male,5yearly,1965,98.4739303918556
250,estimates,female,5yearly,1970,46.0834275315255
250,estimates,male,5yearly,1970,97.4873742902955
250,estimates,female,5yearly,1975,41.5186146426602
250,estimates,male,5yearly,1975,94.1720886615078
250,estimates,female,5yearly,1980,38.0473209057207
250,estimates,male,5yearly,1980,87.8998677482831
250,estimates,female,5yearly,1985,34.2318984017116
250,estimates,male,5yearly,1985,81.2082782217128
250,estimates,female,5yearly,1990,32.6057619652027
250,estimates,male,5yearly,1990,81.4575815942661
250,estimates,female,5yearly,1995,30.6700946648901
250,estimates,male,5yearly,1995,72.3349222689759
250,estimates,female,5yearly,2000,27.9528672020948
250,estimates,male,5yearly,2000,63.1945113562272
250,estimates,female,5yearly,2005,24.4094861003645
250,estimates,male,5yearly,2005,52.8199040076219
250,estimates,female,5yearly,2010,21.2747420415478
250,estimates,male,5yearly,2010,44.8521832900224
250,medium_variant,female,5yearly,2015,19.666360010025
250,medium_variant,male,5yearly,2015,40.4690272144608
250,medium_variant,female,5yearly,2020,18.1182917221571
250,medium_variant,male,5yearly,2020,37.5733232306106
250,medium_variant,female,5yearly,2025,16.7213163490829
250,medium_variant,male,5yearly,2025,35.1097422716701
250,medium_variant,female,5yearly,2030,15.3857429918803
250,medium_variant,male,5yearly,2030,32.9399375461346
250,medium_variant,female,5yearly,2035,14.1357607017532
250,medium_variant,male,5yearly,2035,30.8742172291765
250,medium_variant,female,5yearly,2040,12.9363647003111
250,medium_variant,male,5yearly,2040,28.9047217501421
250,medium_variant,female,5yearly,2045,11.829169233985
250,medium_variant,male,5yearly,2045,27.0538682190383
250,medium_variant,female,5yearly,2050,10.7472101845293
250,medium_variant,male,5yearly,2050,25.2899535083579
250,medium_variant,female,5yearly,2055,9.78103008366804
250,medium_variant,male,5yearly,2055,23.6404538256869
250,medium_variant,female,5yearly,2060,8.83655917721071
250,medium_variant,male,5yearly,2060,22.0541114115335
250,medium_variant,female,5yearly,2065,7.95548463180162
250,medium_variant,male,5yearly,2065,20.5648075398955
250,medium_variant,female,5yearly,2070,7.12785620280998
250,medium_variant,male,5yearly,2070,19.14319004747
250,medium_variant,female,5yearly,2075,6.34660543650678
250,medium_variant,male,5yearly,2075,17.7221775221587
250,medium_variant,female,5yearly,2080,5.61608578791184
250,medium_variant,male,5yearly,2080,16.3969515931704
250,medium_variant,female,5yearly,2085,4.95046681088096
250,medium_variant,male,5yearly,2085,15.1608496072602
250,medium_variant,female,5yearly,2090,4.32433571549895
250,medium_variant,male,5yearly,2090,13.936594338012
250,medium_variant,female,5yearly,2095,3.76076687137628
250,medium_variant,male,5yearly,2095,12.8287174316074
