country,variant,gender,freq,year,mortality15to50per1000aliveat15
24,estimates,female,5yearly,1950,380.075713453192
24,estimates,male,5yearly,1950,420.99151779781
24,estimates,female,5yearly,1955,367.726038528961
24,estimates,male,5yearly,1955,409.015182062661
24,estimates,female,5yearly,1960,351.66744922918
24,estimates,male,5yearly,1960,393.059532369052
24,estimates,female,5yearly,1965,332.203519504545
24,estimates,male,5yearly,1965,373.428756020578
24,estimates,female,5yearly,1970,313.374868711031
24,estimates,male,5yearly,1970,353.4327457967
24,estimates,female,5yearly,1975,295.14649489482
24,estimates,male,5yearly,1975,335.037851376023
24,estimates,female,5yearly,1980,284.484886577367
24,estimates,male,5yearly,1980,329.344610369042
24,estimates,female,5yearly,1985,278.357951850398
24,estimates,male,5yearly,1985,324.63922141451
24,estimates,female,5yearly,1990,269.717213616818
24,estimates,male,5yearly,1990,319.969430578707
24,estimates,female,5yearly,1995,248.731564748524
24,estimates,male,5yearly,1995,297.178998792738
24,estimates,female,5yearly,2000,207.464093666166
24,estimates,male,5yearly,2000,256.507300440936
24,estimates,female,5yearly,2005,165.269666593799
24,estimates,male,5yearly,2005,213.519692126715
24,estimates,female,5yearly,2010,131.064927945447
24,estimates,male,5yearly,2010,179.818439803809
24,medium_variant,female,5yearly,2015,119.507638571835
24,medium_variant,male,5yearly,2015,168.128377881594
24,medium_variant,female,5yearly,2020,109.177890451839
24,medium_variant,male,5yearly,2020,157.616219220361
24,medium_variant,female,5yearly,2025,99.8861089094233
24,medium_variant,male,5yearly,2025,148.515616172874
24,medium_variant,female,5yearly,2030,91.7711562665935
24,medium_variant,male,5yearly,2030,140.378904934852
24,medium_variant,female,5yearly,2035,84.4475580055146
24,medium_variant,male,5yearly,2035,133.332838098176
24,medium_variant,female,5yearly,2040,77.8806944782087
24,medium_variant,male,5yearly,2040,127.244437721028
24,medium_variant,female,5yearly,2045,71.9392892531853
24,medium_variant,male,5yearly,2045,121.84735445807
24,medium_variant,female,5yearly,2050,66.7564025693372
24,medium_variant,male,5yearly,2050,116.766136515207
24,medium_variant,female,5yearly,2055,62.2607413851644
24,medium_variant,male,5yearly,2055,112.195283315281
24,medium_variant,female,5yearly,2060,58.1601749924313
24,medium_variant,male,5yearly,2060,107.7674385464
24,medium_variant,female,5yearly,2065,54.4137535242234
24,medium_variant,male,5yearly,2065,103.288932914118
24,medium_variant,female,5yearly,2070,51.2727585098236
24,medium_variant,male,5yearly,2070,98.9405582347063
24,medium_variant,female,5yearly,2075,48.4080173471588
24,medium_variant,male,5yearly,2075,94.3273741517982
24,medium_variant,female,5yearly,2080,45.6874077133065
24,medium_variant,male,5yearly,2080,89.6784157284189
24,medium_variant,female,5yearly,2085,43.2228560165232
24,medium_variant,male,5yearly,2085,85.0787130494289
24,medium_variant,female,5yearly,2090,40.9857659208107
24,medium_variant,male,5yearly,2090,80.2099983715437
24,medium_variant,female,5yearly,2095,38.9337789121256
24,medium_variant,male,5yearly,2095,75.34945962750879
24,estimates,female,5yearly,Regi,Angola
24,estimates,male,5yearly,Regi,Angola
24,medium_variant,female,5yearly,Regi,Angola
24,medium_variant,male,5yearly,Regi,Angola
