country,variant,gender,freq,year,mortality15to50per1000aliveat15
818,estimates,female,5yearly,1950,112.287346907264
818,estimates,male,5yearly,1950,168.537508684164
818,estimates,female,5yearly,1955,104.112977371409
818,estimates,male,5yearly,1955,158.009597345181
818,estimates,female,5yearly,1960,96.6413980710068
818,estimates,male,5yearly,1960,148.158109292548
818,estimates,female,5yearly,1965,89.8100269642187
818,estimates,male,5yearly,1965,138.944394596315
818,estimates,female,5yearly,1970,83.5614319904097
818,estimates,male,5yearly,1970,130.330919359211
818,estimates,female,5yearly,1975,77.8431557596889
818,estimates,male,5yearly,1975,122.281421638252
818,estimates,female,5yearly,1980,72.6072834413056
818,estimates,male,5yearly,1980,114.761134019977
818,estimates,female,5yearly,1985,67.8101940307113
818,estimates,male,5yearly,1985,107.736813122756
818,estimates,female,5yearly,1990,63.4121903998326
818,estimates,male,5yearly,1990,101.176763771087
818,estimates,female,5yearly,1995,59.3771669182605
818,estimates,male,5yearly,1995,95.0509317110578
818,estimates,female,5yearly,2000,55.6723458267513
818,estimates,male,5yearly,2000,89.3308028176685
818,estimates,female,5yearly,2005,52.2679724641716
818,estimates,male,5yearly,2005,83.9895043948003
818,estimates,female,5yearly,2010,45.4945368306577
818,estimates,male,5yearly,2010,76.7237658887892
818,medium_variant,female,5yearly,2015,39.9270417061821
818,medium_variant,male,5yearly,2015,71.3827609583668
818,medium_variant,female,5yearly,2020,37.586507714144
818,medium_variant,male,5yearly,2020,68.333018136807
818,medium_variant,female,5yearly,2025,35.3781839184827
818,medium_variant,male,5yearly,2025,64.8220594978108
818,medium_variant,female,5yearly,2030,33.3212485549095
818,medium_variant,male,5yearly,2030,61.0782864545475
818,medium_variant,female,5yearly,2035,31.3127017481705
818,medium_variant,male,5yearly,2035,57.1643473958396
818,medium_variant,female,5yearly,2040,29.4790564796726
818,medium_variant,male,5yearly,2040,53.1760456034178
818,medium_variant,female,5yearly,2045,27.7604868584741
818,medium_variant,male,5yearly,2045,49.0818664493241
818,medium_variant,female,5yearly,2050,26.1187341662957
818,medium_variant,male,5yearly,2050,44.8239978213828
818,medium_variant,female,5yearly,2055,24.595374430743
818,medium_variant,male,5yearly,2055,40.4654163621052
818,medium_variant,female,5yearly,2060,23.0814742787041
818,medium_variant,male,5yearly,2060,36.2010932571563
818,medium_variant,female,5yearly,2065,21.6618450480307
818,medium_variant,male,5yearly,2065,32.0563881019819
818,medium_variant,female,5yearly,2070,20.3033224935013
818,medium_variant,male,5yearly,2070,28.3051788542829
818,medium_variant,female,5yearly,2075,18.9611838683101
818,medium_variant,male,5yearly,2075,25.0568154308453
818,medium_variant,female,5yearly,2080,17.6339840028783
818,medium_variant,male,5yearly,2080,22.1654866164072
818,medium_variant,female,5yearly,2085,16.4081666432256
818,medium_variant,male,5yearly,2085,19.4471042064679
818,medium_variant,female,5yearly,2090,15.1951003974568
818,medium_variant,male,5yearly,2090,17.0405380024563
818,medium_variant,female,5yearly,2095,13.9742262421078
818,medium_variant,male,5yearly,2095,14.6283305053561
