country,variant,gender,freq,year,mortality15to50per1000aliveat15
52,estimates,female,5yearly,1950,159.348682025039
52,estimates,male,5yearly,1950,195.289452161269
52,estimates,female,5yearly,1955,140.238281925736
52,estimates,male,5yearly,1955,175.067450715116
52,estimates,female,5yearly,1960,123.194810405693
52,estimates,male,5yearly,1960,156.86939569109
52,estimates,female,5yearly,1965,108.159698629561
52,estimates,male,5yearly,1965,140.441956699075
52,estimates,female,5yearly,1970,94.9202047024487
52,estimates,male,5yearly,1970,125.643604985179
52,estimates,female,5yearly,1975,83.2789409268575
52,estimates,male,5yearly,1975,112.336642509846
52,estimates,female,5yearly,1980,73.0549496444307
52,estimates,male,5yearly,1980,100.389196901846
52,estimates,female,5yearly,1985,64.083934360959
52,estimates,male,5yearly,1985,89.6765433220381
52,estimates,female,5yearly,1990,56.2178482455098
52,estimates,male,5yearly,1990,80.0819038419105
52,estimates,female,5yearly,1995,49.3241437318565
52,estimates,male,5yearly,1995,71.4968093805086
52,estimates,female,5yearly,2000,43.2847380173749
52,estimates,male,5yearly,2000,63.8212075231203
52,estimates,female,5yearly,2005,37.9949095467249
52,estimates,male,5yearly,2005,56.9633671037054
52,estimates,female,5yearly,2010,33.1877773449791
52,estimates,male,5yearly,2010,51.3435760679883
52,medium_variant,female,5yearly,2015,31.0459111088729
52,medium_variant,male,5yearly,2015,48.4845946072204
52,medium_variant,female,5yearly,2020,29.2868313638549
52,medium_variant,male,5yearly,2020,46.1601412150705
52,medium_variant,female,5yearly,2025,27.6579033307826
52,medium_variant,male,5yearly,2025,43.0188334651977
52,medium_variant,female,5yearly,2030,26.1933250382381
52,medium_variant,male,5yearly,2030,39.9721967702047
52,medium_variant,female,5yearly,2035,24.834475208521
52,medium_variant,male,5yearly,2035,37.0281742769102
52,medium_variant,female,5yearly,2040,23.4818532533031
52,medium_variant,male,5yearly,2040,34.0598829965164
52,medium_variant,female,5yearly,2045,22.2229162916554
52,medium_variant,male,5yearly,2045,31.2636317871287
52,medium_variant,female,5yearly,2050,21.0463009813157
52,medium_variant,male,5yearly,2050,28.5863517239447
52,medium_variant,female,5yearly,2055,19.9296800803518
52,medium_variant,male,5yearly,2055,26.1907147941125
52,medium_variant,female,5yearly,2060,18.8357751744456
52,medium_variant,male,5yearly,2060,23.8777594368662
52,medium_variant,female,5yearly,2065,17.7894133485274
52,medium_variant,male,5yearly,2065,21.8263829530039
52,medium_variant,female,5yearly,2070,16.8590886670119
52,medium_variant,male,5yearly,2070,20.0471869489737
52,medium_variant,female,5yearly,2075,15.9341824665729
52,medium_variant,male,5yearly,2075,18.5721822081997
52,medium_variant,female,5yearly,2080,15.0666464293551
52,medium_variant,male,5yearly,2080,17.3316320662887
52,medium_variant,female,5yearly,2085,14.1955966115623
52,medium_variant,male,5yearly,2085,16.300982266963
52,medium_variant,female,5yearly,2090,13.3689359725812
52,medium_variant,male,5yearly,2090,15.4119486456751
52,medium_variant,female,5yearly,2095,12.5356231086171
52,medium_variant,male,5yearly,2095,14.5927103761789
52,estimates,female,5yearly,Regi,Barbados
52,estimates,male,5yearly,Regi,Barbados
52,medium_variant,female,5yearly,Regi,Barbados
52,medium_variant,male,5yearly,Regi,Barbados
