country,variant,gender,freq,year,mortality15to50per1000aliveat15
478,estimates,female,5yearly,1950,323.202315651952
478,estimates,male,5yearly,1950,334.822932761701
478,estimates,female,5yearly,1955,288.111663174999
478,estimates,male,5yearly,1955,301.984667578682
478,estimates,female,5yearly,1960,251.183187641867
478,estimates,male,5yearly,1960,269.321388938957
478,estimates,female,5yearly,1965,221.74511134814
478,estimates,male,5yearly,1965,244.619322430755
478,estimates,female,5yearly,1970,197.689693480393
478,estimates,male,5yearly,1970,224.08916729816
478,estimates,female,5yearly,1975,173.940193946994
478,estimates,male,5yearly,1975,202.480604662055
478,estimates,female,5yearly,1980,153.464231718713
478,estimates,male,5yearly,1980,174.410887455311
478,estimates,female,5yearly,1985,141.400480440107
478,estimates,male,5yearly,1985,158.107867776753
478,estimates,female,5yearly,1990,132.169725671335
478,estimates,male,5yearly,1990,149.772001536139
478,estimates,female,5yearly,1995,126.323916681793
478,estimates,male,5yearly,1995,144.911357041726
478,estimates,female,5yearly,2000,121.095614190349
478,estimates,male,5yearly,2000,141.103839789157
478,estimates,female,5yearly,2005,115.15218273905
478,estimates,male,5yearly,2005,132.755193114681
478,estimates,female,5yearly,2010,109.164463467691
478,estimates,male,5yearly,2010,123.665565661596
478,medium_variant,female,5yearly,2015,103.212518640005
478,medium_variant,male,5yearly,2015,118.616789990448
478,medium_variant,female,5yearly,2020,97.5234353654615
478,medium_variant,male,5yearly,2020,114.963894007096
478,medium_variant,female,5yearly,2025,92.3706060166859
478,medium_variant,male,5yearly,2025,111.68494695325
478,medium_variant,female,5yearly,2030,87.5406324565056
478,medium_variant,male,5yearly,2030,108.649551999797
478,medium_variant,female,5yearly,2035,83.1356283765465
478,medium_variant,male,5yearly,2035,106.024496129682
478,medium_variant,female,5yearly,2040,78.9514124112691
478,medium_variant,male,5yearly,2040,103.576534508789
478,medium_variant,female,5yearly,2045,74.9575632465547
478,medium_variant,male,5yearly,2045,102.137331056066
478,medium_variant,female,5yearly,2050,71.1316892583422
478,medium_variant,male,5yearly,2050,100.715901510155
478,medium_variant,female,5yearly,2055,67.7866030668043
478,medium_variant,male,5yearly,2055,99.2815293134104
478,medium_variant,female,5yearly,2060,64.6029065675402
478,medium_variant,male,5yearly,2060,98.0231251637823
478,medium_variant,female,5yearly,2065,61.5636251315249
478,medium_variant,male,5yearly,2065,96.5515642898108
478,medium_variant,female,5yearly,2070,58.4778791293824
478,medium_variant,male,5yearly,2070,94.9603213244163
478,medium_variant,female,5yearly,2075,55.5382500504793
478,medium_variant,male,5yearly,2075,93.6237917950668
478,medium_variant,female,5yearly,2080,52.7252334141054
478,medium_variant,male,5yearly,2080,91.950859512218
478,medium_variant,female,5yearly,2085,49.9953724905743
478,medium_variant,male,5yearly,2085,90.313107089725
478,medium_variant,female,5yearly,2090,47.4257542620106
478,medium_variant,male,5yearly,2090,88.3508710277685
478,medium_variant,female,5yearly,2095,45.8033862329048
478,medium_variant,male,5yearly,2095,86.2847000304123
478,estimates,female,5yearly,Regi,Mauritania
478,estimates,male,5yearly,Regi,Mauritania
478,medium_variant,female,5yearly,Regi,Mauritania
478,medium_variant,male,5yearly,Regi,Mauritania
