country,variant,gender,freq,year,mortality15to50per1000aliveat15
807,estimates,female,5yearly,1950,156.736531922023
807,estimates,male,5yearly,1950,157.034488185021
807,estimates,female,5yearly,1955,119.494748756323
807,estimates,male,5yearly,1955,127.201270266912
807,estimates,female,5yearly,1960,94.0633503056592
807,estimates,male,5yearly,1960,105.465005151028
807,estimates,female,5yearly,1965,69.6359016480118
807,estimates,male,5yearly,1965,87.6724223920424
807,estimates,female,5yearly,1970,54.9044155134585
807,estimates,male,5yearly,1970,76.0369918062869
807,estimates,female,5yearly,1975,47.3461566426954
807,estimates,male,5yearly,1975,71.12795551754
807,estimates,female,5yearly,1980,46.5394314586508
807,estimates,male,5yearly,1980,73.0867735720242
807,estimates,female,5yearly,1985,39.7612085104522
807,estimates,male,5yearly,1985,64.367361563981
807,estimates,female,5yearly,1990,37.3796303900615
807,estimates,male,5yearly,1990,66.3577264640645
807,estimates,female,5yearly,1995,35.1492330965677
807,estimates,male,5yearly,1995,63.5272287640843
807,estimates,female,5yearly,2000,29.0234256062052
807,estimates,male,5yearly,2000,60.6945984492592
807,estimates,female,5yearly,2005,28.2818425077895
807,estimates,male,5yearly,2005,52.6325673410314
807,estimates,female,5yearly,2010,25.6052582925125
807,estimates,male,5yearly,2010,46.7129187570081
807,medium_variant,female,5yearly,2015,23.6947095071469
807,medium_variant,male,5yearly,2015,43.6545270873311
807,medium_variant,female,5yearly,2020,22.1696554553101
807,medium_variant,male,5yearly,2020,41.0652460858996
807,medium_variant,female,5yearly,2025,20.7268591901341
807,medium_variant,male,5yearly,2025,37.8558468088348
807,medium_variant,female,5yearly,2030,19.4809765929783
807,medium_variant,male,5yearly,2030,34.5951055614314
807,medium_variant,female,5yearly,2035,18.3145004489367
807,medium_variant,male,5yearly,2035,31.468610938991
807,medium_variant,female,5yearly,2040,17.2149445214588
807,medium_variant,male,5yearly,2040,28.4286926407228
807,medium_variant,female,5yearly,2045,16.1760184947868
807,medium_variant,male,5yearly,2045,25.6150819550378
807,medium_variant,female,5yearly,2050,15.2140304823978
807,medium_variant,male,5yearly,2050,22.8843494264039
807,medium_variant,female,5yearly,2055,14.3051728589856
807,medium_variant,male,5yearly,2055,20.5614979033505
807,medium_variant,female,5yearly,2060,13.4188722576322
807,medium_variant,male,5yearly,2060,18.3402056250046
807,medium_variant,female,5yearly,2065,12.5892043997204
807,medium_variant,male,5yearly,2065,16.3636715283368
807,medium_variant,female,5yearly,2070,11.8598626656562
807,medium_variant,male,5yearly,2070,14.6389111615045
807,medium_variant,female,5yearly,2075,11.1618892416877
807,medium_variant,male,5yearly,2075,13.1648005787085
807,medium_variant,female,5yearly,2080,10.4876257210267
807,medium_variant,male,5yearly,2080,11.9780062264204
807,medium_variant,female,5yearly,2085,9.84347548238107
807,medium_variant,male,5yearly,2085,11.0182447746708
807,medium_variant,female,5yearly,2090,9.20585718834455
807,medium_variant,male,5yearly,2090,10.1840323783398
807,medium_variant,female,5yearly,2095,8.6149515766889
807,medium_variant,male,5yearly,2095,9.35507974964078
807,estimates,female,5yearly,Regi,TFYR Macedonia
807,estimates,male,5yearly,Regi,TFYR Macedonia
807,medium_variant,female,5yearly,Regi,TFYR Macedonia
807,medium_variant,male,5yearly,Regi,TFYR Macedonia
