country,variant,gender,freq,year,mortality15to50per1000aliveat15
356,estimates,female,5yearly,1950,418.066970191686
356,estimates,male,5yearly,1950,390.908181196687
356,estimates,female,5yearly,1955,377.287941433799
356,estimates,male,5yearly,1955,343.775303838151
356,estimates,female,5yearly,1960,328.434802254085
356,estimates,male,5yearly,1960,291.601078717721
356,estimates,female,5yearly,1965,267.810208214932
356,estimates,male,5yearly,1965,237.075294715117
356,estimates,female,5yearly,1970,210.318130809421
356,estimates,male,5yearly,1970,191.902909128351
356,estimates,female,5yearly,1975,170.681127497148
356,estimates,male,5yearly,1975,166.664718062437
356,estimates,female,5yearly,1980,151.020518951452
356,estimates,male,5yearly,1980,152.747243827898
356,estimates,female,5yearly,1985,140.32118768215
356,estimates,male,5yearly,1985,145.87840352381
356,estimates,female,5yearly,1990,122.558523700248
356,estimates,male,5yearly,1990,136.305146117057
356,estimates,female,5yearly,1995,107.802585457486
356,estimates,male,5yearly,1995,129.652829801741
356,estimates,female,5yearly,2000,99.6596203021062
356,estimates,male,5yearly,2000,125.411173304007
356,estimates,female,5yearly,2005,90.0430946655481
356,estimates,male,5yearly,2005,119.241563572433
356,estimates,female,5yearly,2010,76.5812181151672
356,estimates,male,5yearly,2010,115.091461099231
356,medium_variant,female,5yearly,2015,67.9107286305174
356,medium_variant,male,5yearly,2015,106.777052770632
356,medium_variant,female,5yearly,2020,60.6210961454388
356,medium_variant,male,5yearly,2020,99.1843916200074
356,medium_variant,female,5yearly,2025,54.3916705575986
356,medium_variant,male,5yearly,2025,92.529162534468
356,medium_variant,female,5yearly,2030,48.8107755847824
356,medium_variant,male,5yearly,2030,88.554413016392
356,medium_variant,female,5yearly,2035,44.0148533207558
356,medium_variant,male,5yearly,2035,84.5237688250096
356,medium_variant,female,5yearly,2040,41.3677054410364
356,medium_variant,male,5yearly,2040,80.0480669353979
356,medium_variant,female,5yearly,2045,38.8765591713033
356,medium_variant,male,5yearly,2045,75.4465436199981
356,medium_variant,female,5yearly,2050,36.5167018688338
356,medium_variant,male,5yearly,2050,70.7274821723555
356,medium_variant,female,5yearly,2055,34.3246671623183
356,medium_variant,male,5yearly,2055,66.1324057059582
356,medium_variant,female,5yearly,2060,32.2738646998956
356,medium_variant,male,5yearly,2060,61.2966385750056
356,medium_variant,female,5yearly,2065,30.306338253045
356,medium_variant,male,5yearly,2065,56.6329050587908
356,medium_variant,female,5yearly,2070,28.4883014821543
356,medium_variant,male,5yearly,2070,51.5291874947545
356,medium_variant,female,5yearly,2075,26.7261375308004
356,medium_variant,male,5yearly,2075,46.6244724948705
356,medium_variant,female,5yearly,2080,25.0085009833884
356,medium_variant,male,5yearly,2080,41.981903475535
356,medium_variant,female,5yearly,2085,23.3731882848333
356,medium_variant,male,5yearly,2085,37.611930785887
356,medium_variant,female,5yearly,2090,21.8593214369415
356,medium_variant,male,5yearly,2090,33.6483192953031
356,medium_variant,female,5yearly,2095,20.3256554201803
356,medium_variant,male,5yearly,2095,29.8524870006059
356,estimates,female,5yearly,Regi,India
356,estimates,male,5yearly,Regi,India
356,medium_variant,female,5yearly,Regi,India
356,medium_variant,male,5yearly,Regi,India
