country,variant,gender,freq,year,mortality15to50per1000aliveat15
170,estimates,female,5yearly,1950,192.659398080691
170,estimates,male,5yearly,1950,222.449455072614
170,estimates,female,5yearly,1955,154.721315005563
170,estimates,male,5yearly,1955,185.260012979221
170,estimates,female,5yearly,1960,134.729112688657
170,estimates,male,5yearly,1960,165.692677896184
170,estimates,female,5yearly,1965,119.811159774757
170,estimates,male,5yearly,1965,151.634077727225
170,estimates,female,5yearly,1970,106.409812828555
170,estimates,male,5yearly,1970,144.454948234035
170,estimates,female,5yearly,1975,94.2788865488908
170,estimates,male,5yearly,1975,146.219938881261
170,estimates,female,5yearly,1980,68.3230473438778
170,estimates,male,5yearly,1980,147.82796628485
170,estimates,female,5yearly,1985,61.8645491975465
170,estimates,male,5yearly,1985,159.659840776534
170,estimates,female,5yearly,1990,57.5214341387373
170,estimates,male,5yearly,1990,182.696045981359
170,estimates,female,5yearly,1995,53.2122803933531
170,estimates,male,5yearly,1995,159.936915106952
170,estimates,female,5yearly,2000,48.9587515312477
170,estimates,male,5yearly,2000,145.182061774297
170,estimates,female,5yearly,2005,44.7246106282244
170,estimates,male,5yearly,2005,133.510949581871
170,estimates,female,5yearly,2010,42.0171838384785
170,estimates,male,5yearly,2010,125.572189452226
170,medium_variant,female,5yearly,2015,39.618124229502
170,medium_variant,male,5yearly,2015,120.156042729521
170,medium_variant,female,5yearly,2020,37.0807921893652
170,medium_variant,male,5yearly,2020,112.022033522577
170,medium_variant,female,5yearly,2025,34.6741766979129
170,medium_variant,male,5yearly,2025,103.693730501162
170,medium_variant,female,5yearly,2030,32.4135009728085
170,medium_variant,male,5yearly,2030,95.4571695861405
170,medium_variant,female,5yearly,2035,30.2766345819279
170,medium_variant,male,5yearly,2035,87.1263741523385
170,medium_variant,female,5yearly,2040,28.2552213802014
170,medium_variant,male,5yearly,2040,78.0390514162018
170,medium_variant,female,5yearly,2045,26.3636771948558
170,medium_variant,male,5yearly,2045,69.3281800414421
170,medium_variant,female,5yearly,2050,24.5395841214717
170,medium_variant,male,5yearly,2050,61.2423843451644
170,medium_variant,female,5yearly,2055,22.7945797948171
170,medium_variant,male,5yearly,2055,53.7847215868312
170,medium_variant,female,5yearly,2060,21.1586953163563
170,medium_variant,male,5yearly,2060,46.9817329621938
170,medium_variant,female,5yearly,2065,19.6871159783737
170,medium_variant,male,5yearly,2065,41.2646586403412
170,medium_variant,female,5yearly,2070,18.2629927505712
170,medium_variant,male,5yearly,2070,36.5045734174656
170,medium_variant,female,5yearly,2075,16.9138721383075
170,medium_variant,male,5yearly,2075,32.4702712073477
170,medium_variant,female,5yearly,2080,15.5782849670554
170,medium_variant,male,5yearly,2080,28.9306745814094
170,medium_variant,female,5yearly,2085,14.3541849899949
170,medium_variant,male,5yearly,2085,25.7442767903058
170,medium_variant,female,5yearly,2090,13.1709226167229
170,medium_variant,male,5yearly,2090,22.9985952145372
170,medium_variant,female,5yearly,2095,12.0369507347848
170,medium_variant,male,5yearly,2095,20.51596144603
