country,variant,gender,freq,year,mortality15to50per1000aliveat15
533,estimates,female,5yearly,1950,140.634709303607
533,estimates,male,5yearly,1950,156.844862499784
533,estimates,female,5yearly,1955,109.239853097008
533,estimates,male,5yearly,1955,123.441938690269
533,estimates,female,5yearly,1960,88.5549803660376
533,estimates,male,5yearly,1960,108.461584274118
533,estimates,female,5yearly,1965,75.6197316764536
533,estimates,male,5yearly,1965,95.3936003298613
533,estimates,female,5yearly,1970,57.3052562821327
533,estimates,male,5yearly,1970,86.5520147557288
533,estimates,female,5yearly,1975,47.6838448398855
533,estimates,male,5yearly,1975,76.0660427218903
533,estimates,female,5yearly,1980,43.0751783968905
533,estimates,male,5yearly,1980,62.9522070036557
533,estimates,female,5yearly,1985,40.4464796477517
533,estimates,male,5yearly,1985,60.7589951150258
533,estimates,female,5yearly,1990,39.5935008086663
533,estimates,male,5yearly,1990,58.5908072213749
533,estimates,female,5yearly,1995,38.752357584695
533,estimates,male,5yearly,1995,57.874557483736
533,estimates,female,5yearly,2000,37.9613974147097
533,estimates,male,5yearly,2000,55.638345109126
533,estimates,female,5yearly,2005,35.1301172462328
533,estimates,male,5yearly,2005,51.0189712121237
533,estimates,female,5yearly,2010,32.6886262446761
533,estimates,male,5yearly,2010,46.7600534426915
533,medium_variant,female,5yearly,2015,30.4385244758765
533,medium_variant,male,5yearly,2015,42.7815915887673
533,medium_variant,female,5yearly,2020,28.3522231640253
533,medium_variant,male,5yearly,2020,38.9596017412486
533,medium_variant,female,5yearly,2025,26.4853377794779
533,medium_variant,male,5yearly,2025,35.2052954081832
533,medium_variant,female,5yearly,2030,24.7210285571315
533,medium_variant,male,5yearly,2030,32.1908805843556
533,medium_variant,female,5yearly,2035,23.0806672397414
533,medium_variant,male,5yearly,2035,29.268021354887
533,medium_variant,female,5yearly,2040,21.5792617102585
533,medium_variant,male,5yearly,2040,26.5196420223442
533,medium_variant,female,5yearly,2045,20.1780915329139
533,medium_variant,male,5yearly,2045,24.2451171420537
533,medium_variant,female,5yearly,2050,18.8525961763607
533,medium_variant,male,5yearly,2050,22.2085295936596
533,medium_variant,female,5yearly,2055,17.6078199758354
533,medium_variant,male,5yearly,2055,20.7075724610647
533,medium_variant,female,5yearly,2060,16.439592288761
533,medium_variant,male,5yearly,2060,19.2522643052859
533,medium_variant,female,5yearly,2065,15.3437408020142
533,medium_variant,male,5yearly,2065,18.091530863883
533,medium_variant,female,5yearly,2070,14.3207248765286
533,medium_variant,male,5yearly,2070,16.9439753356043
533,medium_variant,female,5yearly,2075,13.346123556938
533,medium_variant,male,5yearly,2075,15.8920748208149
533,medium_variant,female,5yearly,2080,12.4564439706046
533,medium_variant,male,5yearly,2080,14.8506088516501
533,medium_variant,female,5yearly,2085,11.5902961513074
533,medium_variant,male,5yearly,2085,13.9162553986294
533,medium_variant,female,5yearly,2090,10.7860551782049
533,medium_variant,male,5yearly,2090,13.0865995069295
533,medium_variant,female,5yearly,2095,10.0389958567637
533,medium_variant,male,5yearly,2095,12.2549840174236
533,estimates,female,5yearly,Regi,Aruba
533,estimates,male,5yearly,Regi,Aruba
533,medium_variant,female,5yearly,Regi,Aruba
533,medium_variant,male,5yearly,Regi,Aruba
