variant,country,year,gender,oldagedependencyratio2064
estimates,528,1950,male,13.531
estimates,528,1951,male,13.811
estimates,528,1952,male,14.083
estimates,528,1953,male,14.352
estimates,528,1954,male,14.62
estimates,528,1955,male,14.891
estimates,528,1956,male,15.133
estimates,528,1957,male,15.356
estimates,528,1958,male,15.568
estimates,528,1959,male,15.772
estimates,528,1960,male,15.973
estimates,528,1961,male,16.168
estimates,528,1962,male,16.335
estimates,528,1963,male,16.469
estimates,528,1964,male,16.561
estimates,528,1965,male,16.61
estimates,528,1966,male,16.652
estimates,528,1967,male,16.629
estimates,528,1968,male,16.565
estimates,528,1969,male,16.494
estimates,528,1970,male,16.437
estimates,528,1971,male,16.445
estimates,528,1972,male,16.436
estimates,528,1973,male,16.408
estimates,528,1974,male,16.355
estimates,528,1975,male,16.274
estimates,528,1976,male,16.338
estimates,528,1977,male,16.363
estimates,528,1978,male,16.347
estimates,528,1979,male,16.277
estimates,528,1980,male,16.156
estimates,528,1981,male,16.134
estimates,528,1982,male,16.05
estimates,528,1983,male,15.937
estimates,528,1984,male,15.839
estimates,528,1985,male,15.779
estimates,528,1986,male,15.849
estimates,528,1987,male,15.933
estimates,528,1988,male,16.017
estimates,528,1989,male,16.078
estimates,528,1990,male,16.107
estimates,528,1991,male,16.223
estimates,528,1992,male,16.303
estimates,528,1993,male,16.368
estimates,528,1994,male,16.443
estimates,528,1995,male,16.542
estimates,528,1996,male,16.775
estimates,528,1997,male,17.016
estimates,528,1998,male,17.258
estimates,528,1999,male,17.486
estimates,528,2000,male,17.693
estimates,528,2001,male,18.027
estimates,528,2002,male,18.347
estimates,528,2003,male,18.658
estimates,528,2004,male,18.97
estimates,528,2005,male,19.292
estimates,528,2006,male,19.78
estimates,528,2007,male,20.255
estimates,528,2008,male,20.76
estimates,528,2009,male,21.363
estimates,528,2010,male,22.103
estimates,528,2011,male,23.036
estimates,528,2012,male,24.088
estimates,528,2013,male,25.196
estimates,528,2014,male,26.261
estimates,528,2015,male,27.225
medium_variant,528,2015,male,27.225
medium_variant,528,2016,male,28.193
medium_variant,528,2017,male,29.075
medium_variant,528,2018,male,29.907
medium_variant,528,2019,male,30.744
medium_variant,528,2020,male,31.624
medium_variant,528,2021,male,32.501
medium_variant,528,2022,male,33.388
medium_variant,528,2023,male,34.303
medium_variant,528,2024,male,35.272
medium_variant,528,2025,male,36.31
medium_variant,528,2026,male,37.369
medium_variant,528,2027,male,38.478
medium_variant,528,2028,male,39.629
medium_variant,528,2029,male,40.809
medium_variant,528,2030,male,42.008
medium_variant,528,2031,male,43.143
medium_variant,528,2032,male,44.269
medium_variant,528,2033,male,45.365
medium_variant,528,2034,male,46.394
medium_variant,528,2035,male,47.336
medium_variant,528,2036,male,48.07
medium_variant,528,2037,male,48.685
medium_variant,528,2038,male,49.187
medium_variant,528,2039,male,49.582
medium_variant,528,2040,male,49.884
medium_variant,528,2041,male,49.992
medium_variant,528,2042,male,49.974
medium_variant,528,2043,male,49.876
medium_variant,528,2044,male,49.771
medium_variant,528,2045,male,49.725
medium_variant,528,2046,male,49.613
medium_variant,528,2047,male,49.521
medium_variant,528,2048,male,49.482
medium_variant,528,2049,male,49.515
medium_variant,528,2050,male,49.636
medium_variant,528,2051,male,49.705
medium_variant,528,2052,male,49.827
medium_variant,528,2053,male,50.006
medium_variant,528,2054,male,50.239
medium_variant,528,2055,male,50.537
medium_variant,528,2056,male,50.792
medium_variant,528,2057,male,51.066
medium_variant,528,2058,male,51.361
medium_variant,528,2059,male,51.678
medium_variant,528,2060,male,52.027
medium_variant,528,2061,male,52.303
medium_variant,528,2062,male,52.545
medium_variant,528,2063,male,52.794
medium_variant,528,2064,male,53.11
medium_variant,528,2065,male,53.539
medium_variant,528,2066,male,53.913
medium_variant,528,2067,male,54.336
medium_variant,528,2068,male,54.804
medium_variant,528,2069,male,55.293
medium_variant,528,2070,male,55.792
medium_variant,528,2071,male,56.067
medium_variant,528,2072,male,56.304
medium_variant,528,2073,male,56.531
medium_variant,528,2074,male,56.78
