variant,country,year,gender,oldagedependencyratio2064
estimates,826,1950,male,15.475
estimates,826,1951,male,15.657
estimates,826,1952,male,15.771
estimates,826,1953,male,15.817
estimates,826,1954,male,15.796
estimates,826,1955,male,15.717
estimates,826,1956,male,15.856
estimates,826,1957,male,15.942
estimates,826,1958,male,15.982
estimates,826,1959,male,15.987
estimates,826,1960,male,15.964
estimates,826,1961,male,16.15
estimates,826,1962,male,16.282
estimates,826,1963,male,16.378
estimates,826,1964,male,16.463
estimates,826,1965,male,16.553
estimates,826,1966,male,16.903
estimates,826,1967,male,17.218
estimates,826,1968,male,17.498
estimates,826,1969,male,17.751
estimates,826,1970,male,17.986
estimates,826,1971,male,18.452
estimates,826,1972,male,18.879
estimates,826,1973,male,19.262
estimates,826,1974,male,19.589
estimates,826,1975,male,19.853
estimates,826,1976,male,20.322
estimates,826,1977,male,20.725
estimates,826,1978,male,21.03
estimates,826,1979,male,21.191
estimates,826,1980,male,21.187
estimates,826,1981,male,21.274
estimates,826,1982,male,21.194
estimates,826,1983,male,21.022
estimates,826,1984,male,20.861
estimates,826,1985,male,20.768
estimates,826,1986,male,20.953
estimates,826,1987,male,21.173
estimates,826,1988,male,21.393
estimates,826,1989,male,21.56
estimates,826,1990,male,21.65
estimates,826,1991,male,21.861
estimates,826,1992,male,21.999
estimates,826,1993,male,22.082
estimates,826,1994,male,22.131
estimates,826,1995,male,22.16
estimates,826,1996,male,22.327
estimates,826,1997,male,22.46
estimates,826,1998,male,22.567
estimates,826,1999,male,22.649
estimates,826,2000,male,22.712
estimates,826,2001,male,22.911
estimates,826,2002,male,23.067
estimates,826,2003,male,23.185
estimates,826,2004,male,23.269
estimates,826,2005,male,23.33
estimates,826,2006,male,23.59
estimates,826,2007,male,23.825
estimates,826,2008,male,24.083
estimates,826,2009,male,24.427
estimates,826,2010,male,24.893
estimates,826,2011,male,25.515
estimates,826,2012,male,26.232
estimates,826,2013,male,26.985
estimates,826,2014,male,27.677
estimates,826,2015,male,28.253
medium_variant,826,2015,male,28.253
medium_variant,826,2016,male,28.773
medium_variant,826,2017,male,29.177
medium_variant,826,2018,male,29.516
medium_variant,826,2019,male,29.872
medium_variant,826,2020,male,30.298
medium_variant,826,2021,male,30.812
medium_variant,826,2022,male,31.363
medium_variant,826,2023,male,31.959
medium_variant,826,2024,male,32.602
medium_variant,826,2025,male,33.296
medium_variant,826,2026,male,34.035
medium_variant,826,2027,male,34.802
medium_variant,826,2028,male,35.586
medium_variant,826,2029,male,36.373
medium_variant,826,2030,male,37.156
medium_variant,826,2031,male,37.899
medium_variant,826,2032,male,38.615
medium_variant,826,2033,male,39.291
medium_variant,826,2034,male,39.908
medium_variant,826,2035,male,40.46
medium_variant,826,2036,male,40.879
medium_variant,826,2037,male,41.21
medium_variant,826,2038,male,41.483
medium_variant,826,2039,male,41.739
medium_variant,826,2040,male,42.01
medium_variant,826,2041,male,42.215
medium_variant,826,2042,male,42.403
medium_variant,826,2043,male,42.593
medium_variant,826,2044,male,42.818
medium_variant,826,2045,male,43.115
medium_variant,826,2046,male,43.362
medium_variant,826,2047,male,43.641
medium_variant,826,2048,male,43.975
medium_variant,826,2049,male,44.372
medium_variant,826,2050,male,44.834
medium_variant,826,2051,male,45.214
medium_variant,826,2052,male,45.621
medium_variant,826,2053,male,46.049
medium_variant,826,2054,male,46.491
medium_variant,826,2055,male,46.953
medium_variant,826,2056,male,47.303
medium_variant,826,2057,male,47.623
medium_variant,826,2058,male,47.919
medium_variant,826,2059,male,48.205
medium_variant,826,2060,male,48.502
medium_variant,826,2061,male,48.667
medium_variant,826,2062,male,48.792
medium_variant,826,2063,male,48.895
medium_variant,826,2064,male,48.994
medium_variant,826,2065,male,49.114
medium_variant,826,2066,male,49.059
medium_variant,826,2067,male,48.971
medium_variant,826,2068,male,48.911
