variant,country,year,gender,oldagedependencyratio2064
estimates,740,1950,male,12.479
estimates,740,1951,male,11.943
estimates,740,1952,male,11.34
estimates,740,1953,male,10.67
estimates,740,1954,male,9.898
estimates,740,1955,male,9.086
estimates,740,1956,male,9.555
estimates,740,1957,male,9.941
estimates,740,1958,male,10.233
estimates,740,1959,male,10.417
estimates,740,1960,male,10.528
estimates,740,1961,male,10.389
estimates,740,1962,male,10.314
estimates,740,1963,male,10.277
estimates,740,1964,male,10.255
estimates,740,1965,male,10.195
estimates,740,1966,male,10.269
estimates,740,1967,male,10.301
estimates,740,1968,male,10.288
estimates,740,1969,male,10.217
estimates,740,1970,male,10.097
estimates,740,1971,male,10.148
estimates,740,1972,male,10.171
estimates,740,1973,male,10.202
estimates,740,1974,male,10.257
estimates,740,1975,male,10.344
estimates,740,1976,male,10.275
estimates,740,1977,male,10.208
estimates,740,1978,male,10.102
estimates,740,1979,male,9.935
estimates,740,1980,male,9.703
estimates,740,1981,male,9.455
estimates,740,1982,male,9.17
estimates,740,1983,male,8.896
estimates,740,1984,male,8.669
estimates,740,1985,male,8.53
estimates,740,1986,male,8.448
estimates,740,1987,male,8.403
estimates,740,1988,male,8.385
estimates,740,1989,male,8.373
estimates,740,1990,male,8.355
estimates,740,1991,male,8.424
estimates,740,1992,male,8.476
estimates,740,1993,male,8.519
estimates,740,1994,male,8.577
estimates,740,1995,male,8.654
estimates,740,1996,male,8.906
estimates,740,1997,male,9.157
estimates,740,1998,male,9.384
estimates,740,1999,male,9.573
estimates,740,2000,male,9.728
estimates,740,2001,male,9.834
estimates,740,2002,male,9.912
estimates,740,2003,male,9.955
estimates,740,2004,male,9.954
estimates,740,2005,male,9.899
estimates,740,2006,male,9.876
estimates,740,2007,male,9.809
estimates,740,2008,male,9.717
estimates,740,2009,male,9.639
estimates,740,2010,male,9.587
estimates,740,2011,male,9.62
estimates,740,2012,male,9.672
estimates,740,2013,male,9.731
estimates,740,2014,male,9.786
estimates,740,2015,male,9.835
medium_variant,740,2015,male,9.835
medium_variant,740,2016,male,9.959
medium_variant,740,2017,male,10.08
medium_variant,740,2018,male,10.206
medium_variant,740,2019,male,10.351
medium_variant,740,2020,male,10.529
medium_variant,740,2021,male,10.804
medium_variant,740,2022,male,11.086
medium_variant,740,2023,male,11.396
medium_variant,740,2024,male,11.774
medium_variant,740,2025,male,12.232
medium_variant,740,2026,male,12.828
medium_variant,740,2027,male,13.478
medium_variant,740,2028,male,14.148
medium_variant,740,2029,male,14.764
medium_variant,740,2030,male,15.299
medium_variant,740,2031,male,15.824
medium_variant,740,2032,male,16.258
medium_variant,740,2033,male,16.634
medium_variant,740,2034,male,17.005
medium_variant,740,2035,male,17.391
medium_variant,740,2036,male,17.844
medium_variant,740,2037,male,18.299
medium_variant,740,2038,male,18.725
medium_variant,740,2039,male,19.074
medium_variant,740,2040,male,19.325
medium_variant,740,2041,male,19.556
medium_variant,740,2042,male,19.695
medium_variant,740,2043,male,19.775
medium_variant,740,2044,male,19.846
medium_variant,740,2045,male,19.94
medium_variant,740,2046,male,20.141
medium_variant,740,2047,male,20.347
medium_variant,740,2048,male,20.555
medium_variant,740,2049,male,20.765
medium_variant,740,2050,male,20.978
medium_variant,740,2051,male,21.316
medium_variant,740,2052,male,21.641
medium_variant,740,2053,male,21.966
medium_variant,740,2054,male,22.294
medium_variant,740,2055,male,22.627
medium_variant,740,2056,male,23.095
medium_variant,740,2057,male,23.55
medium_variant,740,2058,male,23.998
medium_variant,740,2059,male,24.438
medium_variant,740,2060,male,24.875
medium_variant,740,2061,male,25.424
medium_variant,740,2062,male,25.952
medium_variant,740,2063,male,26.459
medium_variant,740,2064,male,26.942
medium_variant,740,2065,male,27.399
medium_variant,740,2066,male,27.934
medium_variant,740,2067,male,28.425
medium_variant,740,2068,male,28.88
medium_variant,740,2069,male,29.316
medium_variant,740,2070,male,29.737
medium_variant,740,2071,male,30.234
medium_variant,740,2072,male,30.696
medium_variant,740,2073,male,31.143
medium_variant,740,2074,male,31.583
medium_variant,740,2075,male,32.027
medium_variant,740,2076,male,32.562
medium_variant,740,2077,male,33.082
medium_variant,740,2078,male,33.59
medium_variant,740,2079,male,34.077
medium_variant,740,2080,male,34.552
medium_variant,740,2081,male,35.097
medium_variant,740,2082,male,35.604
medium_variant,740,2083,male,36.085
medium_variant,740,2084,male,36.548
medium_variant,740,2085,male,36.992
medium_variant,740,2086,male,37.516
medium_variant,740,2087,male,37.999
medium_variant,740,2088,male,38.458
medium_variant,740,2089,male,38.895
medium_variant,740,2090,male,39.318
medium_variant,740,2091,male,39.806
medium_variant,740,2092,male,40.257
medium_variant,740,2093,male,40.682
medium_variant,740,2094,male,41.091
medium_variant,740,2095,male,41.494
medium_variant,740,2096,male,41.947
medium_variant,740,2097,male,42.365
medium_variant,740,2098,male,42.759
medium_variant,740,2099,male,43.148
medium_variant,740,2100,male,43.534
estimates,740,1950,female,14.891
estimates,740,1951,female,14.459
estimates,740,1952,female,14.023
estimates,740,1953,female,13.626
estimates,740,1954,female,13.347
estimates,740,1955,female,13.22
estimates,740,1956,female,12.792
estimates,740,1957,female,12.299
estimates,740,1958,female,11.687
estimates,740,1959,female,10.942
estimates,740,1960,female,10.158
estimates,740,1961,female,10.205
estimates,740,1962,female,10.295
estimates,740,1963,female,10.406
estimates,740,1964,female,10.498
estimates,740,1965,female,10.56
estimates,740,1966,female,10.65
estimates,740,1967,female,10.723
estimates,740,1968,female,10.761
estimates,740,1969,female,10.782
estimates,740,1970,female,10.787
estimates,740,1971,female,10.817
estimates,740,1972,female,10.831
estimates,740,1973,female,10.791
estimates,740,1974,female,10.71
estimates,740,1975,female,10.599
estimates,740,1976,female,10.811
estimates,740,1977,female,10.949
estimates,740,1978,female,11.003
estimates,740,1979,female,10.973
estimates,740,1980,female,10.866
estimates,740,1981,female,10.609
estimates,740,1982,female,10.362
estimates,740,1983,female,10.157
estimates,740,1984,female,10.024
estimates,740,1985,female,9.99
estimates,740,1986,female,9.952
estimates,740,1987,female,9.97
estimates,740,1988,female,10.028
estimates,740,1989,female,10.105
estimates,740,1990,female,10.188
estimates,740,1991,female,10.307
estimates,740,1992,female,10.417
estimates,740,1993,female,10.537
estimates,740,1994,female,10.678
estimates,740,1995,female,10.866
estimates,740,1996,female,10.972
estimates,740,1997,female,11.049
estimates,740,1998,female,11.069
estimates,740,1999,female,11.035
estimates,740,2000,female,10.969
estimates,740,2001,female,11.188
estimates,740,2002,female,11.412
estimates,740,2003,female,11.633
estimates,740,2004,female,11.836
estimates,740,2005,female,12.024
estimates,740,2006,female,12.182
estimates,740,2007,female,12.322
estimates,740,2008,female,12.448
estimates,740,2009,female,12.576
estimates,740,2010,female,12.706
estimates,740,2011,female,12.843
