continent,year,variant,gender,freq,agebroad,percentagetotaldeaths
905,1970,estimates,male,5yearly,60plus,67.9732753626619
905,1970,estimates,female,5yearly,65plus,71.1096217092445
905,1970,estimates,male,5yearly,65plus,57.7582131145493
905,1970,estimates,female,5yearly,70plus,61.8330034135013
905,1970,estimates,male,5yearly,70plus,45.6206859818947
905,1970,estimates,female,5yearly,80plus,35.3774646570133
905,1970,estimates,male,5yearly,80plus,20.3127825461987
905,1970,estimates,female,5yearly,90plus,8.18855827631176
905,1970,estimates,male,5yearly,90plus,3.36056955395593
905,1975,estimates,female,5yearly,0_4,2.75576103445785
905,1975,estimates,male,5yearly,0_4,2.99740031452153
905,1975,estimates,female,5yearly,0_14,3.26376404784264
905,1975,estimates,male,5yearly,0_14,3.75622560690196
905,1975,estimates,female,5yearly,0_19,3.85067233568281
905,1975,estimates,male,5yearly,0_19,5.08499489828562
905,1975,estimates,female,5yearly,0_24,4.5877957915811
905,1975,estimates,male,5yearly,0_24,6.98978646883913
905,1975,estimates,female,5yearly,5_14,0.508003013384795
905,1975,estimates,male,5yearly,5_14,0.75882529238043
905,1975,estimates,female,5yearly,15plus,96.7362359521574
905,1975,estimates,male,5yearly,15plus,96.2437743930981
905,1975,estimates,female,5yearly,15_24,1.32403174373846
905,1975,estimates,male,5yearly,15_24,3.23356086193717
905,1975,estimates,female,5yearly,15_49,7.51804418943045
905,1975,estimates,male,5yearly,15_49,13.12304055442
905,1975,estimates,female,5yearly,15_59,16.1366342968597
905,1975,estimates,male,5yearly,15_59,25.9299095161285
905,1975,estimates,female,5yearly,15_64,22.882859826008
905,1975,estimates,male,5yearly,15_64,35.9437666479211
905,1975,estimates,female,5yearly,20plus,96.1493276643172
905,1975,estimates,male,5yearly,20plus,94.9150051017144
905,1975,estimates,female,5yearly,20_64,22.2959515381678
905,1975,estimates,male,5yearly,20_64,34.6149973565374
905,1975,estimates,female,5yearly,20_69,31.2943106882282
905,1975,estimates,male,5yearly,20_69,46.8051986974633
905,1975,estimates,female,5yearly,25plus,95.4122042084189
905,1975,estimates,male,5yearly,25plus,93.0102135311608
905,1975,estimates,female,5yearly,25_69,30.5571872323299
905,1975,estimates,male,5yearly,25_69,44.9004071269098
905,1975,estimates,female,5yearly,40plus,92.9053982931033
905,1975,estimates,male,5yearly,40plus,88.4797901393795
905,1975,estimates,female,5yearly,50plus,89.2181917627269
905,1975,estimates,male,5yearly,50plus,83.120733838678
905,1975,estimates,female,5yearly,60plus,80.5996016552977
905,1975,estimates,male,5yearly,60plus,70.3138648769695
905,1975,estimates,female,5yearly,65plus,73.8533761261494
905,1975,estimates,male,5yearly,65plus,60.3000077451769
905,1975,estimates,female,5yearly,70plus,64.855016976089
905,1975,estimates,male,5yearly,70plus,48.1098064042511
905,1975,estimates,female,5yearly,80plus,39.2363546299832
905,1975,estimates,male,5yearly,80plus,21.753491222694
905,1975,estimates,female,5yearly,90plus,10.3684378902179
905,1975,estimates,male,5yearly,90plus,4.09578426651491
905,1980,estimates,female,5yearly,0_4,2.23283572031748
905,1980,estimates,male,5yearly,0_4,2.5378466862708
905,1980,estimates,female,5yearly,0_14,2.60497819772311
905,1980,estimates,male,5yearly,0_14,3.12282637135023
905,1980,estimates,female,5yearly,0_19,3.05340997871749
905,1980,estimates,male,5yearly,0_19,4.19857137726903
905,1980,estimates,female,5yearly,0_24,3.68248564143415
905,1980,estimates,male,5yearly,0_24,5.92155400578195
905,1980,estimates,female,5yearly,5_14,0.372142477405635
905,1980,estimates,male,5yearly,5_14,0.584979685079427
905,1980,estimates,female,5yearly,15plus,97.3950218022769
905,1980,estimates,male,5yearly,15plus,96.8771736286498
905,1980,estimates,female,5yearly,15_24,1.07750744371103
905,1980,estimates,male,5yearly,15_24,2.79872763443172
905,1980,estimates,female,5yearly,15_49,6.60188680581759
905,1980,estimates,male,5yearly,15_49,12.3444813435534
905,1980,estimates,female,5yearly,15_59,14.1373173005188
905,1980,estimates,male,5yearly,15_59,23.5765281948856
905,1980,estimates,female,5yearly,15_64,20.7291151570287
905,1980,estimates,male,5yearly,15_64,33.1138087344146
905,1980,estimates,female,5yearly,20plus,96.9465900212825
905,1980,estimates,male,5yearly,20plus,95.8014286227309
905,1980,estimates,female,5yearly,20_64,20.2806833760343
905,1980,estimates,male,5yearly,20_64,32.0380637284958
905,1980,estimates,female,5yearly,20_69,29.0324161578639
905,1980,estimates,male,5yearly,20_69,44.1800992055907
905,1980,estimates,female,5yearly,25plus,96.3175143585658
905,1980,estimates,male,5yearly,25plus,94.078445994218
905,1980,estimates,female,5yearly,25_69,28.4033404951473
905,1980,estimates,male,5yearly,25_69,42.4571165770778
905,1980,estimates,female,5yearly,40plus,93.883014516792
905,1980,estimates,male,5yearly,40plus,89.2124801182537
905,1980,estimates,female,5yearly,50plus,90.7931349964593
905,1980,estimates,male,5yearly,50plus,84.5326922850963
905,1980,estimates,female,5yearly,60plus,83.2577045017581
905,1980,estimates,male,5yearly,60plus,73.3006454337642
905,1980,estimates,female,5yearly,65plus,76.6659066452482
905,1980,estimates,male,5yearly,65plus,63.7633648942351
905,1980,estimates,female,5yearly,70plus,67.9141738634186
905,1980,estimates,male,5yearly,70plus,51.6213294171403
905,1980,estimates,female,5yearly,80plus,42.3255927927762
905,1980,estimates,male,5yearly,80plus,23.672000295237
905,1980,estimates,female,5yearly,90plus,12.8976400473472
905,1980,estimates,male,5yearly,90plus,4.94179412415477
905,1985,estimates,female,5yearly,0_4,1.96460387595169
905,1985,estimates,male,5yearly,0_4,2.33641666377946
905,1985,estimates,female,5yearly,0_14,2.28758520311037
905,1985,estimates,male,5yearly,0_14,2.85398516301517
905,1985,estimates,female,5yearly,0_19,2.65902427509798
905,1985,estimates,male,5yearly,0_19,3.7733740997064
905,1985,estimates,female,5yearly,0_24,3.18130279798218
905,1985,estimates,male,5yearly,0_24,5.28618839391658
905,1985,estimates,female,5yearly,5_14,0.322981327158677
905,1985,estimates,male,5yearly,5_14,0.51756849923571
905,1985,estimates,female,5yearly,15plus,97.7124147968897
905,1985,estimates,male,5yearly,15plus,97.1460148369848
905,1985,estimates,female,5yearly,15_24,0.89371759487181
905,1985,estimates,male,5yearly,15_24,2.43220323090141
905,1985,estimates,female,5yearly,15_49,6.43867564297909
905,1985,estimates,male,5yearly,15_49,13.163572687971
905,1985,estimates,female,5yearly,15_59,12.7864644529838
905,1985,estimates,male,5yearly,15_59,22.7790850578995
905,1985,estimates,female,5yearly,15_64,18.8451941148359
905,1985,estimates,male,5yearly,15_64,31.5268127691266
905,1985,estimates,female,5yearly,20plus,97.340975724902
905,1985,estimates,male,5yearly,20plus,96.2266259002936
905,1985,estimates,female,5yearly,20_64,18.4737550428483
905,1985,estimates,male,5yearly,20_64,30.6074238324353
905,1985,estimates,female,5yearly,20_69,26.8919392290315
905,1985,estimates,male,5yearly,20_69,42.1199298041962
905,1985,estimates,female,5yearly,25plus,96.8186972020178
905,1985,estimates,male,5yearly,25plus,94.7138116060834
905,1985,estimates,female,5yearly,25_69,26.3696607061473
905,1985,estimates,male,5yearly,25_69,40.607115509986
905,1985,estimates,female,5yearly,40plus,94.3083856505316
905,1985,estimates,male,5yearly,40plus,88.9526159252677
905,1985,estimates,female,5yearly,50plus,91.2737391539106
905,1985,estimates,male,5yearly,50plus,83.9824421490139
905,1985,estimates,female,5yearly,60plus,84.9259503439059
905,1985,estimates,male,5yearly,60plus,74.3669297790854
905,1985,estimates,female,5yearly,65plus,78.8672206820537
905,1985,estimates,male,5yearly,65plus,65.6192020678583
905,1985,estimates,female,5yearly,70plus,70.4490364958706
905,1985,estimates,male,5yearly,70plus,54.1066960960974
905,1985,estimates,female,5yearly,80plus,45.6910132414259
905,1985,estimates,male,5yearly,80plus,26.2705984030169
905,1985,estimates,female,5yearly,90plus,14.8423594158566
905,1985,estimates,male,5yearly,90plus,5.22840177403016
905,1990,estimates,female,5yearly,0_4,1.65689351333395
905,1990,estimates,male,5yearly,0_4,2.01266506460714
905,1990,estimates,female,5yearly,0_14,1.94955500193419
905,1990,estimates,male,5yearly,0_14,2.49773193669583
905,1990,estimates,female,5yearly,0_19,2.2770686470866
905,1990,estimates,male,5yearly,0_19,3.36303386601191
905,1990,estimates,female,5yearly,0_24,2.7141866602871
905,1990,estimates,male,5yearly,0_24,4.68673970100143
905,1990,estimates,female,5yearly,5_14,0.292661488600246
905,1990,estimates,male,5yearly,5_14,0.485066872088697
905,1990,estimates,female,5yearly,15plus,98.0504449980658
905,1990,estimates,male,5yearly,15plus,97.5022680633042
905,1990,estimates,female,5yearly,15_24,0.764631658352906
905,1990,estimates,male,5yearly,15_24,2.1890077643056
905,1990,estimates,female,5yearly,15_49,6.65807802018426
905,1990,estimates,male,5yearly,15_49,14.4059354189975
905,1990,estimates,female,5yearly,15_59,12.509175346664
905,1990,estimates,male,5yearly,15_59,23.3730457010089
905,1990,estimates,female,5yearly,15_64,17.7195727512112
905,1990,estimates,male,5yearly,15_64,30.9172496014555
905,1990,estimates,female,5yearly,20plus,97.7229313529134
905,1990,estimates,male,5yearly,20plus,96.6369661339881
905,1990,estimates,female,5yearly,20_64,17.3920591060588
905,1990,estimates,male,5yearly,20_64,30.0519476721395
905,1990,estimates,female,5yearly,20_69,25.2455061209516
905,1990,estimates,male,5yearly,20_69,40.7178964817329
905,1990,estimates,female,5yearly,25plus,97.2858133397129
905,1990,estimates,male,5yearly,25plus,95.3132602989986
905,1990,estimates,female,5yearly,25_69,24.8083881077511
905,1990,estimates,male,5yearly,25_69,39.3941906467434
905,1990,estimates,female,5yearly,40plus,94.7456542259573
905,1990,estimates,male,5yearly,40plus,89.0888110121474
905,1990,estimates,female,5yearly,50plus,91.3923669778815
905,1990,estimates,male,5yearly,50plus,83.0963326443067
905,1990,estimates,female,5yearly,60plus,85.5412696514018
905,1990,estimates,male,5yearly,60plus,74.1292223622953
905,1990,estimates,female,5yearly,65plus,80.3308722468546
905,1990,estimates,male,5yearly,65plus,66.5850184618486
905,1990,estimates,female,5yearly,70plus,72.4774252319618
905,1990,estimates,male,5yearly,70plus,55.9190696522552
905,1990,estimates,female,5yearly,80plus,48.5401078017852
905,1990,estimates,male,5yearly,80plus,28.6389504560394
905,1990,estimates,female,5yearly,90plus,16.5118755558103
905,1990,estimates,male,5yearly,90plus,6.02654598537239
905,1995,estimates,female,5yearly,0_4,1.29073225136599
905,1995,estimates,male,5yearly,0_4,1.63149831757995
905,1995,estimates,female,5yearly,0_14,1.5535469679982
905,1995,estimates,male,5yearly,0_14,2.05879402861447
905,1995,estimates,female,5yearly,0_19,1.8498547908781
905,1995,estimates,male,5yearly,0_19,2.81126465694547
905,1995,estimates,female,5yearly,0_24,2.21962736323235
905,1995,estimates,male,5yearly,0_24,3.91920131308728
905,1995,estimates,female,5yearly,5_14,0.262814716632202
905,1995,estimates,male,5yearly,5_14,0.427295711034515
905,1995,estimates,female,5yearly,15plus,98.4464530320018
905,1995,estimates,male,5yearly,15plus,97.9412059713855
905,1995,estimates,female,5yearly,15_24,0.666080395234153
905,1995,estimates,male,5yearly,15_24,1.86040728447282
905,1995,estimates,female,5yearly,15_49,6.38830242802547
905,1995,estimates,male,5yearly,15_49,13.0136835392466
905,1995,estimates,female,5yearly,15_59,12.3148463579308
905,1995,estimates,male,5yearly,15_59,22.2888184972374
905,1995,estimates,female,5yearly,15_64,16.878944661825
905,1995,estimates,male,5yearly,15_64,29.102669762338
905,1995,estimates,female,5yearly,20plus,98.1501452091219
905,1995,estimates,male,5yearly,20plus,97.1887353430545
905,1995,estimates,female,5yearly,20_64,16.5826368389451
905,1995,estimates,male,5yearly,20_64,28.350199134007
905,1995,estimates,female,5yearly,20_69,23.34446257126
905,1995,estimates,male,5yearly,20_69,37.8031826620216
905,1995,estimates,female,5yearly,25plus,97.7803726367676
905,1995,estimates,male,5yearly,25plus,96.0807986869127
905,1995,estimates,female,5yearly,25_69,22.9746899989058
905,1995,estimates,male,5yearly,25_69,36.6952460058798
905,1995,estimates,female,5yearly,40plus,95.5770191104442
905,1995,estimates,male,5yearly,40plus,91.2514927924567
905,1995,estimates,female,5yearly,50plus,92.0581506039763
905,1995,estimates,male,5yearly,50plus,84.9275224321389
905,1995,estimates,female,5yearly,60plus,86.131606674071
905,1995,estimates,male,5yearly,60plus,75.6523874741481
905,1995,estimates,female,5yearly,65plus,81.5675083701768
905,1995,estimates,male,5yearly,65plus,68.8385362090475
905,1995,estimates,female,5yearly,70plus,74.8056826378619
905,1995,estimates,male,5yearly,70plus,59.3855526810329
905,1995,estimates,female,5yearly,80plus,51.5914107618728
905,1995,estimates,male,5yearly,80plus,32.1796518617708
905,1995,estimates,female,5yearly,90plus,18.9808269402986
905,1995,estimates,male,5yearly,90plus,7.33956997408307
905,2000,estimates,female,5yearly,0_4,1.16298598749816
905,2000,estimates,male,5yearly,0_4,1.52643480826589
905,2000,estimates,female,5yearly,0_14,1.38950404042322
905,2000,estimates,male,5yearly,0_14,1.90316723830962
905,2000,estimates,female,5yearly,0_19,1.67726984292403
905,2000,estimates,male,5yearly,0_19,2.62177258089912
905,2000,estimates,female,5yearly,0_24,2.04814182040794
905,2000,estimates,male,5yearly,0_24,3.74139772228093
905,2000,estimates,female,5yearly,5_14,0.226518052925062
905,2000,estimates,male,5yearly,5_14,0.376732430043731
905,2000,estimates,female,5yearly,15plus,98.6104959595768
905,2000,estimates,male,5yearly,15plus,98.0968327616904
905,2000,estimates,female,5yearly,15_24,0.658637779984718
905,2000,estimates,male,5yearly,15_24,1.83823048397131
905,2000,estimates,female,5yearly,15_49,6.3975710505542
905,2000,estimates,male,5yearly,15_49,12.5983318863676
905,2000,estimates,female,5yearly,15_59,12.962355375605
905,2000,estimates,male,5yearly,15_59,23.1829777276557
905,2000,estimates,female,5yearly,15_64,17.5372575757107
905,2000,estimates,male,5yearly,15_64,29.9638155802192
905,2000,estimates,female,5yearly,20plus,98.322730157076
905,2000,estimates,male,5yearly,20plus,97.3782274191009
905,2000,estimates,female,5yearly,20_64,17.2494917732099
905,2000,estimates,male,5yearly,20_64,29.2452102376297
905,2000,estimates,female,5yearly,20_69,23.2690960576968
905,2000,estimates,male,5yearly,20_69,37.7109598593709
905,2000,estimates,female,5yearly,25plus,97.9518581795921
905,2000,estimates,male,5yearly,25plus,96.2586022777191
905,2000,estimates,female,5yearly,25_69,22.8982240802129
905,2000,estimates,male,5yearly,25_69,36.5913347179891
905,2000,estimates,female,5yearly,40plus,95.9915916451652
905,2000,estimates,male,5yearly,40plus,92.1155531346722
905,2000,estimates,female,5yearly,50plus,92.2129249090226
905,2000,estimates,male,5yearly,50plus,85.4985008753228
905,2000,estimates,female,5yearly,60plus,85.6481405839718
905,2000,estimates,male,5yearly,60plus,74.9138550340346
905,2000,estimates,female,5yearly,65plus,81.073238383866
905,2000,estimates,male,5yearly,65plus,68.1330171814711
905,2000,estimates,female,5yearly,70plus,75.0536340993792
905,2000,estimates,male,5yearly,70plus,59.66726755973
905,2000,estimates,female,5yearly,80plus,53.8312079142514
905,2000,estimates,male,5yearly,80plus,34.7868809709895
905,2000,estimates,female,5yearly,90plus,20.2443757241063
905,2000,estimates,male,5yearly,90plus,8.2100780699798
905,2005,estimates,female,5yearly,0_4,1.16065210158589
905,2005,estimates,male,5yearly,0_4,1.48002795684159
905,2005,estimates,female,5yearly,0_14,1.35328083989501
905,2005,estimates,male,5yearly,0_14,1.79437188382874
905,2005,estimates,female,5yearly,0_19,1.61727108055155
905,2005,estimates,male,5yearly,0_19,2.46192823016673
905,2005,estimates,female,5yearly,0_24,2.00409596687738
905,2005,estimates,male,5yearly,0_24,3.62116136563803
905,2005,estimates,female,5yearly,5_14,0.19262873830912
905,2005,estimates,male,5yearly,5_14,0.314343926987146
905,2005,estimates,female,5yearly,15plus,98.646719160105
905,2005,estimates,male,5yearly,15plus,98.2056281161713
905,2005,estimates,female,5yearly,15_24,0.650815126982367
905,2005,estimates,male,5yearly,15_24,1.82678948180929
905,2005,estimates,female,5yearly,15_49,6.26610476507338
