continent,year,variant,gender,freq,agebroad,percentagetotaldeaths
908,1950,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1950,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1950,estimates,female,5yearly,0_4,15.9088945418819
908,1950,estimates,male,5yearly,0_4,19.3689986213212
908,1950,estimates,female,5yearly,0_14,17.265258209944
908,1950,estimates,male,5yearly,0_14,21.075049593182
908,1950,estimates,female,5yearly,0_19,18.1252102352789
908,1950,estimates,male,5yearly,0_19,22.3276555147561
908,1950,estimates,female,5yearly,0_24,19.3067837796816
908,1950,estimates,male,5yearly,0_24,24.0968092793153
908,1950,estimates,female,5yearly,5_14,1.35636366806208
908,1950,estimates,male,5yearly,5_14,1.70605097186076
908,1950,estimates,female,5yearly,15plus,82.734741790056
908,1950,estimates,male,5yearly,15plus,78.924950406818
908,1950,estimates,female,5yearly,15_24,2.04152556973761
908,1950,estimates,male,5yearly,15_24,3.02175968613329
908,1950,estimates,female,5yearly,15_49,11.5839446394106
908,1950,estimates,male,5yearly,15_49,15.2290180053765
908,1950,estimates,female,5yearly,15_59,20.2331906639128
908,1950,estimates,male,5yearly,15_59,26.8157665832565
908,1950,estimates,female,5yearly,15_64,26.907224966106
908,1950,estimates,male,5yearly,15_64,34.5521828743332
908,1950,estimates,female,5yearly,20plus,81.8747897647211
908,1950,estimates,male,5yearly,20plus,77.6723444852438
908,1950,estimates,female,5yearly,20_64,26.0472729407711
908,1950,estimates,male,5yearly,20_64,33.299576952759
908,1950,estimates,female,5yearly,20_69,35.3762583350597
908,1950,estimates,male,5yearly,20_69,42.7498633236367
908,1950,estimates,female,5yearly,25plus,80.6932162203184
908,1950,estimates,male,5yearly,25plus,75.9031907206847
908,1950,estimates,female,5yearly,25_69,34.1946847906569
908,1950,estimates,male,5yearly,25_69,40.9807095590775
908,1950,estimates,female,5yearly,40plus,76.404179374791
908,1950,estimates,male,5yearly,40plus,70.6202676461053
908,1950,estimates,female,5yearly,50plus,71.1507971506454
908,1950,estimates,male,5yearly,50plus,63.6959324014415
908,1950,estimates,female,5yearly,60plus,62.5015511261432
908,1950,estimates,male,5yearly,60plus,52.1091838235615
908,1950,estimates,female,5yearly,65plus,55.82751682395
908,1950,estimates,male,5yearly,65plus,44.3727675324849
908,1950,estimates,female,5yearly,70plus,46.4985314296614
908,1950,estimates,male,5yearly,70plus,34.9224811616072
908,1950,estimates,female,5yearly,80plus,20.8173178490777
908,1950,estimates,male,5yearly,80plus,13.2488431418048
908,1950,estimates,female,5yearly,90plus,3.40326690240366
908,1950,estimates,male,5yearly,90plus,1.60349234103523
908,1955,estimates,female,5yearly,"Region, subregion, country or area *",EUROPE
908,1955,estimates,male,5yearly,"Region, subregion, country or area *",EUROPE
908,1955,estimates,female,5yearly,0_4,11.3449130133454
908,1955,estimates,male,5yearly,0_4,13.8729981348882
908,1955,estimates,female,5yearly,0_14,12.3103006002385
908,1955,estimates,male,5yearly,0_14,15.2102589239219
908,1955,estimates,female,5yearly,0_19,12.8587060447531
908,1955,estimates,male,5yearly,0_19,16.2057129645296
908,1955,estimates,female,5yearly,0_24,13.6577723508454
908,1955,estimates,male,5yearly,0_24,17.718411184858
908,1955,estimates,female,5yearly,5_14,0.965387586893112
908,1955,estimates,male,5yearly,5_14,1.33726078903378
908,1955,estimates,female,5yearly,15plus,87.6896993997615
908,1955,estimates,male,5yearly,15plus,84.7897410760781
908,1955,estimates,female,5yearly,15_24,1.34747175060689
908,1955,estimates,male,5yearly,15_24,2.508152260936
908,1955,estimates,female,5yearly,15_49,9.46652847201468
908,1955,estimates,male,5yearly,15_49,13.719681904496
