continent,year,variant,gender,freq,agebroad,percentagetotaldeaths
904,1960,estimates,female,5yearly,0_19,52.8018873576189
904,1960,estimates,male,5yearly,0_19,54.8911989843679
904,1960,estimates,female,5yearly,0_24,54.8432015455565
904,1960,estimates,male,5yearly,0_24,57.020777696172
904,1960,estimates,female,5yearly,5_14,4.50703348000264
904,1960,estimates,male,5yearly,5_14,4.32245551082502
904,1960,estimates,female,5yearly,15plus,48.8682977628237
904,1960,estimates,male,5yearly,15plus,46.8187311730364
904,1960,estimates,female,5yearly,15_24,3.71149930838018
904,1960,estimates,male,5yearly,15_24,3.83950886920836
904,1960,estimates,female,5yearly,15_49,15.8108970432768
904,1960,estimates,male,5yearly,15_49,16.286292404958
904,1960,estimates,female,5yearly,15_59,22.566641243193
904,1960,estimates,male,5yearly,15_59,23.802994575892
904,1960,estimates,female,5yearly,15_64,26.8544755000273
904,1960,estimates,male,5yearly,15_64,28.4055693626523
904,1960,estimates,female,5yearly,20plus,47.1981126423812
904,1960,estimates,male,5yearly,20plus,45.1088010156321
904,1960,estimates,female,5yearly,20_64,25.1842903795847
904,1960,estimates,male,5yearly,20_64,26.695639205248
904,1960,estimates,female,5yearly,20_69,30.0324544203016
904,1960,estimates,male,5yearly,20_69,31.5629975714647
904,1960,estimates,female,5yearly,25plus,45.1567984544436
904,1960,estimates,male,5yearly,25plus,42.979222303828
904,1960,estimates,female,5yearly,25_69,27.991140232364
904,1960,estimates,male,5yearly,25_69,29.4334188596606
904,1960,estimates,female,5yearly,40plus,38.1772501935075
904,1960,estimates,male,5yearly,40plus,35.9145909055997
904,1960,estimates,female,5yearly,50plus,33.0574007195469
904,1960,estimates,male,5yearly,50plus,30.5324387680784
904,1960,estimates,female,5yearly,60plus,26.3016565196308
904,1960,estimates,male,5yearly,60plus,23.0157365971444
904,1960,estimates,female,5yearly,65plus,22.0138222627965
904,1960,estimates,male,5yearly,65plus,18.4131618103841
904,1960,estimates,female,5yearly,70plus,17.1656582220796
904,1960,estimates,male,5yearly,70plus,13.5458034441674
904,1960,estimates,female,5yearly,80plus,7.08149549634936
904,1960,estimates,male,5yearly,80plus,4.76413634916621
904,1960,estimates,female,5yearly,90plus,0.974914214404231
904,1960,estimates,male,5yearly,90plus,0.533017690620471
904,1965,estimates,female,5yearly,0_4,43.555175365082
904,1965,estimates,male,5yearly,0_4,45.8430378939233
904,1965,estimates,female,5yearly,0_14,47.7545964815529
904,1965,estimates,male,5yearly,0_14,50.0411401510304
904,1965,estimates,female,5yearly,0_19,49.3736479026937
904,1965,estimates,male,5yearly,0_19,51.7914937644291
904,1965,estimates,female,5yearly,0_24,51.2573122891574
904,1965,estimates,male,5yearly,0_24,53.9069685546692
904,1965,estimates,female,5yearly,5_14,4.19942111647081
904,1965,estimates,male,5yearly,5_14,4.19810225710707
904,1965,estimates,female,5yearly,15plus,52.2454035184472
904,1965,estimates,male,5yearly,15plus,49.9588598489696
904,1965,estimates,female,5yearly,15_24,3.50271580760456
904,1965,estimates,male,5yearly,15_24,3.86582840363878
904,1965,estimates,female,5yearly,15_49,15.1060611209943
904,1965,estimates,male,5yearly,15_49,16.3635994336204
904,1965,estimates,female,5yearly,15_59,22.088251911543
904,1965,estimates,male,5yearly,15_59,24.1710567978321
904,1965,estimates,female,5yearly,15_64,26.6854087246293
904,1965,estimates,male,5yearly,15_64,29.1222798933384
904,1965,estimates,female,5yearly,20plus,50.6263520973063
904,1965,estimates,male,5yearly,20plus,48.2085062355709
904,1965,estimates,female,5yearly,20_64,25.0663573034885
904,1965,estimates,male,5yearly,20_64,27.3719262799397
904,1965,estimates,female,5yearly,20_69,30.4579466479118
904,1965,estimates,male,5yearly,20_69,32.7523577238001
904,1965,estimates,female,5yearly,25plus,48.7426877108426
904,1965,estimates,male,5yearly,25plus,46.0930314453308
904,1965,estimates,female,5yearly,25_69,28.574282261448
904,1965,estimates,male,5yearly,25_69,30.6368829335601
904,1965,estimates,female,5yearly,40plus,42.2943086841582
904,1965,estimates,male,5yearly,40plus,39.1507197439205
904,1965,estimates,female,5yearly,50plus,37.1393423974528
904,1965,estimates,male,5yearly,50plus,33.5952604153492
904,1965,estimates,female,5yearly,60plus,30.1571516069042
904,1965,estimates,male,5yearly,60plus,25.7878030511375
904,1965,estimates,female,5yearly,65plus,25.5599947938178
904,1965,estimates,male,5yearly,65plus,20.8365799556312
904,1965,estimates,female,5yearly,70plus,20.1684054493946
904,1965,estimates,male,5yearly,70plus,15.4561485117708
904,1965,estimates,female,5yearly,80plus,8.55804039777725
904,1965,estimates,male,5yearly,80plus,5.60976457715239
904,1965,estimates,female,5yearly,90plus,1.23133332136169
904,1965,estimates,male,5yearly,90plus,0.663525900974292
904,1970,estimates,female,5yearly,0_4,39.6849400437742
904,1970,estimates,male,5yearly,0_4,41.4463850520533
904,1970,estimates,female,5yearly,0_14,43.4335514015878
904,1970,estimates,male,5yearly,0_14,45.3169409694101
904,1970,estimates,female,5yearly,0_19,44.9941443706177
904,1970,estimates,male,5yearly,0_19,47.1615492800975
904,1970,estimates,female,5yearly,0_24,46.8177589648331
904,1970,estimates,male,5yearly,0_24,49.4635030683411
904,1970,estimates,female,5yearly,5_14,3.74861135781358
904,1970,estimates,male,5yearly,5_14,3.87055591735681
904,1970,estimates,female,5yearly,15plus,56.5664485984122
904,1970,estimates,male,5yearly,15plus,54.68305903059
904,1970,estimates,female,5yearly,15_24,3.38420756324531
904,1970,estimates,male,5yearly,15_24,4.14656209893102
904,1970,estimates,female,5yearly,15_49,14.6236591511896
904,1970,estimates,male,5yearly,15_49,17.2653975129803
904,1970,estimates,female,5yearly,15_59,21.8491144301374
904,1970,estimates,male,5yearly,15_59,25.487161795264
904,1970,estimates,female,5yearly,15_64,26.825165056494
904,1970,estimates,male,5yearly,15_64,30.8518359312303
904,1970,estimates,female,5yearly,20plus,55.0058556293823
904,1970,estimates,male,5yearly,20plus,52.8384507199025
904,1970,estimates,female,5yearly,20_64,25.2645720874641
904,1970,estimates,male,5yearly,20_64,29.0072276205429
904,1970,estimates,female,5yearly,20_69,31.1932989923501
904,1970,estimates,male,5yearly,20_69,34.9375293258874
904,1970,estimates,female,5yearly,25plus,53.1822410351669
904,1970,estimates,male,5yearly,25plus,50.5364969316589
904,1970,estimates,female,5yearly,25_69,29.3696843981346
904,1970,estimates,male,5yearly,25_69,32.6355755376438
904,1970,estimates,female,5yearly,40plus,47.1843755550806
904,1970,estimates,male,5yearly,40plus,43.3568432400255
904,1970,estimates,female,5yearly,50plus,41.9427894472226
904,1970,estimates,male,5yearly,50plus,37.4176615176097
904,1970,estimates,female,5yearly,60plus,34.7173341682748
904,1970,estimates,male,5yearly,60plus,29.195897235326
904,1970,estimates,female,5yearly,65plus,29.7412835419182
904,1970,estimates,male,5yearly,65plus,23.8312230993596
904,1970,estimates,female,5yearly,70plus,23.8125566370323
904,1970,estimates,male,5yearly,70plus,17.9009213940151
904,1970,estimates,female,5yearly,80plus,10.4312994680259
904,1970,estimates,male,5yearly,80plus,6.64403615224679
904,1970,estimates,female,5yearly,90plus,1.5856863730924
904,1970,estimates,male,5yearly,90plus,0.840686713120717
904,1975,estimates,female,5yearly,0_4,35.032660484271
904,1975,estimates,male,5yearly,0_4,35.5397864787176
904,1975,estimates,female,5yearly,0_14,38.4150421595299
904,1975,estimates,male,5yearly,0_14,38.9121798937013
904,1975,estimates,female,5yearly,0_19,39.9881863135587
904,1975,estimates,male,5yearly,0_19,40.9326952779539
904,1975,estimates,female,5yearly,0_24,41.8702749011769
904,1975,estimates,male,5yearly,0_24,43.6100354425312
904,1975,estimates,female,5yearly,5_14,3.38238167525889
904,1975,estimates,male,5yearly,5_14,3.37239341498364
904,1975,estimates,female,5yearly,15plus,61.5849578404701
904,1975,estimates,male,5yearly,15plus,61.0878201062987
904,1975,estimates,female,5yearly,15_24,3.455232741647
904,1975,estimates,male,5yearly,15_24,4.69785554882996
904,1975,estimates,female,5yearly,15_49,14.8128898441375
904,1975,estimates,male,5yearly,15_49,19.144656627022
904,1975,estimates,female,5yearly,15_59,22.463754828431
904,1975,estimates,male,5yearly,15_59,28.159285933559
904,1975,estimates,female,5yearly,15_64,27.6265913155878
904,1975,estimates,male,5yearly,15_64,33.8854368053798
904,1975,estimates,female,5yearly,20plus,60.0118136864413
904,1975,estimates,male,5yearly,20plus,59.0673047220461
904,1975,estimates,female,5yearly,20_64,26.0534471615589
904,1975,estimates,male,5yearly,20_64,31.8649214211271
904,1975,estimates,female,5yearly,20_69,32.4627027189515
904,1975,estimates,male,5yearly,20_69,38.4012921174771
904,1975,estimates,female,5yearly,25plus,58.1297250988231
904,1975,estimates,male,5yearly,25plus,56.3899645574688
904,1975,estimates,female,5yearly,25_69,30.5806141313333
904,1975,estimates,male,5yearly,25_69,35.7239519528998
904,1975,estimates,female,5yearly,40plus,52.0734973622112
904,1975,estimates,male,5yearly,40plus,48.3136288706025
904,1975,estimates,female,5yearly,50plus,46.7720679963326
904,1975,estimates,male,5yearly,50plus,41.9431634792768
904,1975,estimates,female,5yearly,60plus,39.1212030120391
904,1975,estimates,male,5yearly,60plus,32.9285341727398
904,1975,estimates,female,5yearly,65plus,33.9583665248824
904,1975,estimates,male,5yearly,65plus,27.2023833009189
904,1975,estimates,female,5yearly,70plus,27.5491109674898
904,1975,estimates,male,5yearly,70plus,20.6660126045689
904,1975,estimates,female,5yearly,80plus,12.5858295883246
904,1975,estimates,male,5yearly,80plus,7.89171310700026
904,1975,estimates,female,5yearly,90plus,2.04412847759758
904,1975,estimates,male,5yearly,90plus,1.05076567607855
904,1980,estimates,female,5yearly,0_4,30.0490666515559
904,1980,estimates,male,5yearly,0_4,29.5606055620675
904,1980,estimates,female,5yearly,0_14,33.0137877321013
904,1980,estimates,male,5yearly,0_14,32.5040931894493
904,1980,estimates,female,5yearly,0_19,34.5275025228078
904,1980,estimates,male,5yearly,0_19,34.6659505722682
904,1980,estimates,female,5yearly,0_24,36.3400660451176
904,1980,estimates,male,5yearly,0_24,37.6578028756757
904,1980,estimates,female,5yearly,5_14,2.96472108054538
904,1980,estimates,male,5yearly,5_14,2.94348762738184
904,1980,estimates,female,5yearly,15plus,66.9862122678987
904,1980,estimates,male,5yearly,15plus,67.4959068105507
904,1980,estimates,female,5yearly,15_24,3.32627831301624
904,1980,estimates,male,5yearly,15_24,5.15370968622635
904,1980,estimates,female,5yearly,15_49,14.7644836894602
904,1980,estimates,male,5yearly,15_49,21.0765851873421
904,1980,estimates,female,5yearly,15_59,22.8819416396502
904,1980,estimates,male,5yearly,15_59,30.8987067254968
904,1980,estimates,female,5yearly,15_64,28.348085378807
904,1980,estimates,male,5yearly,15_64,37.0852457782921
904,1980,estimates,female,5yearly,20plus,65.4724974771922
904,1980,estimates,male,5yearly,20plus,65.3340494277318
904,1980,estimates,female,5yearly,20_64,26.8343705881006
904,1980,estimates,male,5yearly,20_64,34.9233883954733
904,1980,estimates,female,5yearly,20_69,33.5928278715701
904,1980,estimates,male,5yearly,20_69,41.8980440551369
904,1980,estimates,female,5yearly,25plus,63.6599339548824
904,1980,estimates,male,5yearly,25plus,62.3421971243243
904,1980,estimates,female,5yearly,25_69,31.7802643492603
904,1980,estimates,male,5yearly,25_69,38.9061917517294
904,1980,estimates,female,5yearly,40plus,57.5479122484878
904,1980,estimates,male,5yearly,40plus,53.1909187625577
904,1980,estimates,female,5yearly,50plus,52.2217285784385
904,1980,estimates,male,5yearly,50plus,46.4193216232086
904,1980,estimates,female,5yearly,60plus,44.1042706282485
904,1980,estimates,male,5yearly,60plus,36.5972000850539
904,1980,estimates,female,5yearly,65plus,38.6381268890917
904,1980,estimates,male,5yearly,65plus,30.4106610322586
904,1980,estimates,female,5yearly,70plus,31.8796696056222
904,1980,estimates,male,5yearly,70plus,23.4360053725949
904,1980,estimates,female,5yearly,80plus,15.2593850256742
904,1980,estimates,male,5yearly,80plus,9.28804625932075
904,1980,estimates,female,5yearly,90plus,2.58663146993187
904,1980,estimates,male,5yearly,90plus,1.26749416138942
904,1985,estimates,female,5yearly,0_4,24.3207853368388
904,1985,estimates,male,5yearly,0_4,23.634479140889
904,1985,estimates,female,5yearly,0_14,26.898967147375
904,1985,estimates,male,5yearly,0_14,26.3020504301936
904,1985,estimates,female,5yearly,0_19,28.2886340556323
904,1985,estimates,male,5yearly,0_19,28.5410728240209
904,1985,estimates,female,5yearly,0_24,29.9958429987117
904,1985,estimates,male,5yearly,0_24,31.7987604407141
904,1985,estimates,female,5yearly,5_14,2.57818181053626
904,1985,estimates,male,5yearly,5_14,2.66757128930462
904,1985,estimates,female,5yearly,15plus,73.101032852625
904,1985,estimates,male,5yearly,15plus,73.6979495698064
904,1985,estimates,female,5yearly,15_24,3.09687585133674
904,1985,estimates,male,5yearly,15_24,5.49671001052048
904,1985,estimates,female,5yearly,15_49,14.7055572559346
904,1985,estimates,male,5yearly,15_49,22.9531295204737
904,1985,estimates,female,5yearly,15_59,23.1782257233678
904,1985,estimates,male,5yearly,15_59,33.303790127858
904,1985,estimates,female,5yearly,15_64,29.2834609318471
904,1985,estimates,male,5yearly,15_64,40.1622811182651
904,1985,estimates,female,5yearly,20plus,71.7113659443677
904,1985,estimates,male,5yearly,20plus,71.4589271759791
904,1985,estimates,female,5yearly,20_64,27.8937940235898
904,1985,estimates,male,5yearly,20_64,37.9232587244379
904,1985,estimates,female,5yearly,20_69,35.2743786048996
904,1985,estimates,male,5yearly,20_69,45.4628436170229
904,1985,estimates,female,5yearly,25plus,70.0041570012882
904,1985,estimates,male,5yearly,25plus,68.2012395592859
904,1985,estimates,female,5yearly,25_69,33.5671696618201
904,1985,estimates,male,5yearly,25_69,42.2051560003296
904,1985,estimates,female,5yearly,40plus,63.8226900784334
904,1985,estimates,male,5yearly,40plus,57.9431024596724
904,1985,estimates,female,5yearly,50plus,58.3954755966904
904,1985,estimates,male,5yearly,50plus,50.7448200493327
904,1985,estimates,female,5yearly,60plus,49.9228071292572
904,1985,estimates,male,5yearly,60plus,40.3941594419484
904,1985,estimates,female,5yearly,65plus,43.8175719207779
904,1985,estimates,male,5yearly,65plus,33.5356684515412
904,1985,estimates,female,5yearly,70plus,36.4369873394681
904,1985,estimates,male,5yearly,70plus,25.9960835589562
904,1985,estimates,female,5yearly,80plus,18.0673217948514
904,1985,estimates,male,5yearly,80plus,10.6977399970871
904,1985,estimates,female,5yearly,90plus,3.29763738754095
904,1985,estimates,male,5yearly,90plus,1.55330231626092
904,1990,estimates,female,5yearly,0_4,19.2631785662683
904,1990,estimates,male,5yearly,0_4,18.653999379778
904,1990,estimates,female,5yearly,0_14,21.4406952402637
904,1990,estimates,male,5yearly,0_14,21.0870899605455
904,1990,estimates,female,5yearly,0_19,22.7067096047492
904,1990,estimates,male,5yearly,0_19,23.4160212119577
904,1990,estimates,female,5yearly,0_24,24.2802808838899
904,1990,estimates,male,5yearly,0_24,26.8995098599744
904,1990,estimates,female,5yearly,5_14,2.17751667399549
904,1990,estimates,male,5yearly,5_14,2.43309058076745
904,1990,estimates,female,5yearly,15plus,78.5593047597363
904,1990,estimates,male,5yearly,15plus,78.9129100394545
904,1990,estimates,female,5yearly,15_24,2.83958564362614
904,1990,estimates,male,5yearly,15_24,5.8124198994289
904,1990,estimates,female,5yearly,15_49,14.658980278692
904,1990,estimates,male,5yearly,15_49,24.8902033285246
904,1990,estimates,female,5yearly,15_59,23.3844949027056
904,1990,estimates,male,5yearly,15_59,35.5394284627002
904,1990,estimates,female,5yearly,15_64,29.8070157152845
904,1990,estimates,male,5yearly,15_64,42.6228689017223
904,1990,estimates,female,5yearly,20plus,77.2932903952507
904,1990,estimates,male,5yearly,20plus,76.5839787880423
904,1990,estimates,female,5yearly,20_64,28.541001350799
904,1990,estimates,male,5yearly,20_64,40.29393765031
904,1990,estimates,female,5yearly,20_69,36.6037610933196
904,1990,estimates,male,5yearly,20_69,48.4023680953422
904,1990,estimates,female,5yearly,25plus,75.7197191161101
904,1990,estimates,male,5yearly,25plus,73.1004901400256
904,1990,estimates,female,5yearly,25_69,35.030189814179
904,1990,estimates,male,5yearly,25_69,44.9188794473255
904,1990,estimates,female,5yearly,40plus,69.599938924022
904,1990,estimates,male,5yearly,40plus,61.8299910259917
904,1990,estimates,female,5yearly,50plus,63.9003244810443
904,1990,estimates,male,5yearly,50plus,54.0227067109299
904,1990,estimates,female,5yearly,60plus,55.1748098570306
904,1990,estimates,male,5yearly,60plus,43.3734815767543
904,1990,estimates,female,5yearly,65plus,48.7522890444517
904,1990,estimates,male,5yearly,65plus,36.2900411377323
904,1990,estimates,female,5yearly,70plus,40.6895293019311
904,1990,estimates,male,5yearly,70plus,28.1816106927001
904,1990,estimates,female,5yearly,80plus,21.2399169092334
904,1990,estimates,male,5yearly,80plus,12.1483693559114
904,1990,estimates,female,5yearly,90plus,4.29099005561999
904,1990,estimates,male,5yearly,90plus,1.95501423857689
904,1995,estimates,female,5yearly,0_4,15.5966570722433
904,1995,estimates,male,5yearly,0_4,15.537771726965
904,1995,estimates,female,5yearly,0_14,17.5020694703566
904,1995,estimates,male,5yearly,0_14,17.8167254210283
904,1995,estimates,female,5yearly,0_19,18.696771923208
904,1995,estimates,male,5yearly,0_19,20.2371143132972
904,1995,estimates,female,5yearly,0_24,20.1835388202942
904,1995,estimates,male,5yearly,0_24,23.8551394091198
904,1995,estimates,female,5yearly,5_14,1.90541239811339
904,1995,estimates,male,5yearly,5_14,2.2789536940633
904,1995,estimates,female,5yearly,15plus,82.4979305296433
904,1995,estimates,male,5yearly,15plus,82.1832745789717
904,1995,estimates,female,5yearly,15_24,2.6814693499376
904,1995,estimates,male,5yearly,15_24,6.03841398809148
904,1995,estimates,female,5yearly,15_49,14.8517516813751
904,1995,estimates,male,5yearly,15_49,26.336402488231
904,1995,estimates,female,5yearly,15_59,23.7956647658473
904,1995,estimates,male,5yearly,15_59,37.1186065171999
904,1995,estimates,female,5yearly,15_64,30.1233812658551
904,1995,estimates,male,5yearly,15_64,43.9982276118332
904,1995,estimates,female,5yearly,20plus,81.303228076792
904,1995,estimates,male,5yearly,20plus,79.7628856867028
904,1995,estimates,female,5yearly,20_64,28.9286788130038
904,1995,estimates,male,5yearly,20_64,41.5778387195643
904,1995,estimates,female,5yearly,20_69,36.9445188917587
904,1995,estimates,male,5yearly,20_69,49.5060615904888
904,1995,estimates,female,5yearly,25plus,79.8164611797057
904,1995,estimates,male,5yearly,25plus,76.1448605908802
904,1995,estimates,female,5yearly,25_69,35.4577519946724
904,1995,estimates,male,5yearly,25_69,45.8880364946662
904,1995,estimates,female,5yearly,40plus,73.8202459904244
904,1995,estimates,male,5yearly,40plus,64.4500144063935
904,1995,estimates,female,5yearly,50plus,67.6461788482683
904,1995,estimates,male,5yearly,50plus,55.8468720907408
904,1995,estimates,female,5yearly,60plus,58.702265763796
904,1995,estimates,male,5yearly,60plus,45.0646680617719
904,1995,estimates,female,5yearly,65plus,52.3745492637882
904,1995,estimates,male,5yearly,65plus,38.1850469671385
904,1995,estimates,female,5yearly,70plus,44.3587091850333
904,1995,estimates,male,5yearly,70plus,30.2568240962141
904,1995,estimates,female,5yearly,80plus,24.2618839567234
904,1995,estimates,male,5yearly,80plus,13.7232549036264
904,1995,estimates,female,5yearly,90plus,5.53421289226207
904,1995,estimates,male,5yearly,90plus,2.48561369514235
904,2000,estimates,female,5yearly,0_4,11.7285596203967
904,2000,estimates,male,5yearly,0_4,12.062442106608
904,2000,estimates,female,5yearly,0_14,13.3676034725549
904,2000,estimates,male,5yearly,0_14,14.1239885199372
904,2000,estimates,female,5yearly,0_19,14.43613514838
904,2000,estimates,male,5yearly,0_19,16.4627084469237
904,2000,estimates,female,5yearly,0_24,15.807541458732
904,2000,estimates,male,5yearly,0_24,20.050027038322
904,2000,estimates,female,5yearly,5_14,1.63904385215819
904,2000,estimates,male,5yearly,5_14,2.06154641332917
904,2000,estimates,female,5yearly,15plus,86.6323965274451
904,2000,estimates,male,5yearly,15plus,85.8760114800628
904,2000,estimates,female,5yearly,15_24,2.43993798617708
904,2000,estimates,male,5yearly,15_24,5.92603851838483
904,2000,estimates,female,5yearly,15_49,14.3230707944047
904,2000,estimates,male,5yearly,15_49,26.2740678479841
904,2000,estimates,female,5yearly,15_59,23.6199105721803
904,2000,estimates,male,5yearly,15_59,37.6239982363107
904,2000,estimates,female,5yearly,15_64,29.9139127835818
904,2000,estimates,male,5yearly,15_64,44.5642586217179
904,2000,estimates,female,5yearly,20plus,85.56386485162
904,2000,estimates,male,5yearly,20plus,83.5372915530763
904,2000,estimates,female,5yearly,20_64,28.8453811077567
904,2000,estimates,male,5yearly,20_64,42.2255386947314
904,2000,estimates,female,5yearly,20_69,36.7624955070544
904,2000,estimates,male,5yearly,20_69,50.1818860441383
904,2000,estimates,female,5yearly,25plus,84.192458541268
904,2000,estimates,male,5yearly,25plus,79.949972961678
904,2000,estimates,female,5yearly,25_69,35.3910891967024
904,2000,estimates,male,5yearly,25_69,46.5945674527399
904,2000,estimates,female,5yearly,40plus,78.5995504819653
904,2000,estimates,male,5yearly,40plus,68.5670069035392
904,2000,estimates,female,5yearly,50plus,72.3093257330404
904,2000,estimates,male,5yearly,50plus,59.6019436320787
904,2000,estimates,female,5yearly,60plus,63.0124859552648
904,2000,estimates,male,5yearly,60plus,48.2520132437521
904,2000,estimates,female,5yearly,65plus,56.7184837438632
904,2000,estimates,male,5yearly,65plus,41.3117528583449
904,2000,estimates,female,5yearly,70plus,48.8013693445656
904,2000,estimates,male,5yearly,70plus,33.3554055089381
904,2000,estimates,female,5yearly,80plus,27.6331472620678
904,2000,estimates,male,5yearly,80plus,15.7779051454117
904,2000,estimates,female,5yearly,90plus,7.06686815055582
904,2000,estimates,male,5yearly,90plus,3.09003012969237
904,2005,estimates,female,5yearly,0_4,9.01210277193219
904,2005,estimates,male,5yearly,0_4,9.43333610065815
904,2005,estimates,female,5yearly,0_14,10.3673356997488
904,2005,estimates,male,5yearly,0_14,11.1431924977329
904,2005,estimates,female,5yearly,0_19,11.3011705216302
904,2005,estimates,male,5yearly,0_19,13.1962325597493
904,2005,estimates,female,5yearly,0_24,12.5416038301118
904,2005,estimates,male,5yearly,0_24,16.5209822318637
904,2005,estimates,female,5yearly,5_14,1.35523292781663
904,2005,estimates,male,5yearly,5_14,1.70985639707473
904,2005,estimates,female,5yearly,15plus,89.6326643002512
904,2005,estimates,male,5yearly,15plus,88.8568075022671
904,2005,estimates,female,5yearly,15_24,2.17426813036294
904,2005,estimates,male,5yearly,15_24,5.37778973413086
904,2005,estimates,female,5yearly,15_49,13.5224718727355
