region,variant,freq,year,lifeexpectancyat80
923,estimates,5yearly,1950,5.75568547394005
923,estimates,5yearly,1955,5.94342286284742
923,estimates,5yearly,1960,6.03786429835476
923,estimates,5yearly,1965,6.10290480186875
923,estimates,5yearly,1970,6.1605616856751
923,estimates,5yearly,1975,6.29144217380384
923,estimates,5yearly,1980,6.27567535862524
923,estimates,5yearly,1985,6.38974483044705
923,estimates,5yearly,1990,6.37743301239215
923,estimates,5yearly,1995,6.34061393893993
923,estimates,5yearly,2000,6.5070460885092
923,estimates,5yearly,2005,6.84230084028524
923,estimates,5yearly,2010,7.34257557456694
923,medium_variant,5yearly,2015,7.58461056213887
923,medium_variant,5yearly,2020,7.81634181231787
923,medium_variant,5yearly,2025,8.0472525607258
923,medium_variant,5yearly,2030,8.26549702973863
923,medium_variant,5yearly,2035,8.46974460247587
923,medium_variant,5yearly,2040,8.68866156428514
923,medium_variant,5yearly,2045,8.92341632854652
923,medium_variant,5yearly,2050,9.16733147147468
923,medium_variant,5yearly,2055,9.40024245628289
923,medium_variant,5yearly,2060,9.61253924321755
923,medium_variant,5yearly,2065,9.82396601114231
923,medium_variant,5yearly,2070,10.0328816517774
923,medium_variant,5yearly,2075,10.2675704023471
923,medium_variant,5yearly,2080,10.5154056279036
923,medium_variant,5yearly,2085,10.7453193081813
923,medium_variant,5yearly,2090,10.9388073358349
923,medium_variant,5yearly,2095,11.1328082681716
923,estimates,5yearly,Regi,Eastern Europe
923,medium_variant,5yearly,Regi,Eastern Europe
