region,variant,freq,year,lifeexpectancyat80
902,estimates,5yearly,1950,4.55471522273121
902,estimates,5yearly,1955,4.49423171906156
902,estimates,5yearly,1960,4.91449669190711
902,estimates,5yearly,1965,5.37907496732521
902,estimates,5yearly,1970,5.48008885780552
902,estimates,5yearly,1975,5.60981256165091
902,estimates,5yearly,1980,5.75343621585502
902,estimates,5yearly,1985,5.92146368465952
902,estimates,5yearly,1990,6.1669119507816
902,estimates,5yearly,1995,6.39167104048488
902,estimates,5yearly,2000,6.64934595862273
902,estimates,5yearly,2005,6.93473513794071
902,estimates,5yearly,2010,7.22438256421768
902,medium_variant,5yearly,2015,7.45464093596412
902,medium_variant,5yearly,2020,7.6662895940957
902,medium_variant,5yearly,2025,7.88296706890824
902,medium_variant,5yearly,2030,8.11594848646921
902,medium_variant,5yearly,2035,8.35291098971098
902,medium_variant,5yearly,2040,8.61632821928926
902,medium_variant,5yearly,2045,8.86824303984687
902,medium_variant,5yearly,2050,9.09660775684181
902,medium_variant,5yearly,2055,9.30731924423469
902,medium_variant,5yearly,2060,9.51791476153286
902,medium_variant,5yearly,2065,9.72171480887988
902,medium_variant,5yearly,2070,9.89947852674483
902,medium_variant,5yearly,2075,10.0433420124807
902,medium_variant,5yearly,2080,10.1727898077824
902,medium_variant,5yearly,2085,10.3078733733608
902,medium_variant,5yearly,2090,10.471344572094
902,medium_variant,5yearly,2095,10.6515191090031
