region,variant,freq,year,lifeexpectancyat80
922,estimates,5yearly,1950,4.93630830757137
922,estimates,5yearly,1955,5.20103117921809
922,estimates,5yearly,1960,5.46149217046523
922,estimates,5yearly,1965,5.71049999000522
922,estimates,5yearly,1970,5.88103936692544
922,estimates,5yearly,1975,6.020246764983
922,estimates,5yearly,1980,6.12503293778662
922,estimates,5yearly,1985,6.2348481895525
922,estimates,5yearly,1990,6.31753305704294
922,estimates,5yearly,1995,6.42009065375242
922,estimates,5yearly,2000,6.55801132631509
922,estimates,5yearly,2005,6.77851996286225
922,estimates,5yearly,2010,7.00896356655672
922,medium_variant,5yearly,2015,7.26588551757554
922,medium_variant,5yearly,2020,7.55273286238593
922,medium_variant,5yearly,2025,7.84443750831482
922,medium_variant,5yearly,2030,8.14109648111603
922,medium_variant,5yearly,2035,8.42899505845522
922,medium_variant,5yearly,2040,8.67961200638166
922,medium_variant,5yearly,2045,8.92208967753137
922,medium_variant,5yearly,2050,9.1713496829912
922,medium_variant,5yearly,2055,9.42465799597202
922,medium_variant,5yearly,2060,9.65807466886151
922,medium_variant,5yearly,2065,9.89400650510424
922,medium_variant,5yearly,2070,10.1212235504515
922,medium_variant,5yearly,2075,10.3454219545488
922,medium_variant,5yearly,2080,10.5754629411052
922,medium_variant,5yearly,2085,10.8040759078102
922,medium_variant,5yearly,2090,11.0196472763272
922,medium_variant,5yearly,2095,11.2307694820103
922,estimates,5yearly,Regi,Western Asia
922,medium_variant,5yearly,Regi,Western Asia
