region,variant,freq,year,lifeexpectancyat80
906,estimates,5yearly,1950,4.22829228817576
906,estimates,5yearly,1955,3.81573592436013
906,estimates,5yearly,1960,4.38173959455275
906,estimates,5yearly,1965,5.27859756370613
906,estimates,5yearly,1970,5.46290449565571
906,estimates,5yearly,1975,5.58984586385223
906,estimates,5yearly,1980,5.85954811633979
906,estimates,5yearly,1985,6.15433198047814
906,estimates,5yearly,1990,6.52280688685973
906,estimates,5yearly,1995,6.79988526190028
906,estimates,5yearly,2000,7.23355423135407
906,estimates,5yearly,2005,7.5839048772201
906,estimates,5yearly,2010,7.81583819246505
906,medium_variant,5yearly,2015,8.09207089354895
906,medium_variant,5yearly,2020,8.35947629229419
906,medium_variant,5yearly,2025,8.59451063893604
906,medium_variant,5yearly,2030,8.83565616712838
906,medium_variant,5yearly,2035,9.03205593871026
906,medium_variant,5yearly,2040,9.22615866789551
906,medium_variant,5yearly,2045,9.48838403399141
906,medium_variant,5yearly,2050,9.77519695215764
906,medium_variant,5yearly,2055,10.0965152849622
906,medium_variant,5yearly,2060,10.4296432785645
906,medium_variant,5yearly,2065,10.7381890292542
906,medium_variant,5yearly,2070,11.0072602571725
906,medium_variant,5yearly,2075,11.2791063438864
906,medium_variant,5yearly,2080,11.5897318051275
906,medium_variant,5yearly,2085,11.8977036991334
906,medium_variant,5yearly,2090,12.169370120872
906,medium_variant,5yearly,2095,12.4406069197556
