region,variant,freq,year,lifeexpectancyat80
954,estimates,5yearly,1950,5.19561344995798
954,estimates,5yearly,1955,5.26942813837318
954,estimates,5yearly,1960,5.33836525067723
954,estimates,5yearly,1965,5.4096267639953
954,estimates,5yearly,1970,5.49442255469089
954,estimates,5yearly,1975,5.57589602023348
954,estimates,5yearly,1980,5.67755769987874
954,estimates,5yearly,1985,5.80958369152267
954,estimates,5yearly,1990,5.96012209862108
954,estimates,5yearly,1995,6.14426407618727
954,estimates,5yearly,2000,6.43043047474041
954,estimates,5yearly,2005,6.71392008637511
954,estimates,5yearly,2010,7.10673730902051
954,medium_variant,5yearly,2015,7.48941532296301
954,medium_variant,5yearly,2020,7.8203575123874
954,medium_variant,5yearly,2025,8.10046866978743
954,medium_variant,5yearly,2030,8.35150407608178
954,medium_variant,5yearly,2035,8.64355076420298
954,medium_variant,5yearly,2040,8.97054566912296
954,medium_variant,5yearly,2045,9.36785274391365
954,medium_variant,5yearly,2050,9.69611829820579
954,medium_variant,5yearly,2055,9.85441568980511
954,medium_variant,5yearly,2060,9.9311462704371
954,medium_variant,5yearly,2065,9.97893119795781
954,medium_variant,5yearly,2070,10.1347129646065
954,medium_variant,5yearly,2075,10.4872440494733
954,medium_variant,5yearly,2080,10.7972840216064
954,medium_variant,5yearly,2085,11.0232131466803
954,medium_variant,5yearly,2090,11.1696735247922
954,medium_variant,5yearly,2095,11.2726841916687
