region,variant,freq,year,lifeexpectancyat80
927,estimates,5yearly,1950,6.08656845089595
927,estimates,5yearly,1955,6.25232386405364
927,estimates,5yearly,1960,6.38677431592559
927,estimates,5yearly,1965,6.44214959746277
927,estimates,5yearly,1970,6.64745560266927
927,estimates,5yearly,1975,7.19283201434462
927,estimates,5yearly,1980,7.51339767444144
927,estimates,5yearly,1985,7.66995272833421
927,estimates,5yearly,1990,8.12634822649574
927,estimates,5yearly,1995,8.4318866818183
927,estimates,5yearly,2000,8.85751216595062
927,estimates,5yearly,2005,9.2677334813326
927,estimates,5yearly,2010,9.58987568235087
927,medium_variant,5yearly,2015,9.79923242880247
927,medium_variant,5yearly,2020,10.0917705364335
927,medium_variant,5yearly,2025,10.3291931895894
927,medium_variant,5yearly,2030,10.5958640386067
927,medium_variant,5yearly,2035,10.8443315958487
927,medium_variant,5yearly,2040,11.1134775896197
927,medium_variant,5yearly,2045,11.3804845997844
927,medium_variant,5yearly,2050,11.6623633434408
927,medium_variant,5yearly,2055,11.9351473383044
927,medium_variant,5yearly,2060,12.2175304892627
927,medium_variant,5yearly,2065,12.504900126793
927,medium_variant,5yearly,2070,12.8307794767151
927,medium_variant,5yearly,2075,13.1467303941678
927,medium_variant,5yearly,2080,13.458743243269
927,medium_variant,5yearly,2085,13.771770543442
927,medium_variant,5yearly,2090,14.1981447095375
927,medium_variant,5yearly,2095,14.5824983971169
927,estimates,5yearly,Regi,Australia/New Zealand
927,medium_variant,5yearly,Regi,Australia/New Zealand
