region,variant,freq,year,lifeexpectancyat80
916,estimates,5yearly,1950,5.36088134968513
916,estimates,5yearly,1955,6.17934301760589
916,estimates,5yearly,1960,6.66512242913084
916,estimates,5yearly,1965,6.84623947930116
916,estimates,5yearly,1970,7.05093298513259
916,estimates,5yearly,1975,7.30982378661283
916,estimates,5yearly,1980,7.54742270595726
916,estimates,5yearly,1985,7.77546520477559
916,estimates,5yearly,1990,7.94233843227455
916,estimates,5yearly,1995,8.06043306880173
916,estimates,5yearly,2000,8.25422223566043
916,estimates,5yearly,2005,9.12702292115382
916,estimates,5yearly,2010,9.44689050462937
916,medium_variant,5yearly,2015,9.69764401441458
916,medium_variant,5yearly,2020,9.88191549889175
916,medium_variant,5yearly,2025,10.0763409505494
916,medium_variant,5yearly,2030,10.2916197962068
916,medium_variant,5yearly,2035,10.5103196675599
916,medium_variant,5yearly,2040,10.7512416719097
916,medium_variant,5yearly,2045,11.0004242432759
916,medium_variant,5yearly,2050,11.2444861871208
916,medium_variant,5yearly,2055,11.4941366828148
916,medium_variant,5yearly,2060,11.7200310681538
916,medium_variant,5yearly,2065,11.9259835218583
916,medium_variant,5yearly,2070,12.1251453591343
916,medium_variant,5yearly,2075,12.3261395164616
916,medium_variant,5yearly,2080,12.5423178748356
916,medium_variant,5yearly,2085,12.7529666938641
916,medium_variant,5yearly,2090,12.985930814767
916,medium_variant,5yearly,2095,13.2228425629639
916,estimates,5yearly,Regi,Central America
916,medium_variant,5yearly,Regi,Central America
