region,variant,freq,year,lifeexpectancyat80
931,estimates,5yearly,1950,5.33951909507845
931,estimates,5yearly,1955,5.64441086161618
931,estimates,5yearly,1960,5.71470546506893
931,estimates,5yearly,1965,5.81589735099698
931,estimates,5yearly,1970,5.92826778575796
931,estimates,5yearly,1975,5.96673633924931
931,estimates,5yearly,1980,6.10952045743502
931,estimates,5yearly,1985,6.37843949276712
931,estimates,5yearly,1990,6.80210390538368
931,estimates,5yearly,1995,7.47185829369944
931,estimates,5yearly,2000,7.9626630791321
931,estimates,5yearly,2005,8.32144278151538
931,estimates,5yearly,2010,8.98746342138584
931,medium_variant,5yearly,2015,9.28257773779689
931,medium_variant,5yearly,2020,9.51985189441984
931,medium_variant,5yearly,2025,9.75661673770111
931,medium_variant,5yearly,2030,9.98653014502721
931,medium_variant,5yearly,2035,10.220952392736
931,medium_variant,5yearly,2040,10.4582062877868
931,medium_variant,5yearly,2045,10.7056233875639
931,medium_variant,5yearly,2050,10.96139437222
931,medium_variant,5yearly,2055,11.200354273165
931,medium_variant,5yearly,2060,11.4268769198337
931,medium_variant,5yearly,2065,11.6423571628176
931,medium_variant,5yearly,2070,11.8596350801388
931,medium_variant,5yearly,2075,12.076980962809
931,medium_variant,5yearly,2080,12.3010041939018
931,medium_variant,5yearly,2085,12.5259868881977
931,medium_variant,5yearly,2090,12.7553831720176
931,medium_variant,5yearly,2095,12.9911144447849
