region,variant,freq,year,lifeexpectancyat80
941,estimates,5yearly,1950,4.02635508772805
941,estimates,5yearly,1955,4.22016352222392
941,estimates,5yearly,1960,4.40790488840267
941,estimates,5yearly,1965,4.59719951994921
941,estimates,5yearly,1970,4.74084360746385
941,estimates,5yearly,1975,4.81995252391079
941,estimates,5yearly,1980,4.92161430815804
941,estimates,5yearly,1985,5.04450746652455
941,estimates,5yearly,1990,5.14986180988521
941,estimates,5yearly,1995,5.51894176940474
941,estimates,5yearly,2000,5.7829892880018
941,estimates,5yearly,2005,6.08548687968116
941,estimates,5yearly,2010,6.4953544570239
941,medium_variant,5yearly,2015,6.69411443397635
941,medium_variant,5yearly,2020,6.8776346040422
941,medium_variant,5yearly,2025,7.02746389942297
941,medium_variant,5yearly,2030,7.15040684084305
941,medium_variant,5yearly,2035,7.29103725220924
941,medium_variant,5yearly,2040,7.5093534016761
941,medium_variant,5yearly,2045,7.83490456854968
941,medium_variant,5yearly,2050,8.12810074160812
941,medium_variant,5yearly,2055,8.35919715367483
941,medium_variant,5yearly,2060,8.56530253956257
941,medium_variant,5yearly,2065,8.77595394376518
941,medium_variant,5yearly,2070,8.94645874272338
941,medium_variant,5yearly,2075,9.09458477486915
941,medium_variant,5yearly,2080,9.21758697948399
941,medium_variant,5yearly,2085,9.33962441620384
941,medium_variant,5yearly,2090,9.46560560951941
941,medium_variant,5yearly,2095,9.59364580848071
941,estimates,5yearly,Regi,Least developed countries
941,medium_variant,5yearly,Regi,Least developed countries
