region,variant,freq,year,lifeexpectancyat80
914,estimates,5yearly,1950,3.35940185799164
914,estimates,5yearly,1955,3.53584695848856
914,estimates,5yearly,1960,3.71417011660644
914,estimates,5yearly,1965,3.8956050584389
914,estimates,5yearly,1970,4.05041914839623
914,estimates,5yearly,1975,4.21735481359535
914,estimates,5yearly,1980,4.35687575510299
914,estimates,5yearly,1985,4.42731335312435
914,estimates,5yearly,1990,4.45057751128088
914,estimates,5yearly,1995,4.3626673200701
914,estimates,5yearly,2000,4.32228042640761
914,estimates,5yearly,2005,4.46993117137515
914,estimates,5yearly,2010,4.58390190839889
914,medium_variant,5yearly,2015,4.65650615207365
914,medium_variant,5yearly,2020,4.73635357054045
914,medium_variant,5yearly,2025,4.83186068924696
914,medium_variant,5yearly,2030,4.93762627408787
914,medium_variant,5yearly,2035,5.04997321265475
914,medium_variant,5yearly,2040,5.16655944387532
914,medium_variant,5yearly,2045,5.28823450475863
914,medium_variant,5yearly,2050,5.41766909645046
914,medium_variant,5yearly,2055,5.56635177734459
914,medium_variant,5yearly,2060,5.71914815278761
914,medium_variant,5yearly,2065,5.88078688940258
914,medium_variant,5yearly,2070,6.06011960250465
914,medium_variant,5yearly,2075,6.2358500698167
914,medium_variant,5yearly,2080,6.45946902670611
914,medium_variant,5yearly,2085,6.683170208733
914,medium_variant,5yearly,2090,6.91229888944175
914,medium_variant,5yearly,2095,7.14178342974456
914,estimates,5yearly,Regi,Western Africa
914,medium_variant,5yearly,Regi,Western Africa
