region,variant,freq,year,lifeexpectancyat80
925,estimates,5yearly,1950,5.55813179993312
925,estimates,5yearly,1955,5.72707432397201
925,estimates,5yearly,1960,5.99308225571911
925,estimates,5yearly,1965,6.17035913638248
925,estimates,5yearly,1970,6.30601581807302
925,estimates,5yearly,1975,6.54707626909712
925,estimates,5yearly,1980,6.88759648984217
925,estimates,5yearly,1985,7.33061036708941
925,estimates,5yearly,1990,7.70019401986926
925,estimates,5yearly,1995,8.02645875552887
925,estimates,5yearly,2000,8.39697071620853
925,estimates,5yearly,2005,8.77618851286158
925,estimates,5yearly,2010,9.12502400338789
925,medium_variant,5yearly,2015,9.47982946882217
925,medium_variant,5yearly,2020,9.7800026222289
925,medium_variant,5yearly,2025,10.0646228206127
925,medium_variant,5yearly,2030,10.3543658537617
925,medium_variant,5yearly,2035,10.6331151053763
925,medium_variant,5yearly,2040,10.9443241760212
925,medium_variant,5yearly,2045,11.2701495608077
925,medium_variant,5yearly,2050,11.6061896971241
925,medium_variant,5yearly,2055,11.8908494957532
925,medium_variant,5yearly,2060,12.1625602875277
925,medium_variant,5yearly,2065,12.4438870024993
925,medium_variant,5yearly,2070,12.7397455923031
925,medium_variant,5yearly,2075,13.0404363189002
925,medium_variant,5yearly,2080,13.4054352437934
925,medium_variant,5yearly,2085,13.8373365998486
925,medium_variant,5yearly,2090,14.1853717769283
925,medium_variant,5yearly,2095,14.5481806082265
