region,variant,freq,year,lifeexpectancyat80
911,estimates,5yearly,1950,4.39652685731435
911,estimates,5yearly,1955,4.52134967296098
911,estimates,5yearly,1960,4.64942898230506
911,estimates,5yearly,1965,4.79770794980208
911,estimates,5yearly,1970,4.97081916728694
911,estimates,5yearly,1975,5.08814717106277
911,estimates,5yearly,1980,5.19790344964204
911,estimates,5yearly,1985,5.27094174005888
911,estimates,5yearly,1990,5.31517146465206
911,estimates,5yearly,1995,5.31723188035204
911,estimates,5yearly,2000,5.48238103057429
911,estimates,5yearly,2005,5.68457251356708
911,estimates,5yearly,2010,5.85774503842053
911,medium_variant,5yearly,2015,5.98522925870683
911,medium_variant,5yearly,2020,6.10314585335668
911,medium_variant,5yearly,2025,6.21625408693128
911,medium_variant,5yearly,2030,6.32359676363095
911,medium_variant,5yearly,2035,6.42479191299956
911,medium_variant,5yearly,2040,6.53772903091028
911,medium_variant,5yearly,2045,6.65811757205598
911,medium_variant,5yearly,2050,6.82235245326118
911,medium_variant,5yearly,2055,7.00310485308967
911,medium_variant,5yearly,2060,7.20286810415693
911,medium_variant,5yearly,2065,7.40548255659717
911,medium_variant,5yearly,2070,7.61365284591534
911,medium_variant,5yearly,2075,7.83312566179677
911,medium_variant,5yearly,2080,8.04933723918255
911,medium_variant,5yearly,2085,8.2832684812085
911,medium_variant,5yearly,2090,8.51981445879612
911,medium_variant,5yearly,2095,8.76027131088043
