region,variant,freq,year,lifeexpectancyat80
926,estimates,5yearly,1950,5.53541010299901
926,estimates,5yearly,1955,5.71947214009665
926,estimates,5yearly,1960,5.91458616002977
926,estimates,5yearly,1965,6.07454753676046
926,estimates,5yearly,1970,6.24501216704876
926,estimates,5yearly,1975,6.51263018972297
926,estimates,5yearly,1980,6.81934316409529
926,estimates,5yearly,1985,7.24799685273728
926,estimates,5yearly,1990,7.72479614336617
926,estimates,5yearly,1995,8.10216563511212
926,estimates,5yearly,2000,8.48172257540886
926,estimates,5yearly,2005,8.94658478088243
926,estimates,5yearly,2010,9.26123580704511
926,medium_variant,5yearly,2015,9.51518536853575
926,medium_variant,5yearly,2020,9.79259202750785
926,medium_variant,5yearly,2025,10.0905897876735
926,medium_variant,5yearly,2030,10.4235354041737
926,medium_variant,5yearly,2035,10.7394599318254
926,medium_variant,5yearly,2040,11.0128435285883
926,medium_variant,5yearly,2045,11.2558321252466
926,medium_variant,5yearly,2050,11.536112446198
926,medium_variant,5yearly,2055,11.8186613182177
926,medium_variant,5yearly,2060,12.2298251887956
926,medium_variant,5yearly,2065,12.5339915039931
926,medium_variant,5yearly,2070,12.7026388334797
926,medium_variant,5yearly,2075,13.0647141871528
926,medium_variant,5yearly,2080,13.3716685346734
926,medium_variant,5yearly,2085,13.7447080689175
926,medium_variant,5yearly,2090,14.0889306043101
926,medium_variant,5yearly,2095,14.4417755586656
926,estimates,5yearly,Regi,Western Europe
926,medium_variant,5yearly,Regi,Western Europe
