country,variant,freq,year,infantmortalityper1000livebirth
703,estimates,5yearly,1950,74.096
703,estimates,5yearly,1955,38.109
703,estimates,5yearly,1960,26.546
703,estimates,5yearly,1965,25.299
703,estimates,5yearly,1970,24.61
703,estimates,5yearly,1975,22.18
703,estimates,5yearly,1980,17.932
703,estimates,5yearly,1985,13.87
703,estimates,5yearly,1990,11.583
703,estimates,5yearly,1995,9.03
703,estimates,5yearly,2000,7.269
703,estimates,5yearly,2005,6.195
703,estimates,5yearly,2010,5.7
703,medium_variant,5yearly,2015,5.079
703,medium_variant,5yearly,2020,4.753
703,medium_variant,5yearly,2025,4.477
703,medium_variant,5yearly,2030,4.256
703,medium_variant,5yearly,2035,4.061
703,medium_variant,5yearly,2040,3.89
703,medium_variant,5yearly,2045,3.755
703,medium_variant,5yearly,2050,3.64
703,medium_variant,5yearly,2055,3.555
703,medium_variant,5yearly,2060,3.51
703,medium_variant,5yearly,2065,3.469
703,medium_variant,5yearly,2070,3.449
703,medium_variant,5yearly,2075,3.439
703,medium_variant,5yearly,2080,3.449
703,medium_variant,5yearly,2085,3.459
703,medium_variant,5yearly,2090,3.484
703,medium_variant,5yearly,2095,3.855
703,estimates,5yearly,Regi,Slovakia
703,medium_variant,5yearly,Regi,Slovakia
