country,variant,freq,year,infantmortalityper1000livebirth
646,estimates,5yearly,1950,160.386
646,estimates,5yearly,1955,151.659
646,estimates,5yearly,1960,143.11
646,estimates,5yearly,1965,137.058
646,estimates,5yearly,1970,135.113
646,estimates,5yearly,1975,128.177
646,estimates,5yearly,1980,108.72
646,estimates,5yearly,1985,115.745
646,estimates,5yearly,1990,287.956
646,estimates,5yearly,1995,122.023
646,estimates,5yearly,2000,90.682
646,estimates,5yearly,2005,59.753
646,estimates,5yearly,2010,44.037
646,medium_variant,5yearly,2015,37.028
646,medium_variant,5yearly,2020,33.513
646,medium_variant,5yearly,2025,30.267
646,medium_variant,5yearly,2030,27.237
646,medium_variant,5yearly,2035,24.603
646,medium_variant,5yearly,2040,22.794
646,medium_variant,5yearly,2045,21.259
646,medium_variant,5yearly,2050,19.614
646,medium_variant,5yearly,2055,17.968
646,medium_variant,5yearly,2060,16.423
646,medium_variant,5yearly,2065,15.13
646,medium_variant,5yearly,2070,14.244
646,medium_variant,5yearly,2075,13.483
646,medium_variant,5yearly,2080,12.788
646,medium_variant,5yearly,2085,12.111
646,medium_variant,5yearly,2090,11.456
646,medium_variant,5yearly,2095,10.82
