country,variant,freq,year,infantmortalityper1000livebirth
788,estimates,5yearly,1950,232.308
788,estimates,5yearly,1955,217.977
788,estimates,5yearly,1960,195.454
788,estimates,5yearly,1965,173.281
788,estimates,5yearly,1970,139.884
788,estimates,5yearly,1975,97.266
788,estimates,5yearly,1980,65.831
788,estimates,5yearly,1985,48.77
788,estimates,5yearly,1990,35.188
788,estimates,5yearly,1995,28.635
788,estimates,5yearly,2000,22.999
788,estimates,5yearly,2005,18.695
788,estimates,5yearly,2010,18.454
788,medium_variant,5yearly,2015,15.608
788,medium_variant,5yearly,2020,12.823
788,medium_variant,5yearly,2025,10.765
788,medium_variant,5yearly,2030,9.517
788,medium_variant,5yearly,2035,8.53
788,medium_variant,5yearly,2040,7.719
788,medium_variant,5yearly,2045,7.028
788,medium_variant,5yearly,2050,6.457
788,medium_variant,5yearly,2055,5.956
788,medium_variant,5yearly,2060,5.545
788,medium_variant,5yearly,2065,5.23
788,medium_variant,5yearly,2070,4.939
788,medium_variant,5yearly,2075,4.689
788,medium_variant,5yearly,2080,4.473
788,medium_variant,5yearly,2085,4.268
788,medium_variant,5yearly,2090,4.098
788,medium_variant,5yearly,2095,4.088
788,estimates,5yearly,Regi,Tunisia
788,medium_variant,5yearly,Regi,Tunisia
