country,variant,freq,year,infantmortalityper1000livebirth
191,estimates,5yearly,1950,95.53
191,estimates,5yearly,1955,70.76
191,estimates,5yearly,1960,49.716
191,estimates,5yearly,1965,34.942
191,estimates,5yearly,1970,25.378
191,estimates,5yearly,1975,21.895
191,estimates,5yearly,1980,18.245
191,estimates,5yearly,1985,13.513
191,estimates,5yearly,1990,10.213
191,estimates,5yearly,1995,7.106
191,estimates,5yearly,2000,6.517
191,estimates,5yearly,2005,5.748
191,estimates,5yearly,2010,3.948
191,medium_variant,5yearly,2015,3.292
191,medium_variant,5yearly,2020,2.981
191,medium_variant,5yearly,2025,2.721
191,medium_variant,5yearly,2030,2.485
191,medium_variant,5yearly,2035,2.285
191,medium_variant,5yearly,2040,2.114
191,medium_variant,5yearly,2045,1.959
191,medium_variant,5yearly,2050,1.844
191,medium_variant,5yearly,2055,1.739
191,medium_variant,5yearly,2060,1.638
191,medium_variant,5yearly,2065,1.553
191,medium_variant,5yearly,2070,1.473
191,medium_variant,5yearly,2075,1.393
191,medium_variant,5yearly,2080,1.328
191,medium_variant,5yearly,2085,1.258
191,medium_variant,5yearly,2090,1.207
191,medium_variant,5yearly,2095,1.217
191,estimates,5yearly,Regi,Croatia
191,medium_variant,5yearly,Regi,Croatia
