country,variant,freq,year,infantmortalityper1000livebirth
246,estimates,5yearly,1950,33.098
246,estimates,5yearly,1955,25.144
246,estimates,5yearly,1960,19.157
246,estimates,5yearly,1965,14.625
246,estimates,5yearly,1970,11.553
246,estimates,5yearly,1975,8.539
246,estimates,5yearly,1980,6.374
246,estimates,5yearly,1985,5.964
246,estimates,5yearly,1990,4.934
246,estimates,5yearly,1995,3.838
246,estimates,5yearly,2000,3.211
246,estimates,5yearly,2005,2.711
246,estimates,5yearly,2010,2.252
246,medium_variant,5yearly,2015,1.575
246,medium_variant,5yearly,2020,1.353
246,medium_variant,5yearly,2025,1.193
246,medium_variant,5yearly,2030,1.067
246,medium_variant,5yearly,2035,0.968
246,medium_variant,5yearly,2040,0.888
246,medium_variant,5yearly,2045,0.818
246,medium_variant,5yearly,2050,0.753
246,medium_variant,5yearly,2055,0.693
246,medium_variant,5yearly,2060,0.643
246,medium_variant,5yearly,2065,0.599
246,medium_variant,5yearly,2070,0.549
246,medium_variant,5yearly,2075,0.509
246,medium_variant,5yearly,2080,0.474
246,medium_variant,5yearly,2085,0.439
246,medium_variant,5yearly,2090,0.409
246,medium_variant,5yearly,2095,0.373
246,estimates,5yearly,Regi,Finland
246,medium_variant,5yearly,Regi,Finland
