country,variant,freq,year,infantmortalityper1000livebirth
548,estimates,5yearly,1950,169.709
548,estimates,5yearly,1955,150.441
548,estimates,5yearly,1960,132.644
548,estimates,5yearly,1965,115.904
548,estimates,5yearly,1970,100.075
548,estimates,5yearly,1975,85.106
548,estimates,5yearly,1980,70.901
548,estimates,5yearly,1985,61.31
548,estimates,5yearly,1990,51.566
548,estimates,5yearly,1995,42.417
548,estimates,5yearly,2000,34.57
548,estimates,5yearly,2005,28.645
548,estimates,5yearly,2010,24.325
548,medium_variant,5yearly,2015,21.302
548,medium_variant,5yearly,2020,18.901
548,medium_variant,5yearly,2025,16.765
548,medium_variant,5yearly,2030,14.932
548,medium_variant,5yearly,2035,13.491
548,medium_variant,5yearly,2040,12.171
548,medium_variant,5yearly,2045,10.997
548,medium_variant,5yearly,2050,10.005
548,medium_variant,5yearly,2055,9.073
548,medium_variant,5yearly,2060,8.304
548,medium_variant,5yearly,2065,7.626
548,medium_variant,5yearly,2070,6.999
548,medium_variant,5yearly,2075,6.426
548,medium_variant,5yearly,2080,5.9
548,medium_variant,5yearly,2085,5.433
548,medium_variant,5yearly,2090,5.013
548,medium_variant,5yearly,2095,4.638
548,estimates,5yearly,Regi,Vanuatu
548,medium_variant,5yearly,Regi,Vanuatu
