country,variant,freq,year,infantmortalityper1000livebirth
170,estimates,5yearly,1950,123.171
170,estimates,5yearly,1955,105.344
170,estimates,5yearly,1960,92.095
170,estimates,5yearly,1965,82.177
170,estimates,5yearly,1970,73.032
170,estimates,5yearly,1975,56.698
170,estimates,5yearly,1980,42.961
170,estimates,5yearly,1985,35.344
170,estimates,5yearly,1990,27.629
170,estimates,5yearly,1995,23.98
170,estimates,5yearly,2000,20.473
170,estimates,5yearly,2005,19.043
170,estimates,5yearly,2010,17.908
170,medium_variant,5yearly,2015,15.485
170,medium_variant,5yearly,2020,13.444
170,medium_variant,5yearly,2025,11.641
170,medium_variant,5yearly,2030,10.235
170,medium_variant,5yearly,2035,8.965
170,medium_variant,5yearly,2040,8.066
170,medium_variant,5yearly,2045,7.251
170,medium_variant,5yearly,2050,6.502
170,medium_variant,5yearly,2055,5.828
170,medium_variant,5yearly,2060,5.224
170,medium_variant,5yearly,2065,4.752
170,medium_variant,5yearly,2070,4.35
170,medium_variant,5yearly,2075,4.015
170,medium_variant,5yearly,2080,3.71
170,medium_variant,5yearly,2085,3.44
170,medium_variant,5yearly,2090,3.195
170,medium_variant,5yearly,2095,2.975
170,estimates,5yearly,Regi,Colombia
170,medium_variant,5yearly,Regi,Colombia
