country,variant,freq,year,infantmortalityper1000livebirth
662,estimates,5yearly,1950,148.141
662,estimates,5yearly,1955,130.11
662,estimates,5yearly,1960,90.239
662,estimates,5yearly,1965,57.245
662,estimates,5yearly,1970,45.649
662,estimates,5yearly,1975,32.954
662,estimates,5yearly,1980,23.577
662,estimates,5yearly,1985,20.402
662,estimates,5yearly,1990,17.311
662,estimates,5yearly,1995,15.3
662,estimates,5yearly,2000,14.229
662,estimates,5yearly,2005,11.849
662,estimates,5yearly,2010,10.899
662,medium_variant,5yearly,2015,9.215
662,medium_variant,5yearly,2020,7.957
662,medium_variant,5yearly,2025,7.241
662,medium_variant,5yearly,2030,6.609
662,medium_variant,5yearly,2035,6.068
662,medium_variant,5yearly,2040,5.597
662,medium_variant,5yearly,2045,5.181
662,medium_variant,5yearly,2050,4.81
662,medium_variant,5yearly,2055,4.47
662,medium_variant,5yearly,2060,4.204
662,medium_variant,5yearly,2065,3.954
662,medium_variant,5yearly,2070,3.713
662,medium_variant,5yearly,2075,3.503
662,medium_variant,5yearly,2080,3.302
662,medium_variant,5yearly,2085,3.112
662,medium_variant,5yearly,2090,2.936
662,medium_variant,5yearly,2095,2.761
662,estimates,5yearly,Regi,Saint Lucia
662,medium_variant,5yearly,Regi,Saint Lucia
