country,variant,freq,year,infantmortalityper1000livebirth
626,estimates,5yearly,1950,264.422
626,estimates,5yearly,1955,241.649
626,estimates,5yearly,1960,220.688
626,estimates,5yearly,1965,201.105
626,estimates,5yearly,1970,183.252
626,estimates,5yearly,1975,253.41
626,estimates,5yearly,1980,183.532
626,estimates,5yearly,1985,141.327
626,estimates,5yearly,1990,118.682
626,estimates,5yearly,1995,84.737
626,estimates,5yearly,2000,63.981
626,estimates,5yearly,2005,50.15
626,estimates,5yearly,2010,43.891
626,medium_variant,5yearly,2015,34.29
626,medium_variant,5yearly,2020,27.303
626,medium_variant,5yearly,2025,22.139
626,medium_variant,5yearly,2030,18.929
626,medium_variant,5yearly,2035,16.395
626,medium_variant,5yearly,2040,14.323
626,medium_variant,5yearly,2045,12.565
626,medium_variant,5yearly,2050,11.092
626,medium_variant,5yearly,2055,9.802
626,medium_variant,5yearly,2060,8.891
626,medium_variant,5yearly,2065,8.162
626,medium_variant,5yearly,2070,7.523
626,medium_variant,5yearly,2075,6.94
626,medium_variant,5yearly,2080,6.416
626,medium_variant,5yearly,2085,5.933
626,medium_variant,5yearly,2090,5.52
626,medium_variant,5yearly,2095,5.153
626,estimates,5yearly,Regi,Timor-Leste
626,medium_variant,5yearly,Regi,Timor-Leste
